LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
-19.969,-112.826,10.28,5112,1837,23
-3.917,-98.921,10.11,1003,5396,22
-22.393,-104.543,10.11,5733,3957,22
-7.231,-102.308,10.05,1851,4529,22
-24.564,-116.363,9.95,6288,931,22
-1.223,-90.612,9.9,313,7523,22
-8.944,-105.858,9.84,2290,3620,22
-28.276,-112.324,9.82,7239,1965,22
-26.004,-103.366,9.79,6657,4258,22
-11.015,-109.374,9.73,2820,2720,22
-3.896,-94.714,9.73,997,6473,22
-28.168,-110.674,9.71,7211,2387,21
-27.053,-109.969,9.67,6926,2568,21
-26.323,-106.483,9.53,6739,3460,21
-29.569,-108.663,9.52,7570,2902,21
-12.03,-108.523,9.4,3080,2938,21
-14.323,-116.609,9.31,3667,868,21
-2.476,-97.916,9.2,634,5654,20
-29.366,-109.359,9.19,7518,2724,20
-25.572,-119.831,9.14,6546,43,20
-13.175,-115.323,9.13,3373,1197,20
-16.619,-108.443,9.11,4254,2959,20
-18.086,-108.074,9.07,4630,3053,20
-24.073,-103.904,9.04,6163,4121,20
-14.806,-107.015,9.03,3790,3324,20
-15.705,-93.114,8.97,4020,6883,20
-26.558,-114.44,8.96,6799,1423,20
-9.503,-103.16,8.92,2433,4311,20
-15.456,-110.108,8.91,3957,2532,20
-14.422,-110.125,8.87,3692,2528,20
-16.804,-115.846,8.87,4302,1063,20
-26.292,-110.201,8.86,6731,2509,20
-26.418,-98.264,8.72,6763,5564,19
-21.118,-115.362,8.7,5406,1187,19
-12.694,-110.627,8.67,3250,2399,19
-25.003,-106.518,8.61,6401,3451,19
-27.138,-110.609,8.56,6947,2404,19
-27.054,-99.927,8.52,6926,5139,19
-26.933,-98.461,8.45,6895,5514,19
-28.892,-109.211,8.41,7396,2762,19
-27.983,-102.602,8.38,7164,4454,19
-27.479,-110.501,8.35,7035,2432,19
-15.033,-110.871,8.33,3848,2337,18
-12.653,-112.569,8.23,3239,1902,18
-28.155,-103.077,8.22,7208,4332,18
-29.024,-102.005,8.14,7430,4607,18
-15.89,-114.385,8.11,4068,1437,18
-21.987,-113.204,8.06,5629,1740,18
-22.762,-94.036,8.04,5827,6647,18
-29.325,-100.558,8.02,7507,4977,18
-17.561,-107.343,8.0,4496,3240,18
-28.912,-113.023,8.0,7401,1786,18
-29.504,-109.087,7.98,7553,2794,18
-26.959,-110.071,7.95,6902,2542,18
-1.443,-101.681,7.95,369,4690,18
-27.486,-102.643,7.93,7036,4443,18
-25.097,-109.034,7.91,6425,2807,18
-13.298,-112.677,7.9,3404,1875,18
-24.923,-107.976,7.87,6380,3078,17
-8.15,-109.055,7.87,2086,2802,17
-15.629,-97.698,7.86,4001,5709,17
-25.127,-114.409,7.83,6433,1431,17
-25.805,-113.734,7.76,6606,1604,17
-13.251,-92.54,7.71,3392,7030,17
-19.724,-100.861,7.7,5049,4900,17
-28.628,-108.887,7.7,7329,2845,17
-19.833,-111.054,7.69,5077,2290,17
-4.497,-94.877,7.69,1151,6431,17
-16.961,-103.872,7.68,4342,4129,17
-9.665,-103.267,7.64,2474,4284,17
-28.287,-111.033,7.64,7241,2296,17
-29.252,-115.67,7.57,7489,1108,17
-4.683,-104.124,7.56,1199,4064,17
-22.846,-112.518,7.56,5849,1915,17
-9.896,-93.08,7.5,2533,6892,17
-28.638,-111.845,7.48,7331,2088,17
-26.377,-104.077,7.45,6753,4076,17
-16.814,-107.557,7.45,4304,3185,17
-28.135,-93.412,7.43,7203,6807,17
-18.16,-108.643,7.4,4649,2907,16
-10.661,-110.192,7.39,2729,2511,16
-25.503,-98.028,7.39,6529,5625,16
-23.96,-104.637,7.36,6134,3933,16
-29.351,-99.26,7.33,7514,5309,16
-15.291,-105.565,7.31,3914,3695,16
-23.721,-116.416,7.26,6073,918,16
-11.456,-102.293,7.21,2933,4533,16
-5.344,-97.044,7.2,1368,5877,16
-12.017,-104.205,7.18,3076,4044,16
-29.074,-102.133,7.14,7443,4574,16
-9.016,-99.945,7.11,2308,5134,16
-15.863,-109.386,7.1,4061,2717,16
-15.904,-102.533,7.09,4071,4472,16
-25.362,-108.372,7.05,6493,2977,16
-2.486,-104.756,7.02,636,3902,16
-1.544,-99.865,6.9,395,5155,15
-22.336,-118.437,6.87,5718,400,15
-15.273,-108.914,6.85,3910,2838,15
-13.809,-91.371,6.74,3535,7329,15
-28.844,-113.223,6.73,7384,1735,15
-28.787,-108.093,6.7,7369,3048,15
-16.429,-110.0,6.68,4206,2560,15
-23.866,-94.786,6.67,6110,6455,15
-24.363,-108.524,6.66,6237,2938,15
-17.992,-105.235,6.65,4606,3780,15
-0.246,-100.043,6.61,63,5109,15
-2.282,-90.525,6.57,584,7546,15
-15.487,-104.331,6.56,3965,4011,15
-16.328,-90.845,6.54,4180,7464,15
-0.453,-90.858,6.53,116,7460,15
-9.365,-100.143,6.44,2397,5083,14
-27.524,-102.85,6.4,7046,4390,14
-14.747,-94.202,6.4,3775,6604,14
-8.829,-91.225,6.39,2260,7366,14
-5.839,-106.143,6.36,1495,3547,14
-9.967,-95.363,6.36,2552,6307,14
-16.661,-96.037,6.35,4265,6135,14
-1.568,-98.928,6.35,401,5394,14
-29.57,-115.474,6.35,7570,1159,14
-25.024,-119.923,6.32,6406,20,14
-23.33,-104.535,6.31,5972,3959,14
-19.877,-97.225,6.31,5089,5830,14
-29.645,-94.66,6.3,7589,6487,14
-20.917,-116.598,6.3,5355,871,14
-29.374,-103.47,6.3,7520,4232,14
-15.035,-101.773,6.25,3849,4666,14
-0.691,-102.446,6.25,177,4494,14
-28.128,-93.937,6.24,7201,6672,14
-14.769,-106.497,6.24,3781,3457,14
-20.48,-103.348,6.22,5243,4263,14
-22.5,-100.528,6.2,5760,4985,14
-23.044,-107.281,6.18,5899,3256,14
-28.675,-114.56,6.18,7341,1393,14
-4.647,-107.781,6.14,1190,3128,14
-11.152,-119.948,6.13,2855,13,14
-16.055,-109.062,6.12,4110,2800,14
-24.385,-101.442,6.1,6243,4751,14
-27.918,-105.442,6.1,7147,3727,14
-28.84,-97.627,6.09,7383,5727,14
-27.563,-100.974,6.08,7056,4871,14
-23.596,-97.671,6.07,6041,5716,14
-24.657,-108.761,6.07,6312,2877,14
-2.207,-100.41,6.06,565,5015,14
-21.162,-109.268,6.06,5417,2747,14
-24.316,-114.87,6.04,6225,1313,14
-8.864,-92.58,5.9,2269,7020,13
-13.458,-101.927,5.9,3445,4627,13
-29.108,-92.463,5.9,7452,7049,13
-28.627,-106.086,5.86,7329,3562,13
-17.475,-111.335,5.84,4474,2218,13
-21.679,-108.763,5.83,5550,2877,13
-3.54,-90.341,5.81,906,7593,13
-29.971,-107.82,5.8,7673,3118,13
-2.256,-103.223,5.79,578,4295,13
-15.841,-107.488,5.77,4055,3203,13
-19.614,-113.748,5.77,5021,1601,13
-15.581,-117.14,5.72,3989,732,13
-25.836,-113.097,5.7,6614,1767,13
-27.524,-102.574,5.68,7046,4461,13
-20.246,-102.107,5.67,5183,4581,13
-23.02,-94.185,5.64,5893,6609,13
-1.803,-96.489,5.63,462,6019,13
-13.934,-102.836,5.63,3567,4394,13
-29.999,-98.629,5.62,7679,5471,13
-29.604,-104.315,5.6,7579,4015,13
-29.464,-111.381,5.59,7543,2206,13
-15.106,-100.158,5.58,3867,5080,13
-21.628,-110.371,5.57,5537,2465,13
-29.996,-103.488,5.56,7679,4227,13
-0.169,-95.15,5.55,43,6362,12
-29.354,-102.611,5.51,7515,4452,12
-28.455,-110.811,5.5,7284,2352,12
-19.156,-94.953,5.49,4904,6412,12
-20.305,-117.032,5.47,5198,760,12
-20.545,-118.711,5.45,5260,330,12
-17.354,-104.279,5.45,4443,4025,12
-28.555,-117.318,5.43,7310,687,12
-27.643,-106.644,5.43,7077,3419,12
-12.583,-110.546,5.43,3221,2420,12
-22.261,-101.012,5.43,5699,4861,12
-18.963,-94.043,5.41,4855,6645,12
-10.006,-109.376,5.41,2562,2720,12
-15.664,-114.658,5.38,4010,1368,12
-22.91,-108.253,5.38,5865,3007,12
-10.779,-110.819,5.37,2759,2350,12
-18.875,-112.921,5.37,4832,1812,12
-2.875,-97.816,5.36,736,5679,12
-27.16,-102.908,5.35,6953,4376,12
-26.088,-90.22,5.31,6679,7624,12
-15.001,-90.481,5.3,3840,7557,12
-27.872,-104.259,5.28,7135,4030,12
-29.29,-102.45,5.27,7498,4493,12
-24.96,-103.577,5.27,6390,4204,12
-19.144,-112.658,5.24,4901,1880,12
-11.552,-110.931,5.18,2957,2322,12
-18.519,-109.623,5.17,4741,2657,12
-29.194,-99.97,5.16,7474,5128,12
-26.422,-109.833,5.16,6764,2603,12
-11.027,-91.207,5.13,2823,7371,12
-15.989,-110.007,5.1,4093,2558,12
-28.601,-99.552,5.1,7322,5235,12
-29.117,-119.11,5.09,7454,228,11
-6.038,-108.402,5.07,1546,2969,11
-9.841,-93.413,5.07,2519,6806,11
-19.023,-101.416,5.07,4870,4758,11
-28.042,-96.185,5.06,7179,6097,11
-3.319,-97.232,5.06,850,5829,11
-29.388,-104.878,5.05,7523,3871,11
-29.448,-90.759,5.04,7539,7486,11
-27.848,-99.735,5.04,7129,5188,11
-28.081,-106.253,5.04,7189,3519,11
-13.998,-104.953,5.03,3583,3852,11
-4.232,-106.79,5.02,1083,3382,11
-25.219,-114.653,5.01,6456,1369,11
-17.642,-107.597,4.98,4516,3175,11
-14.538,-110.615,4.97,3722,2403,11
-20.838,-97.614,4.97,5335,5731,11
-4.063,-93.204,4.97,1040,6860,11
-26.423,-115.035,4.97,6764,1271,11
-27.322,-118.468,4.97,6994,392,11
-16.939,-105.329,4.96,4336,3756,11
-15.359,-103.19,4.95,3932,4303,11
-26.289,-94.764,4.94,6730,6460,11
-26.738,-104.156,4.92,6845,4056,11
-20.53,-106.77,4.9,5256,3387,11
-8.302,-95.085,4.89,2125,6378,11
-7.902,-98.421,4.88,2023,5524,11
-7.575,-112.793,4.86,1939,1845,11
-16.056,-115.262,4.85,4110,1213,11
-14.986,-111.218,4.85,3836,2248,11
-28.698,-107.478,4.84,7347,3206,11
-9.636,-99.347,4.84,2467,5287,11
-1.408,-99.966,4.83,360,5129,11
-6.192,-104.691,4.82,1585,3919,11
-8.717,-109.538,4.82,2232,2678,11
-0.248,-91.569,4.81,63,7278,11
-12.505,-112.49,4.81,3201,1923,11
-28.251,-108.716,4.81,7232,2889,11
-12.04,-95.508,4.8,3082,6270,11
-12.983,-98.752,4.79,3324,5439,11
-23.124,-111.671,4.79,5920,2132,11
-28.634,-109.148,4.76,7330,2778,11
-9.9,-94.404,4.76,2534,6553,11
-27.675,-113.075,4.75,7085,1773,11
-26.411,-102.756,4.74,6761,4414,11
-6.333,-105.599,4.72,1621,3687,11
-23.179,-107.136,4.72,5934,3293,11
-0.015,-99.757,4.71,4,5182,11
-10.778,-117.465,4.71,2759,649,11
-23.699,-93.914,4.71,6067,6678,11
-26.511,-96.438,4.69,6787,6032,11
-8.814,-106.891,4.69,2256,3356,11
-28.43,-106.486,4.68,7278,3460,11
-28.632,-95.453,4.67,7330,6284,11
-27.864,-109.869,4.67,7133,2594,11
-21.302,-118.924,4.67,5453,275,11
-2.692,-98.615,4.67,689,5475,11
-28.218,-111.636,4.66,7224,2141,11
-18.617,-113.234,4.62,4766,1732,10
-21.956,-111.275,4.61,5621,2234,10
-0.218,-99.869,4.59,56,5154,10
-4.326,-93.312,4.59,1107,6832,10
-6.818,-101.394,4.58,1745,4763,10
-25.615,-92.767,4.56,6557,6972,10
-27.734,-90.991,4.53,7100,7426,10
-28.071,-108.573,4.52,7186,2925,10
-22.816,-111.01,4.52,5841,2301,10
-24.451,-111.714,4.52,6259,2121,10
-25.919,-119.514,4.52,6635,124,10
-1.213,-91.84,4.51,311,7209,10
-23.113,-107.212,4.5,5917,3274,10
-16.897,-94.529,4.49,4326,6521,10
-26.739,-99.64,4.47,6845,5212,10
-19.482,-115.736,4.46,4987,1092,10
-25.213,-107.174,4.45,6455,3283,10
-27.052,-95.69,4.45,6925,6223,10
-17.896,-108.972,4.44,4581,2823,10
-19.216,-114.567,4.42,4919,1391,10
-24.755,-91.317,4.38,6337,7343,10
-11.79,-98.984,4.38,3018,5380,10
-12.472,-110.785,4.37,3193,2359,10
-10.28,-93.792,4.37,2632,6709,10
-10.255,-110.801,4.36,2625,2355,10
-29.938,-101.912,4.35,7664,4631,10
-25.637,-105.323,4.35,6563,3757,10
-24.199,-111.305,4.34,6195,2226,10
-28.428,-108.731,4.33,7278,2885,10
-5.639,-94.423,4.32,1444,6548,10
-12.564,-110.449,4.32,3216,2445,10
-14.786,-95.117,4.32,3785,6370,10
-19.429,-107.208,4.29,4974,3275,10
-21.871,-107.224,4.29,5599,3271,10
-12.885,-96.242,4.29,3299,6082,10
-26.761,-106.574,4.28,6851,3437,10
-8.005,-112.131,4.27,2049,2014,10
-12.137,-102.084,4.27,3107,4586,10
-26.149,-105.158,4.26,6694,3800,10
-27.138,-102.192,4.26,6947,4559,10
-14.206,-99.5,4.26,3637,5248,10
-28.18,-104.162,4.25,7214,4055,10
-14.776,-90.361,4.25,3783,7588,10
-23.198,-96.584,4.25,5939,5994,10
-18.654,-105.87,4.24,4775,3617,10
-16.936,-94.558,4.24,4336,6513,10
-23.229,-94.706,4.24,5947,6475,10
-11.716,-108.889,4.23,2999,2844,10
-28.594,-91.72,4.23,7320,7240,10
-7.785,-110.271,4.22,1993,2491,10
-15.627,-95.212,4.21,4001,6346,10
-26.3,-108.345,4.21,6733,2984,10
-24.809,-105.99,4.21,6351,3587,10
-18.474,-101.715,4.2,4729,4681,10
-29.677,-108.564,4.2,7597,2928,10
-14.917,-104.671,4.19,3819,3924,10
-19.22,-99.265,4.19,4920,5308,10
-18.518,-100.248,4.18,4741,5057,10
-22.659,-97.814,4.18,5801,5680,10
-14.51,-99.269,4.18,3715,5307,10
-27.708,-100.373,4.17,7093,5025,10
-26.799,-100.647,4.17,6861,4954,10
-12.207,-93.57,4.17,3125,6766,10
-5.184,-96.985,4.16,1327,5892,9
-26.859,-99.183,4.14,6876,5329,9
-24.3,-111.159,4.14,6221,2263,9
-8.064,-104.38,4.13,2064,3999,9
-20.988,-112.891,4.13,5373,1820,9
-13.583,-100.613,4.13,3477,4963,9
-19.245,-112.715,4.12,4927,1865,9
-23.68,-107.168,4.12,6062,3285,9
-8.946,-108.736,4.11,2290,2884,9
-11.569,-111.428,4.11,2962,2194,9
-27.766,-110.251,4.09,7108,2496,9
-6.557,-104.072,4.08,1679,4078,9
-27.84,-97.406,4.08,7127,5784,9
-3.602,-91.142,4.07,922,7388,9
-27.742,-96.647,4.06,7102,5978,9
-23.803,-110.358,4.05,6094,2468,9
-27.093,-118.007,4.04,6936,510,9
-27.064,-102.235,4.01,6928,4548,9
-27.571,-99.64,4.0,7058,5212,9
-25.728,-105.845,3.99,6586,3624,9
-6.481,-90.724,3.96,1659,7495,9
-17.539,-99.102,3.96,4490,5350,9
-5.783,-106.322,3.95,1480,3502,9
-21.448,-91.057,3.94,5491,7409,9
-10.745,-112.46,3.94,2751,1930,9
-15.842,-113.939,3.94,4056,1552,9
-18.563,-114.87,3.93,4752,1313,9
-27.31,-99.236,3.93,6991,5316,9
-19.565,-102.479,3.93,5009,4485,9
-29.229,-99.565,3.92,7483,5231,9
-22.813,-107.026,3.92,5840,3321,9
-19.544,-92.579,3.9,5003,7020,9
-8.847,-112.246,3.89,2265,1985,9
-6.018,-98.016,3.89,1541,5628,9
-11.753,-99.229,3.89,3009,5317,9
-26.188,-106.478,3.88,6704,3462,9
-8.442,-107.982,3.87,2161,3077,9
-0.832,-101.282,3.86,213,4792,9
-25.529,-110.66,3.86,6535,2391,9
-28.985,-114.891,3.86,7420,1308,9
-20.733,-102.196,3.86,5308,4558,9
-9.651,-108.73,3.85,2471,2885,9
-26.831,-119.846,3.85,6869,39,9
-16.993,-114.475,3.84,4350,1414,9
-13.636,-108.497,3.84,3491,2945,9
-17.068,-103.198,3.84,4369,4301,9
-19.816,-93.412,3.84,5073,6807,9
-29.515,-91.615,3.83,7556,7267,9
-4.016,-107.835,3.83,1028,3114,9
-3.402,-99.572,3.82,871,5230,9
-25.864,-116.226,3.82,6621,966,9
-23.854,-96.501,3.82,6107,6016,9
-18.248,-90.038,3.82,4671,7670,9
-2.659,-98.412,3.82,681,5527,9
-22.038,-113.962,3.81,5642,1546,9
-25.963,-108.006,3.8,6647,3070,9
-15.54,-100.035,3.79,3978,5111,9
-21.46,-108.192,3.79,5494,3023,9
-27.655,-115.113,3.78,7080,1251,9
-24.066,-103.533,3.77,6161,4216,9
-29.736,-110.92,3.76,7612,2324,9
-17.793,-101.952,3.75,4555,4620,9
-23.72,-115.705,3.74,6072,1100,9
-26.434,-115.122,3.74,6767,1249,9
-24.391,-98.174,3.73,6244,5587,9
-29.068,-99.963,3.73,7441,5129,9
-25.306,-99.207,3.72,6478,5323,9
-12.45,-108.299,3.71,3187,2995,9
-28.168,-90.859,3.71,7211,7460,9
-11.408,-104.421,3.71,2920,3988,9
-29.918,-101.865,3.71,7659,4643,9
-6.348,-102.505,3.7,1625,4479,8
-26.136,-112.064,3.7,6691,2032,8
-21.523,-117.747,3.69,5510,577,8
-14.603,-102.771,3.67,3738,4411,8
-5.747,-109.219,3.67,1471,2760,8
-8.84,-104.916,3.67,2263,3862,8
-19.107,-103.938,3.66,4891,4112,8
-29.225,-104.46,3.66,7482,3978,8
-28.305,-98.289,3.66,7246,5558,8
-27.474,-114.118,3.65,7033,1506,8
-10.474,-107.161,3.65,2681,3287,8
-2.644,-114.352,3.64,677,1446,8
-22.993,-95.428,3.64,5886,6290,8
-22.255,-107.799,3.64,5697,3123,8
-25.497,-99.381,3.63,6527,5278,8
-20.968,-115.003,3.63,5368,1279,8
-9.021,-96.572,3.63,2309,5998,8
-23.902,-91.978,3.62,6119,7174,8
-25.835,-96.67,3.62,6614,5972,8
-22.077,-101.753,3.6,5652,4671,8
-19.825,-104.163,3.59,5075,4054,8
-29.761,-105.372,3.59,7619,3745,8
-21.403,-108.609,3.58,5479,2916,8
-0.161,-93.464,3.56,41,6793,8
-25.338,-116.319,3.56,6487,942,8
-20.822,-113.626,3.56,5330,1632,8
-28.932,-103.216,3.56,7407,4297,8
-7.679,-104.063,3.54,1966,4080,8
-6.089,-104.905,3.53,1559,3864,8
-28.397,-95.131,3.53,7270,6366,8
-0.755,-96.977,3.52,193,5894,8
-22.584,-112.134,3.52,5782,2014,8
-12.431,-95.374,3.52,3182,6304,8
-20.006,-92.097,3.52,5122,7143,8
-23.527,-100.266,3.51,6023,5052,8
-8.074,-95.891,3.51,2067,6172,8
-26.95,-91.802,3.51,6899,7219,8
-16.403,-108.706,3.5,4199,2891,8
-22.594,-108.092,3.5,5784,3048,8
-10.699,-98.08,3.49,2739,5612,8
-11.966,-111.53,3.49,3063,2168,8
-25.763,-101.326,3.48,6595,4781,8
-24.749,-107.041,3.48,6336,3318,8
-14.39,-95.549,3.46,3684,6259,8
-20.204,-92.903,3.46,5172,6937,8
-28.651,-106.972,3.46,7335,3335,8
-21.378,-95.501,3.44,5473,6272,8
-22.871,-103.202,3.44,5855,4300,8
-1.497,-101.055,3.43,383,4850,8
-6.059,-106.449,3.43,1551,3469,8
-17.433,-105.097,3.43,4463,3815,8
-25.326,-95.257,3.42,6483,6334,8
-24.54,-115.025,3.42,6282,1274,8
-1.012,-112.705,3.42,259,1868,8
-28.188,-109.361,3.42,7216,2724,8
-10.92,-108.352,3.42,2796,2982,8
-28.347,-106.123,3.41,7257,3553,8
-10.89,-99.726,3.41,2788,5190,8
-20.969,-106.91,3.41,5368,3351,8
-25.318,-92.461,3.41,6481,7050,8
-17.555,-93.597,3.4,4494,6759,8
-20.578,-118.358,3.39,5268,420,8
-12.867,-99.823,3.39,3294,5165,8
-17.57,-109.056,3.39,4498,2802,8
-25.685,-101.785,3.39,6575,4663,8
-4.336,-91.064,3.38,1110,7408,8
-9.894,-108.43,3.37,2533,2962,8
-19.501,-111.727,3.36,4992,2118,8
-25.354,-98.995,3.36,6491,5377,8
-4.478,-101.994,3.36,1146,4610,8
-3.439,-105.817,3.35,880,3631,8
-13.993,-95.043,3.35,3582,6389,8
-27.873,-94.525,3.35,7135,6522,8
-4.237,-103.955,3.34,1085,4108,8
-29.39,-91.886,3.34,7524,7197,8
-14.961,-108.237,3.33,3830,3011,8
-6.195,-98.795,3.32,1586,5428,8
-16.645,-105.076,3.32,4261,3821,8
-29.716,-97.221,3.31,7607,5831,8
-19.44,-113.303,3.3,4977,1714,8
-16.131,-103.873,3.3,4130,4129,8
-29.673,-96.117,3.3,7596,6114,8
-6.936,-104.46,3.3,1776,3978,8
-4.077,-93.999,3.3,1044,6656,8
-7.8,-108.216,3.29,1997,3017,8
-12.142,-97.605,3.29,3108,5733,8
-10.775,-92.693,3.29,2758,6991,8
-25.698,-97.649,3.29,6579,5722,8
-8.757,-103.51,3.28,2242,4221,8
-29.517,-100.068,3.28,7556,5103,8
-25.915,-98.202,3.28,6634,5580,8
-17.182,-93.876,3.28,4399,6688,8
-8.189,-90.791,3.27,2096,7478,8
-4.469,-100.64,3.27,1144,4956,8
-28.322,-102.099,3.27,7250,4583,8
-22.591,-113.561,3.27,5783,1648,8
-13.993,-111.369,3.27,3582,2210,8
-15.084,-90.473,3.26,3862,7559,8
-2.726,-90.903,3.26,698,7449,8
-17.803,-94.913,3.25,4558,6422,8
-15.154,-90.005,3.25,3879,7679,8
-11.055,-90.893,3.24,2830,7451,7
-16.208,-97.783,3.24,4149,5688,7
-22.847,-104.32,3.24,5849,4014,7
-29.826,-110.583,3.23,7635,2411,7
-2.691,-114.351,3.23,689,1446,7
-10.039,-93.952,3.22,2570,6668,7
-22.866,-97.768,3.21,5854,5691,7
-5.677,-100.12,3.21,1453,5089,7
-19.083,-115.421,3.21,4885,1172,7
-20.051,-95.622,3.21,5133,6241,7
-27.223,-102.136,3.21,6969,4573,7
-28.866,-106.821,3.21,7390,3374,7
-24.424,-101.876,3.21,6253,4640,7
-4.839,-103.141,3.2,1239,4316,7
-29.078,-94.608,3.19,7444,6500,7
-4.506,-93.956,3.19,1154,6667,7
-18.16,-109.439,3.19,4649,2704,7
-17.587,-90.561,3.18,4502,7536,7
-15.958,-109.083,3.18,4085,2795,7
-11.171,-109.564,3.18,2860,2672,7
-26.913,-114.855,3.18,6890,1317,7
-17.501,-100.319,3.17,4480,5038,7
-16.578,-92.43,3.17,4244,7058,7
-18.22,-102.807,3.16,4664,4401,7
-17.318,-101.757,3.16,4433,4670,7
-1.441,-99.198,3.16,369,5325,7
-5.346,-100.95,3.15,1369,4877,7
-9.034,-105.056,3.15,2313,3826,7
