LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
23.479,-57.336,33.54,1669,682,73
7.072,-50.143,33.54,5870,2523,73
15.968,-55.373,33.45,3592,1185,73
21.558,-58.128,32.9,2161,479,72
8.284,-57.445,31.26,5559,654,68
18.972,-59.08,31.13,2823,236,68
10.462,-45.264,31.0,5002,3772,67
8.713,-51.582,30.83,5449,2155,67
10.936,-46.589,30.81,4880,3433,67
14.077,-59.54,30.74,4076,118,67
5.074,-53.553,30.52,6381,1650,66
4.079,-56.578,30.42,6636,876,66
7.142,-59.255,30.02,5852,191,65
5.078,-53.297,29.55,6380,1716,64
11.565,-51.245,29.41,4719,2241,64
14.104,-50.282,29.21,4069,2488,64
9.428,-57.979,28.83,5266,517,63
21.43,-55.151,28.45,2194,1241,62
17.773,-55.91,28.44,3130,1047,62
8.115,-45.109,28.32,5603,3812,62
9.213,-52.725,27.96,5321,1862,61
0.507,-53.362,27.94,7550,1699,61
0.095,-47.844,27.73,7656,3112,60
4.586,-56.115,26.99,6506,995,59
3.965,-53.646,26.62,6665,1627,58
2.785,-45.139,25.96,6967,3804,57
7.937,-53.068,25.76,5648,1775,56
16.226,-59.785,25.53,3526,55,56
5.396,-45.063,25.3,6299,3824,55
4.018,-47.589,25.24,6651,3177,55
11.251,-51.335,24.97,4800,2218,54
3.606,-45.865,24.88,6757,3619,54
0.629,-53.382,24.53,7519,1694,53
7.831,-53.01,24.38,5675,1789,53
10.063,-47.313,24.36,5104,3248,53
4.824,-59.635,24.22,6445,93,53
5.22,-54.46,24.1,6344,1418,53
26.613,-50.358,24.05,867,2468,52
15.688,-51.289,23.68,3664,2230,52
16.764,-55.193,23.56,3388,1231,51
10.373,-45.438,23.52,5025,3728,51
10.103,-49.917,23.34,5094,2581,51
3.913,-54.444,23.33,6678,1422,51
28.778,-59.53,22.62,313,120,49
1.956,-59.349,22.45,7179,167,49
14.152,-51.743,22.39,4057,2114,49
17.784,-51.004,22.36,3127,2303,49
4.807,-47.699,22.27,6449,3149,49
3.838,-45.804,22.09,6697,3634,48
16.44,-53.41,21.96,3471,1687,48
9.062,-49.597,21.89,5360,2663,48
2.983,-55.713,21.8,6916,1097,48
4.736,-47.893,21.8,6468,3099,48
14.701,-52.603,21.65,3917,1894,47
26.334,-55.43,21.63,938,1170,47
9.689,-49.344,21.62,5200,2728,47
5.731,-55.354,21.57,6213,1189,47
1.943,-45.108,21.31,7183,3812,47
17.798,-46.45,21.28,3124,3469,46
0.035,-55.843,21.2,7671,1064,46
5.597,-57.247,21.11,6247,705,46
16.196,-53.227,20.88,3534,1734,46
0.941,-51.902,20.73,7439,2073,45
9.76,-57.74,20.48,5181,579,45
19.275,-47.938,20.3,2746,3088,44
6.865,-52.038,20.24,5923,2038,44
9.916,-46.576,20.21,5142,3437,44
13.68,-54.884,20.2,4178,1310,44
25.667,-45.024,20.12,1109,3834,44
16.203,-55.725,20.11,3532,1094,44
23.76,-52.308,19.87,1597,1969,43
18.648,-56.549,19.52,2906,883,43
4.651,-57.975,19.35,6489,518,42
0.66,-55.948,19.26,7511,1037,42
15.451,-55.219,19.26,3725,1224,42
13.46,-54.036,19.03,4234,1527,42
8.035,-56.366,18.99,5623,930,42
11.443,-45.795,18.98,4751,3636,41
0.916,-59.989,18.76,7446,3,41
28.589,-59.463,18.67,361,137,41
6.927,-50.208,18.57,5907,2507,41
0.145,-51.571,18.46,7643,2158,40
18.529,-54.477,18.44,2937,1414,40
5.225,-46.335,18.44,6342,3498,40
1.725,-45.78,18.36,7238,3640,40
5.334,-56.153,18.3,6314,985,40
28.759,-58.003,18.15,318,511,40
7.354,-45.592,18.12,5797,3688,40
22.506,-55.457,18.1,1918,1163,40
8.853,-47.5,17.89,5414,3200,39
5.757,-49.91,17.87,6206,2583,39
4.739,-53.495,17.74,6467,1665,39
10.41,-56.853,17.7,5015,806,39
5.286,-51.626,17.61,6327,2144,39
20.17,-56.294,17.4,2516,949,38
17.27,-47.937,16.95,3259,3088,37
28.5,-50.924,16.94,384,2323,37
11.257,-54.123,16.88,4798,1505,37
3.853,-45.608,16.61,6694,3684,36
14.03,-54.534,16.59,4088,1399,36
11.478,-53.855,16.56,4742,1573,36
5.127,-50.829,16.5,6367,2348,36
0.831,-53.144,16.5,7467,1755,36
7.98,-51.594,16.42,5637,2152,36
8.09,-46.475,16.32,5609,3462,36
25.573,-53.188,16.3,1133,1744,36
2.429,-56.145,16.28,7058,987,36
0.925,-48.314,16.23,7443,2992,36
6.321,-47.088,16.22,6062,3305,36
13.664,-54.703,16.21,4182,1356,36
8.954,-46.604,16.17,5388,3429,35
25.105,-53.948,16.16,1253,1549,35
3.63,-53.476,16.15,6751,1670,35
2.063,-46.905,15.94,7152,3352,35
16.744,-52.568,15.72,3394,1903,34
12.449,-49.016,15.29,4493,2812,34
2.502,-55.633,15.19,7039,1118,33
22.005,-56.949,15.0,2047,781,33
4.182,-54.294,14.91,6609,1461,33
8.916,-56.326,14.88,5398,941,33
16.388,-55.922,14.87,3485,1044,33
6.325,-52.055,14.83,6061,2034,33
9.731,-55.241,14.8,5189,1218,32
19.867,-49.574,14.75,2594,2669,32
2.002,-47.897,14.72,7167,3098,32
2.826,-53.243,14.67,6957,1730,32
23.355,-56.036,14.63,1701,1015,32
2.472,-58.801,14.61,7047,307,32
20.69,-52.119,14.54,2383,2018,32
3.451,-52.929,14.54,6797,1810,32
11.941,-59.229,14.49,4623,197,32
16.205,-50.796,14.46,3532,2356,32
14.24,-55.802,14.41,4035,1075,32
13.499,-52.743,14.4,4224,1858,32
19.417,-55.493,14.4,2709,1154,32
1.918,-55.913,14.26,7189,1046,31
6.0,-46.412,14.22,6144,3479,31
10.286,-54.906,14.12,5047,1304,31
11.006,-56.19,14.07,4862,975,31
6.09,-51.953,13.95,6121,2060,31
8.855,-56.049,13.94,5413,1011,31
1.622,-53.245,13.85,7265,1729,30
16.944,-45.614,13.77,3342,3683,30
15.484,-52.171,13.63,3716,2004,30
23.692,-54.586,13.56,1615,1386,30
5.082,-49.365,13.56,6379,2723,30
0.189,-53.504,13.54,7632,1663,30
12.485,-49.779,13.5,4484,2617,30
4.445,-52.649,13.32,6542,1882,29
18.186,-49.238,13.31,3024,2755,29
5.366,-57.031,13.23,6306,760,29
8.649,-51.76,13.18,5466,2109,29
9.387,-52.363,12.84,5277,1955,28
2.944,-55.588,12.75,6926,1129,28
10.571,-49.92,12.75,4974,2580,28
1.306,-53.969,12.74,7346,1544,28
20.349,-55.29,12.63,2471,1206,28
17.682,-55.291,12.62,3153,1206,28
5.704,-47.554,12.61,6220,3186,28
19.262,-55.45,12.55,2749,1165,28
4.384,-52.05,12.51,6558,2035,28
6.116,-55.411,12.48,6114,1175,27
9.902,-45.323,12.44,5145,3757,27
7.911,-46.747,12.37,5655,3393,27
8.946,-52.021,12.35,5390,2043,27
3.172,-48.339,12.31,6868,2985,27
27.015,-58.199,12.29,764,461,27
8.382,-48.996,12.2,5534,2817,27
10.432,-50.162,12.17,5009,2519,27
11.005,-49.79,12.15,4863,2614,27
27.804,-57.652,12.15,562,601,27
6.365,-49.456,12.13,6051,2699,27
0.903,-58.652,12.09,7449,345,27
11.19,-55.807,12.02,4815,1073,26
12.17,-58.2,11.96,4564,461,26
3.383,-48.09,11.85,6814,3049,26
25.369,-52.457,11.84,1186,1931,26
7.581,-51.749,11.83,5739,2112,26
24.156,-56.538,11.81,1496,886,26
4.21,-47.707,11.8,6602,3147,26
23.523,-55.564,11.8,1658,1136,26
20.001,-45.951,11.79,2560,3597,26
23.601,-55.84,11.77,1638,1065,26
9.94,-53.498,11.69,5135,1665,26
12.955,-55.457,11.65,4364,1163,26
9.735,-51.22,11.64,5188,2248,26
12.848,-47.006,11.63,4391,3326,26
23.887,-56.255,11.58,1565,959,26
4.242,-52.466,11.57,6594,1929,25
15.549,-55.544,11.56,3699,1141,25
11.76,-54.002,11.45,4669,1535,25
2.017,-58.094,11.42,7164,488,25
8.215,-50.65,11.38,5577,2394,25
23.516,-56.891,11.31,1660,796,25
11.797,-56.28,11.31,4660,952,25
20.559,-47.661,11.2,2417,3159,25
0.567,-49.836,11.19,7535,2602,25
11.387,-46.838,11.18,4765,3369,25
3.438,-51.374,11.07,6800,2208,24
7.686,-51.548,11.0,5712,2164,24
8.95,-51.745,10.86,5389,2113,24
5.018,-55.19,10.84,6395,1231,24
15.226,-49.609,10.82,3782,2660,24
3.274,-48.162,10.77,6842,3031,24
4.145,-53.488,10.72,6619,1667,24
9.641,-46.173,10.6,5212,3540,23
3.652,-48.058,10.54,6745,3057,23
6.116,-59.321,10.51,6114,174,23
22.535,-56.052,10.5,1911,1011,23
21.899,-55.696,10.45,2074,1102,23
2.624,-58.015,10.44,7008,508,23
8.054,-52.904,10.44,5618,1817,23
11.062,-49.596,10.41,4848,2663,23
6.454,-56.353,10.37,6028,934,23
18.688,-59.205,10.37,2896,204,23
10.624,-53.053,10.28,4960,1778,23
5.197,-50.046,10.26,6350,2548,23
6.68,-45.567,10.24,5970,3695,23
15.363,-45.154,10.21,3747,3801,23
19.23,-46.399,10.19,2757,3482,23
7.911,-52.457,10.19,5655,1931,23
11.431,-58.519,10.08,4754,379,22
3.779,-59.626,10.07,6713,96,22
8.253,-47.26,10.06,5567,3261,22
9.651,-56.559,10.05,5209,881,22
17.334,-55.952,10.03,3242,1036,22
1.615,-45.739,10.02,7267,3651,22
14.176,-56.605,9.98,4051,869,22
12.8,-45.854,9.98,4403,3621,22
23.358,-55.902,9.97,1700,1049,22
4.098,-46.39,9.95,6631,3484,22
1.286,-54.753,9.87,7351,1343,22
6.406,-47.946,9.86,6040,3086,22
2.506,-46.237,9.86,7038,3523,22
11.817,-52.433,9.8,4655,1937,22
19.4,-56.563,9.79,2714,880,22
14.785,-54.67,9.76,3895,1364,22
5.093,-48.599,9.67,6376,2919,21
10.937,-46.435,9.64,4880,3473,21
12.875,-54.072,9.64,4384,1518,21
9.368,-47.573,9.63,5282,3181,21
23.175,-52.609,9.59,1747,1892,21
27.2,-50.25,9.58,717,2496,21
19.513,-47.145,9.5,2685,3291,21
19.717,-51.69,9.49,2632,2127,21
3.92,-59.122,9.49,6676,225,21
15.799,-52.118,9.44,3635,2018,21
20.323,-47.586,9.35,2477,3178,21
10.806,-57.638,9.32,4914,605,21
13.913,-59.93,9.22,4118,18,20
20.224,-56.823,9.21,2503,813,20
0.053,-53.138,9.19,7666,1757,20
9.181,-50.646,9.18,5330,2395,20
16.508,-47.847,9.16,3454,3111,20
3.024,-47.808,9.16,6906,3121,20
6.388,-49.268,9.15,6045,2747,20
5.832,-56.387,9.13,6187,925,20
13.054,-57.408,9.11,4338,664,20
21.685,-56.004,9.1,2129,1023,20
0.493,-47.921,9.09,7554,3092,20
8.855,-53.493,9.05,5413,1666,20
29.19,-53.05,9.04,207,1779,20
9.609,-54.618,9.04,5220,1378,20
14.35,-52.455,9.03,4006,1932,20
20.847,-46.16,9.02,2343,3543,20
4.796,-50.067,9.02,6452,2543,20
13.379,-53.773,9.0,4255,1594,20
17.436,-55.007,8.97,3216,1278,20
26.703,-48.084,8.97,844,3050,20
22.453,-45.344,8.92,1932,3752,20
18.858,-46.447,8.89,2852,3470,20
16.708,-51.174,8.88,3403,2259,20
16.553,-52.532,8.86,3442,1912,20
6.656,-45.698,8.85,5976,3661,20
14.249,-50.465,8.84,4032,2441,20
11.761,-50.625,8.83,4669,2400,20
22.345,-55.785,8.79,1960,1079,19
2.601,-49.91,8.77,7014,2583,19
23.561,-47.449,8.73,1648,3213,19
12.743,-51.008,8.71,4418,2302,19
20.998,-57.338,8.7,2305,681,19
14.973,-49.479,8.69,3847,2693,19
5.55,-57.552,8.65,6259,627,19
1.497,-50.401,8.65,7297,2457,19
14.012,-49.934,8.61,4093,2577,19
14.189,-52.017,8.55,4048,2044,19
9.888,-46.081,8.54,5149,3563,19
25.35,-53.979,8.54,1190,1541,19
4.093,-48.1,8.54,6632,3046,19
13.766,-51.081,8.54,4156,2283,19
10.589,-53.189,8.53,4969,1744,19
11.832,-53.775,8.51,4651,1594,19
10.08,-56.737,8.5,5100,835,19
19.912,-56.232,8.48,2583,965,19
7.446,-45.974,8.48,5774,3591,19
23.002,-51.239,8.46,1791,2243,19
1.619,-54.332,8.44,7266,1451,19
21.613,-55.46,8.43,2147,1162,19
0.837,-52.619,8.4,7466,1890,19
6.029,-51.781,8.37,6137,2104,19
10.33,-50.136,8.36,5036,2525,19
20.494,-55.76,8.35,2434,1085,19
7.918,-45.289,8.35,5653,3766,19
15.125,-54.946,8.33,3808,1294,18
16.703,-54.043,8.33,3404,1525,18
14.156,-59.483,8.27,4056,132,18
12.827,-50.345,8.26,4396,2472,18
18.336,-51.658,8.23,2986,2136,18
23.9,-56.421,8.21,1562,916,18
0.315,-48.966,8.18,7599,2825,18
15.283,-52.543,8.14,3768,1909,18
21.888,-58.418,8.1,2077,405,18
22.02,-52.258,8.09,2043,1982,18
12.534,-53.102,8.08,4471,1766,18
0.953,-50.321,8.07,7436,2478,18
4.935,-48.447,8.04,6417,2958,18
22.825,-55.653,8.02,1837,1113,18
22.874,-48.643,8.01,1824,2907,18
16.071,-52.686,8.0,3566,1872,18
13.104,-54.02,8.0,4325,1531,18
6.237,-45.989,7.97,6083,3587,18
21.466,-52.041,7.96,2185,2038,18
15.62,-51.859,7.94,3681,2084,18
2.719,-53.844,7.94,6984,1576,18
6.516,-58.542,7.9,6012,373,18
22.293,-55.269,7.9,1973,1211,18
15.79,-47.996,7.89,3638,3073,18
14.21,-46.732,7.87,4042,3397,17
10.566,-49.562,7.83,4975,2672,17
5.917,-51.355,7.82,6165,2213,17
4.708,-56.534,7.79,6475,887,17
29.878,-51.2,7.79,31,2253,17
19.207,-45.305,7.77,2763,3762,17
6.845,-55.533,7.75,5928,1144,17
23.895,-58.484,7.74,1563,388,17
16.486,-46.684,7.74,3460,3409,17
13.822,-49.462,7.74,4142,2698,17
12.008,-53.581,7.72,4606,1643,17
9.067,-54.175,7.7,5359,1491,17
8.496,-46.944,7.69,5505,3342,17
11.01,-53.924,7.68,4861,1555,17
10.177,-54.298,7.67,5075,1460,17
5.54,-50.926,7.67,6262,2323,17
14.444,-54.706,7.61,3982,1355,17
25.228,-57.882,7.58,1222,542,17
1.867,-47.852,7.58,7202,3110,17
20.559,-46.903,7.53,2417,3353,17
15.616,-45.102,7.51,3682,3814,17
3.4,-49.286,7.51,6810,2743,17
21.145,-49.98,7.45,2267,2565,17
19.627,-57.843,7.43,2655,552,17
22.11,-56.151,7.41,2020,985,17
16.301,-47.351,7.4,3507,3238,16
5.487,-47.421,7.37,6275,3220,16
3.136,-56.134,7.37,6877,990,16
1.818,-55.529,7.37,7215,1145,16
27.265,-54.855,7.33,700,1317,16
4.316,-52.227,7.29,6575,1990,16
0.122,-57.254,7.28,7649,703,16
19.012,-48.209,7.27,2813,3018,16
21.305,-55.043,7.26,2226,1269,16
6.601,-45.328,7.24,5990,3756,16
5.1,-52.239,7.24,6374,1987,16
9.201,-48.799,7.23,5325,2867,16
6.135,-56.024,7.22,6109,1018,16
18.277,-54.865,7.21,3001,1315,16
20.751,-46.489,7.21,2368,3459,16
13.775,-52.716,7.18,4154,1865,16
10.931,-47.188,7.15,4882,3280,16
28.372,-47.177,7.14,417,3283,16
27.166,-46.49,7.12,726,3459,16
21.462,-50.395,7.12,2186,2459,16
6.192,-52.451,7.1,6095,1933,16
3.767,-49.563,7.01,6716,2672,16
1.95,-46.307,6.95,7181,3505,16
15.448,-45.634,6.94,3725,3678,15
17.939,-54.145,6.94,3088,1499,15
13.45,-50.083,6.93,4237,2539,15
7.522,-52.883,6.9,5754,1822,15
22.562,-55.979,6.88,1904,1029,15
16.86,-59.22,6.84,3364,200,15
7.171,-45.181,6.84,5844,3794,15
1.776,-53.747,6.79,7225,1601,15
8.015,-54.828,6.78,5628,1324,15
17.207,-53.817,6.77,3275,1583,15
5.754,-47.969,6.77,6207,3080,15
7.351,-56.907,6.76,5798,792,15
24.491,-51.667,6.75,1410,2133,15
2.527,-46.811,6.74,7033,3376,15
10.648,-57.389,6.74,4954,668,15
1.393,-52.634,6.69,7323,1886,15
1.766,-53.076,6.68,7228,1773,15
12.771,-53.875,6.67,4411,1568,15
3.271,-56.936,6.62,6843,784,15
9.444,-45.63,6.6,5262,3679,15
12.871,-51.487,6.6,4385,2179,15
12.85,-55.764,6.58,4390,1084,15
1.978,-55.735,6.58,7174,1092,15
11.316,-59.059,6.55,4783,241,15
8.539,-48.001,6.55,5494,3072,15
7.22,-54.773,6.55,5832,1338,15
1.201,-59.328,6.54,7373,172,15
18.111,-56.816,6.52,3044,815,15
4.54,-58.869,6.52,6518,290,15
5.662,-56.188,6.46,6231,976,14
22.124,-51.75,6.45,2016,2112,14
10.933,-56.378,6.44,4881,927,14
0.936,-56.694,6.43,7440,846,14
1.647,-54.406,6.43,7258,1432,14
5.013,-52.839,6.42,6397,1833,14
13.833,-52.345,6.41,4139,1960,14
11.877,-50.732,6.38,4639,2373,14
5.592,-46.812,6.37,6248,3376,14
20.058,-57.262,6.37,2545,701,14
11.57,-56.391,6.36,4718,924,14
2.113,-50.513,6.34,7139,2429,14
22.887,-50.614,6.33,1821,2403,14
1.412,-58.953,6.31,7319,268,14
14.879,-50.039,6.3,3871,2550,14
9.345,-59.555,6.3,5288,114,14
18.035,-54.039,6.28,3063,1526,14
2.078,-53.22,6.27,7148,1736,14
8.699,-45.176,6.24,5453,3795,14
4.116,-59.194,6.22,6626,206,14
25.335,-58.435,6.18,1194,401,14
1.232,-50.804,6.18,7365,2354,14
1.818,-49.611,6.17,7215,2660,14
1.773,-55.034,6.16,7226,1271,14
7.578,-47.802,6.15,5740,3123,14
8.244,-45.614,6.15,5570,3683,14
14.992,-59.694,6.13,3842,78,14
7.519,-45.287,6.13,5755,3767,14
10.45,-56.33,6.13,5005,940,14
16.326,-54.386,6.12,3501,1437,14
5.409,-49.557,6.1,6295,2673,14
22.859,-55.956,6.1,1828,1035,14
4.134,-52.214,6.1,6622,1993,14
8.749,-47.511,6.1,5440,3197,14
4.051,-45.418,6.09,6643,3733,14
9.205,-45.283,6.08,5324,3768,14
16.3,-49.855,6.08,3507,2597,14
5.55,-56.129,6.05,6259,991,14
4.203,-49.23,6.05,6604,2757,14
10.633,-45.168,6.05,4958,3797,14
12.114,-50.732,6.04,4579,2373,14
3.792,-56.376,6.04,6709,928,14
6.654,-55.545,6.03,5977,1140,14
14.12,-51.172,6.03,4065,2260,14
1.642,-48.382,6.0,7260,2974,13
10.325,-57.42,5.99,5037,660,13
12.105,-52.113,5.97,4581,2019,13
0.282,-50.332,5.94,7608,2475,13
6.211,-54.296,5.92,6090,1460,13
25.195,-59.989,5.89,1230,3,13
22.968,-57.651,5.89,1800,601,13
24.609,-47.123,5.88,1380,3297,13
22.634,-51.881,5.88,1886,2078,13
18.548,-53.998,5.88,2932,1537,13
4.344,-45.633,5.87,6568,3678,13
3.039,-56.811,5.85,6902,816,13
8.51,-47.553,5.83,5501,3186,13
29.984,-59.759,5.83,4,62,13
3.258,-55.666,5.82,6846,1110,13
11.154,-55.997,5.81,4825,1025,13
10.277,-50.489,5.8,5049,2435,13
22.89,-56.634,5.8,1820,862,13
12.53,-53.255,5.79,4472,1727,13
2.2,-50.793,5.79,7117,2357,13
11.598,-55.817,5.79,4711,1071,13
2.114,-55.592,5.78,7139,1128,13
6.169,-53.037,5.77,6101,1783,13
14.987,-46.242,5.76,3843,3522,13
3.921,-48.636,5.75,6676,2909,13
22.845,-56.56,5.74,1832,881,13
9.132,-54.527,5.74,5342,1401,13
10.428,-54.207,5.74,5010,1483,13
7.835,-59.266,5.73,5674,188,13
11.032,-48.906,5.72,4856,2840,13
11.242,-58.885,5.72,4802,285,13
8.319,-45.311,5.69,5550,3760,13
24.621,-57.073,5.69,1377,749,13
2.313,-54.851,5.67,7088,1318,13
13.328,-51.011,5.66,4268,2301,13
1.095,-55.456,5.66,7400,1163,13
4.821,-58.116,5.65,6446,482,13
1.053,-47.407,5.64,7410,3224,13
6.938,-48.968,5.63,5904,2824,13
8.339,-56.353,5.61,5545,934,13
11.394,-46.922,5.61,4763,3348,13
3.442,-45.374,5.59,6799,3744,13
18.201,-54.224,5.59,3021,1479,13
0.184,-50.206,5.58,7633,2507,13
1.321,-53.781,5.58,7342,1592,13
11.021,-53.498,5.58,4859,1665,13
9.885,-58.328,5.58,5149,428,13
3.508,-47.849,5.53,6782,3111,12
28.582,-45.427,5.51,363,3731,12
3.271,-53.538,5.5,6843,1654,12
11.024,-59.132,5.48,4858,222,12
3.831,-49.062,5.48,6699,2800,12
16.568,-54.297,5.47,3439,1460,12
15.045,-54.938,5.47,3828,1296,12
21.803,-48.625,5.46,2098,2912,12
12.664,-58.198,5.46,4438,461,12
1.56,-58.501,5.45,7281,384,12
10.551,-58.177,5.44,4979,467,12
10.014,-55.379,5.43,5116,1183,12
13.467,-48.415,5.43,4232,2966,12
21.526,-55.507,5.42,2169,1150,12
6.124,-59.857,5.41,6112,37,12
0.192,-57.749,5.41,7631,576,12
17.142,-59.689,5.39,3292,80,12
6.478,-51.815,5.37,6022,2095,12
1.285,-52.299,5.35,7351,1971,12
14.55,-45.277,5.34,3955,3769,12
26.403,-58.019,5.34,921,507,12
13.96,-49.767,5.32,4106,2620,12
9.904,-56.466,5.32,5145,905,12
10.66,-47.271,5.31,4951,3259,12
3.945,-53.275,5.3,6670,1722,12
20.176,-47.781,5.29,2515,3128,12
25.756,-53.5,5.29,1086,1664,12
10.28,-50.276,5.27,5048,2489,12
9.77,-54.011,5.26,5179,1533,12
15.997,-54.096,5.24,3585,1511,12
16.858,-55.91,5.24,3364,1047,12
0.688,-52.66,5.23,7504,1879,12
7.398,-51.586,5.22,5786,2154,12
0.057,-56.914,5.21,7665,790,12
11.413,-48.845,5.2,4758,2856,12
23.194,-55.788,5.18,1742,1078,12
6.035,-47.895,5.18,6135,3099,12
23.524,-47.527,5.17,1658,3193,12
7.314,-50.894,5.16,5808,2331,12
3.32,-58.536,5.15,6830,375,12
8.078,-48.34,5.14,5612,2985,12
24.373,-56.742,5.14,1441,834,12
12.087,-51.683,5.13,4586,2129,12
4.992,-45.67,5.13,6402,3668,12
6.503,-56.674,5.12,6015,851,12
15.415,-53.369,5.11,3734,1698,12
17.556,-45.377,5.1,3186,3743,12
6.291,-48.274,5.1,6070,3002,12
3.465,-49.884,5.09,6793,2590,11
12.703,-51.521,5.09,4428,2171,11
13.429,-54.5,5.07,4242,1408,11
2.969,-48.768,5.06,6920,2875,11
13.686,-53.508,5.04,4176,1662,11
6.473,-56.772,5.04,6023,826,11
16.5,-55.983,5.04,3456,1028,11
4.504,-52.817,5.04,6527,1839,11
0.933,-47.195,5.03,7441,3278,11
12.346,-50.798,5.02,4519,2356,11
20.409,-46.477,5.01,2455,3462,11
13.319,-51.498,4.99,4270,2177,11
6.56,-50.801,4.99,6001,2355,11
17.208,-51.572,4.99,3275,2158,11
2.537,-46.796,4.99,7031,3380,11
19.04,-46.443,4.98,2806,3471,11
14.935,-58.955,4.98,3857,268,11
22.053,-57.384,4.98,2034,670,11
9.249,-55.511,4.98,5312,1149,11
27.341,-50.707,4.96,681,2379,11
1.398,-50.244,4.96,7322,2498,11
12.887,-50.78,4.95,4381,2360,11
22.247,-49.857,4.94,1985,2597,11
1.467,-58.885,4.94,7304,285,11
6.94,-55.234,4.93,5903,1220,11
29.622,-45.727,4.92,97,3654,11
6.314,-46.846,4.92,6064,3367,11
22.193,-51.788,4.9,1999,2102,11
21.93,-56.159,4.9,2066,983,11
1.813,-54.109,4.87,7216,1508,11
7.507,-45.082,4.87,5758,3819,11
4.238,-51.825,4.86,6595,2093,11
29.645,-48.463,4.86,91,2953,11
5.635,-49.294,4.86,6237,2741,11
11.135,-50.773,4.86,4829,2362,11
2.971,-50.328,4.85,6919,2476,11
14.496,-47.154,4.85,3969,3289,11
14.419,-49.646,4.83,3989,2651,11
4.343,-54.518,4.83,6568,1403,11
24.651,-51.206,4.83,1369,2251,11
10.072,-55.993,4.82,5102,1026,11
16.373,-55.657,4.82,3489,1112,11
5.996,-45.265,4.81,6145,3772,11
16.846,-54.433,4.81,3367,1425,11
13.817,-54.343,4.8,4143,1448,11
17.884,-50.843,4.78,3102,2344,11
4.38,-59.088,4.77,6559,233,11
16.507,-53.649,4.77,3454,1626,11
3.981,-58.907,4.77,6661,280,11
9.612,-45.83,4.76,5219,3628,11
15.4,-49.228,4.75,3738,2758,11
16.779,-49.658,4.75,3385,2648,11
7.595,-54.589,4.75,5736,1385,11
4.38,-56.594,4.74,6559,872,11
5.435,-46.956,4.74,6289,3339,11
11.107,-48.549,4.73,4837,2931,11
10.665,-50.416,4.72,4950,2454,11
12.995,-52.286,4.71,4353,1975,11
5.507,-50.16,4.71,6270,2519,11
0.677,-50.916,4.71,7507,2326,11
2.024,-50.945,4.7,7162,2318,11
12.695,-50.471,4.7,4430,2439,11
