LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
13.035,-17.994,37.6,4343,3074,82
23.814,-22.156,37.44,1584,2008,81
12.241,-19.489,37.38,4546,2691,81
11.724,-6.57,36.84,4679,5998,80
23.729,-17.143,36.39,1605,3291,79
6.158,-21.44,36.16,6104,2191,79
6.827,-18.24,36.01,5932,3011,78
14.722,-1.308,35.98,3911,7345,78
21.773,-21.039,35.93,2106,2294,78
11.337,-9.689,35.89,4778,5200,78
13.209,-17.101,35.66,4298,3302,78
18.878,-26.965,35.57,2847,777,77
22.141,-13.162,35.36,2012,4311,77
0.198,-28.575,35.35,7629,365,77
15.149,-6.276,35.35,3802,6073,77
20.505,-22.405,35.28,2431,1944,77
19.59,-20.556,35.27,2665,2418,77
17.678,-8.138,35.2,3154,5597,77
18.991,-3.617,35.18,2818,6754,76
11.406,-21.617,35.15,4760,2146,76
10.928,-2.805,35.07,4882,6962,76
22.394,-15.399,34.92,1947,3738,76
19.029,-22.768,34.74,2809,1851,76
4.075,-16.224,34.72,6637,3527,75
4.054,-3.734,34.66,6642,6724,75
13.501,-14.996,34.63,4224,3841,75
4.181,-5.302,34.53,6610,6323,75
14.293,-24.375,34.41,4021,1440,75
6.926,-6.931,34.15,5907,5906,74
7.839,-20.885,34.12,5673,2333,74
18.882,-5.902,33.77,2846,6169,73
0.884,-17.926,33.65,7454,3091,73
14.019,-23.271,33.63,4091,1723,73
5.757,-8.52,33.6,6206,5499,73
11.379,-19.873,33.58,4767,2593,73
25.623,-23.103,33.58,1121,1766,73
28.197,-6.525,33.46,462,6010,73
10.294,-1.17,33.42,5045,7380,73
1.338,-18.978,33.41,7337,2822,73
16.707,-9.96,32.92,3403,5130,72
27.06,-12.524,32.91,753,4474,72
13.504,-13.46,32.85,4223,4234,71
2.796,-7.543,32.78,6964,5749,71
19.827,-22.033,32.68,2604,2040,71
25.227,-10.859,32.61,1222,4900,71
0.22,-25.445,32.48,7624,1166,71
19.576,-21.967,32.41,2669,2056,70
15.432,-3.968,32.24,3729,6664,70
29.908,-17.403,31.89,24,3225,69
5.573,-13.054,31.88,6253,4338,69
26.265,-10.957,31.53,956,4875,69
1.233,-1.699,31.49,7364,7245,68
20.064,-0.178,31.39,2544,7634,68
25.933,-13.923,31.33,1041,4116,68
23.06,-29.399,31.19,1777,154,68
14.631,-20.917,30.98,3934,2325,67
18.847,-2.945,30.92,2855,6926,67
15.882,-0.179,30.9,3614,7634,67
12.726,-22.52,30.75,4422,1915,67
16.323,-20.928,30.64,3501,2322,67
19.523,-12.471,30.59,2682,4487,67
1.471,-5.862,30.59,7303,6179,67
19.927,-3.865,30.51,2579,6691,66
9.235,-17.249,30.41,5316,3264,66
16.73,-28.821,30.06,3397,302,65
26.319,-9.869,30.03,942,5154,65
2.051,-11.176,30.01,7155,4819,65
24.655,-24.585,30.0,1368,1386,65
8.743,-2.248,29.77,5442,7105,65
11.215,-14.468,29.69,4809,3976,65
23.042,-21.646,29.49,1781,2139,64
9.382,-24.313,29.42,5278,1456,64
24.327,-27.741,29.33,1452,578,64
17.596,-29.79,29.31,3175,54,64
21.716,-19.579,29.27,2121,2668,64
2.704,-2.839,29.13,6988,6953,63
27.377,-1.409,28.87,671,7319,63
28.277,-12.346,28.83,441,4519,63
1.877,-14.823,28.75,7199,3885,63
8.831,-1.041,28.71,5419,7414,62
12.498,-24.21,28.71,4481,1482,62
6.829,-11.515,28.58,5932,4732,62
14.439,-14.812,28.57,3984,3888,62
27.304,-17.483,28.57,690,3204,62
12.335,-22.692,28.52,4522,1871,62
7.331,-26.414,28.47,5803,918,62
9.03,-1.884,28.43,5368,7198,62
27.131,-7.882,28.03,734,5662,61
10.066,-19.878,28.01,5103,2591,61
15.547,-7.612,27.98,3700,5731,61
22.813,-21.445,27.95,1840,2190,61
20.989,-22.491,27.94,2307,1922,61
20.797,-16.747,27.92,2356,3393,61
20.338,-20.895,27.92,2473,2331,61
22.207,-26.497,27.81,1995,897,61
26.532,-18.109,27.72,888,3044,60
29.371,-9.992,27.64,161,5122,60
0.413,-21.12,27.6,7574,2273,60
4.729,-3.543,27.55,6469,6773,60
26.819,-18.193,27.38,814,3023,60
21.787,-13.984,27.35,2103,4100,60
9.927,-0.933,27.24,5139,7441,59
27.668,-8.295,27.22,597,5556,59
0.574,-11.286,27.15,7533,4791,59
20.926,-1.132,27.14,2323,7390,59
18.084,-8.361,27.12,3050,5540,59
19.911,-6.216,26.96,2583,6089,59
26.765,-16.816,26.89,828,3375,59
29.119,-16.223,26.86,226,3527,59
11.501,-23.538,26.86,4736,1654,59
21.675,-18.807,26.71,2131,2865,58
18.141,-13.101,26.54,3036,4326,58
12.127,-24.358,26.51,4575,1444,58
7.352,-15.352,26.49,5798,3750,58
15.876,-12.741,26.36,3616,4418,57
18.021,-14.246,26.29,3067,4033,57
4.965,-8.764,26.28,6409,5436,57
18.181,-15.785,26.18,3026,3639,57
19.023,-4.58,26.15,2810,6508,57
1.33,-10.966,26.0,7340,4873,57
19.565,-29.367,25.78,2671,162,56
13.404,-24.341,25.66,4249,1449,56
13.128,-15.856,25.59,4319,3621,56
27.376,-11.785,25.5,672,4663,56
23.516,-17.248,25.34,1660,3265,55
14.441,-3.974,25.28,3983,6663,55
25.424,-22.35,25.19,1171,1958,55
14.198,-11.411,25.16,4045,4759,55
11.525,-29.375,25.16,4730,160,55
11.29,-16.549,25.13,4790,3443,55
20.319,-0.98,24.93,2478,7429,54
23.784,-26.128,24.92,1591,991,54
7.246,-25.79,24.8,5825,1078,54
21.597,-16.691,24.75,2151,3407,54
24.535,-29.278,24.74,1399,185,54
23.35,-15.97,24.7,1702,3592,54
26.624,-27.846,24.64,864,551,54
8.706,-27.604,24.46,5451,613,53
11.156,-3.985,24.37,4824,6660,53
27.616,-8.731,24.31,610,5445,53
19.222,-29.569,24.29,2759,110,53
6.562,-20.628,24.23,6000,2399,53
20.445,-21.35,24.19,2446,2214,53
21.867,-0.352,24.09,2082,7590,53
2.551,-4.884,24.05,7027,6430,52
7.807,-0.398,24.05,5681,7578,52
0.778,-3.922,23.96,7481,6676,52
15.393,-19.512,23.9,3739,2685,52
25.85,-15.206,23.89,1062,3787,52
8.876,-21.73,23.87,5408,2117,52
3.913,-24.267,23.85,6678,1468,52
8.763,-29.931,23.82,5437,18,52
6.246,-26.072,23.8,6081,1006,52
5.162,-28.871,23.58,6359,289,51
2.266,-5.456,23.4,7100,6283,51
10.587,-9.547,23.28,4970,5236,51
6.307,-11.958,23.24,6065,4619,51
9.366,-22.501,23.22,5282,1920,51
29.249,-15.727,23.14,192,3654,50
14.915,-0.029,23.14,3862,7673,50
18.076,-23.022,23.0,3053,1786,50
21.526,-21.202,22.97,2169,2252,50
29.961,-0.082,22.96,10,7659,50
8.311,-3.536,22.77,5552,6775,50
9.298,-4.615,22.76,5300,6499,50
21.516,-1.528,22.67,2172,7289,49
8.141,-12.238,22.65,5596,4547,49
26.018,-9.61,22.56,1019,5220,49
7.124,-1.731,22.53,5856,7237,49
24.928,-7.275,22.45,1298,5818,49
11.337,-20.798,22.42,4778,2356,49
22.791,-19.772,22.33,1846,2618,49
19.267,-3.028,22.26,2748,6905,49
22.179,-3.245,22.26,2002,6849,49
9.393,-4.923,22.24,5275,6420,49
13.137,-8.964,22.13,4317,5385,48
14.094,-24.523,22.1,4072,1402,48
20.908,-21.923,22.1,2328,2068,48
14.907,-26.136,22.0,3864,989,48
28.742,-1.967,21.99,322,7176,48
1.32,-23.725,21.93,7342,1606,48
9.981,-22.858,21.89,5125,1828,48
28.16,-15.452,21.74,471,3724,47
8.762,-1.73,21.73,5437,7237,47
17.898,-9.797,21.62,3098,5172,47
3.889,-0.364,21.62,6684,7587,47
22.483,-0.7,21.52,1924,7501,47
24.053,-6.547,21.39,1522,6004,47
23.662,-0.08,21.38,1623,7660,47
19.727,-0.424,21.37,2630,7571,47
26.785,-2.548,21.31,823,7028,47
17.481,-24.889,21.28,3205,1308,46
0.481,-28.973,21.27,7557,263,46
5.847,-10.013,21.26,6183,5117,46
16.292,-17.775,21.22,3509,3130,46
27.985,-27.731,21.15,516,581,46
24.873,-12.787,21.14,1313,4407,46
18.754,-25.695,21.04,2879,1102,46
8.356,-3.911,20.99,5541,6679,46
19.746,-15.787,20.99,2625,3639,46
15.817,-23.923,20.97,3631,1556,46
5.757,-11.246,20.93,6206,4801,46
8.989,-15.077,20.91,5379,3820,46
25.228,-25.19,20.89,1222,1231,46
22.467,-19.569,20.86,1928,2670,46
14.041,-19.534,20.82,4086,2679,45
1.474,-13.095,20.82,7303,4328,45
6.538,-23.727,20.78,6006,1606,45
15.551,-5.696,20.78,3699,6222,45
8.74,-8.071,20.76,5443,5614,45
22.109,-3.055,20.67,2020,6898,45
8.012,-13.807,20.56,5629,4145,45
4.986,-12.241,20.49,6404,4546,45
3.808,-18.973,20.46,6705,2823,45
21.683,-25.511,20.34,2129,1149,44
16.585,-13.475,20.33,3434,4230,44
17.977,-11.793,20.28,3078,4661,44
19.631,-4.158,20.25,2654,6616,44
13.518,-22.788,20.25,4219,1846,44
27.56,-7.312,20.23,625,5808,44
7.981,-26.245,20.19,5637,961,44
27.687,-11.165,20.17,592,4822,44
4.066,-15.729,20.17,6639,3653,44
17.506,-27.73,20.16,3198,581,44
0.354,-26.705,20.14,7589,844,44
12.178,-16.595,20.01,4562,3432,44
15.809,-21.624,20.01,3633,2144,44
27.806,-22.503,20.0,562,1919,44
11.408,-2.498,19.97,4760,7041,44
27.262,-15.08,19.92,701,3820,44
21.083,-5.305,19.88,2283,6322,43
7.011,-8.725,19.86,5885,5446,43
29.038,-16.312,19.75,246,3504,43
2.655,-22.683,19.74,7000,1873,43
12.789,-1.671,19.73,4406,7252,43
1.628,-21.618,19.69,7263,2146,43
28.533,-15.987,19.66,376,3587,43
15.224,-6.681,19.57,3783,5970,43
21.244,-0.269,19.33,2242,7611,42
25.118,-18.165,19.31,1250,3030,42
0.728,-12.407,19.26,7494,4504,42
6.561,-13.181,19.22,6000,4306,42
21.269,-14.221,19.19,2235,4039,42
23.37,-21.929,19.17,1697,2066,42
9.129,-23.557,19.04,5343,1649,42
0.283,-21.777,19.03,7608,2105,42
25.949,-7.068,19.02,1037,5871,42
17.426,-18.186,19.02,3219,3024,42
12.894,-17.068,18.99,4379,3311,42
18.732,-13.776,18.83,2885,4153,41
10.229,-27.059,18.8,5061,753,41
3.771,-22.401,18.74,6715,1945,41
26.421,-19.478,18.72,916,2694,41
14.564,-10.316,18.64,3952,5039,41
15.661,-14.54,18.6,3671,3958,41
16.822,-14.336,18.57,3374,4010,41
17.819,-17.791,18.55,3118,3126,41
22.629,-11.723,18.5,1887,4679,40
10.042,-22.61,18.5,5109,1892,40
11.459,-9.067,18.45,4746,5359,40
19.58,-26.165,18.42,2668,982,40
10.069,-10.712,18.23,5102,4938,40
7.394,-19.585,18.17,5787,2666,40
10.257,-9.234,18.17,5054,5316,40
16.417,-11.618,18.11,3477,4706,40
12.335,-10.266,18.06,4522,5052,39
17.109,-24.339,17.98,3300,1449,39
14.237,-5.823,17.96,4035,6189,39
0.468,-6.829,17.91,7560,5932,39
29.599,-11.986,17.78,103,4612,39
7.06,-16.969,17.77,5873,3336,39
15.469,-22.757,17.76,3720,1854,39
14.328,-12.673,17.73,4012,4436,39
7.265,-7.893,17.61,5820,5659,39
3.435,-22.819,17.54,6801,1838,38
11.668,-3.298,17.54,4693,6836,38
27.894,-19.143,17.52,539,2779,38
17.25,-24.632,17.5,3264,1374,38
22.723,-0.259,17.38,1863,7614,38
11.838,-3.029,17.34,4649,6905,38
24.691,-22.499,17.33,1359,1920,38
21.507,-29.49,17.33,2174,131,38
12.538,-17.793,17.29,4470,3125,38
11.181,-19.269,17.22,4818,2747,38
12.563,-6.034,17.19,4464,6135,38
19.081,-28.628,17.18,2795,351,38
6.901,-9.889,17.11,5913,5148,37
9.716,-5.649,17.08,5193,6234,37
9.645,-21.791,17.07,5211,2102,37
2.457,-0.039,17.02,7051,7670,37
12.383,-2.121,17.01,4510,7137,37
7.706,-16.107,16.99,5707,3557,37
5.962,-20.232,16.96,6154,2501,37
10.064,-15.305,16.89,5104,3762,37
4.299,-23.591,16.84,6579,1641,37
11.841,-24.956,16.83,4649,1291,37
7.199,-24.706,16.78,5837,1355,37
10.118,-2.662,16.76,5090,6999,37
11.88,-21.718,16.75,4639,2120,37
1.387,-22.72,16.73,7325,1864,37
5.567,-15.978,16.72,6255,3590,37
17.033,-1.948,16.67,3320,7181,36
27.951,-1.767,16.53,525,7228,36
19.775,-21.778,16.51,2618,2105,36
19.765,-2.091,16.47,2620,7145,36
26.73,-19.358,16.46,837,2724,36
7.793,-25.03,16.45,5685,1272,36
10.21,-22.505,16.39,5066,1919,36
7.463,-17.739,16.38,5769,3139,36
16.175,-23.263,16.37,3539,1725,36
5.343,-12.408,16.36,6312,4504,36
11.787,-13.542,16.34,4663,4213,36
8.112,-3.757,16.34,5603,6718,36
28.122,-7.921,16.32,481,5652,36
5.132,-22.178,16.28,6366,2002,36
17.916,-20.673,16.28,3094,2388,36
16.911,-18.125,16.27,3351,3040,36
17.474,-17.118,16.26,3207,3298,36
7.777,-25.771,16.26,5689,1083,36
8.946,-11.237,16.25,5390,4803,36
22.563,-25.616,16.2,1904,1122,35
9.885,-8.112,16.19,5149,5603,35
3.246,-12.799,16.09,6849,4403,35
28.131,-9.715,16.08,478,5193,35
10.02,-9.598,16.08,5115,5223,35
18.866,-3.37,16.07,2850,6817,35
10.495,-21.131,16.05,4993,2270,35
2.821,-6.858,15.95,6958,5924,35
7.017,-24.648,15.92,5884,1370,35
8.442,-27.533,15.91,5519,632,35
0.789,-22.844,15.91,7478,1832,35
24.838,-0.186,15.89,1321,7632,35
5.203,-18.081,15.88,6348,3051,35
17.993,-24.719,15.86,3074,1352,35
27.735,-5.382,15.86,580,6302,35
23.966,-6.366,15.85,1545,6050,35
6.754,-24.895,15.85,5951,1307,35
1.433,-8.143,15.81,7313,5595,35
16.01,-17.644,15.81,3581,3163,35
20.48,-15.448,15.79,2437,3725,35
17.522,-23.296,15.78,3194,1716,35
25.157,-5.362,15.77,1240,6307,35
16.418,-17.713,15.77,3477,3145,35
4.753,-4.565,15.76,6463,6511,35
7.319,-13.755,15.72,5806,4159,34
15.067,-5.99,15.7,3823,6147,34
24.979,-20.287,15.7,1285,2487,34
16.56,-9.543,15.69,3441,5237,34
19.454,-18.66,15.5,2700,2903,34
20.28,-22.313,15.5,2488,1968,34
24.978,-12.812,15.46,1286,4400,34
18.348,-3.694,15.45,2983,6734,34
18.979,-23.81,15.45,2821,1585,34
13.976,-4.835,15.4,4102,6442,34
23.865,-22.743,15.39,1571,1858,34
21.114,-16.892,15.35,2275,3356,34
19.647,-7.49,15.3,2650,5763,34
26.762,-12.621,15.23,829,4449,33
10.875,-3.345,15.22,4896,6824,33
6.511,-3.575,15.19,6013,6765,33
20.253,-3.695,15.17,2495,6734,33
7.798,-12.31,15.15,5684,4529,33
21.7,-9.52,15.11,2125,5243,33
8.307,-17.899,15.08,5553,3098,33
4.853,-3.966,15.07,6438,6665,33
9.011,-24.458,15.06,5373,1419,33
11.279,-22.711,15.06,4793,1866,33
3.307,-2.671,15.02,6833,6996,33
8.941,-3.874,14.99,5391,6688,33
16.016,-22.017,14.96,3580,2044,33
2.417,-2.318,14.95,7061,7087,33
11.636,-0.993,14.89,4701,7426,33
26.282,-1.336,14.88,952,7338,33
14.805,-26.963,14.76,3890,777,32
5.688,-0.098,14.68,6224,7655,32
23.457,-18.762,14.68,1675,2877,32
12.914,-15.789,14.64,4374,3638,32
3.617,-4.315,14.63,6754,6575,32
1.669,-12.735,14.57,7253,4420,32
26.485,-1.16,14.57,900,7383,32
20.064,-20.192,14.53,2544,2511,32
15.086,-11.346,14.53,3818,4775,32
0.494,-18.791,14.52,7554,2870,32
28.903,-11.423,14.51,281,4756,32
11.636,-21.714,14.5,4701,2121,32
26.225,-4.527,14.49,966,6521,32
11.228,-22.57,14.46,4806,1902,32
14.519,-3.832,14.41,3963,6699,32
2.834,-13.579,14.41,6954,4204,32
29.747,-21.848,14.37,65,2087,32
18.219,-8.252,14.37,3016,5567,32
16.778,-23.301,14.32,3385,1715,31
0.381,-6.051,14.3,7582,6131,31
20.05,-7.77,14.29,2547,5691,31
6.706,-4.447,14.18,5963,6542,31
11.102,-4.321,14.15,4838,6574,31
2.552,-9.65,14.1,7027,5210,31
12.263,-22.197,14.1,4541,1998,31
27.185,-3.576,14.08,721,6765,31
8.645,-3.245,13.99,5467,6849,31
29.359,-12.021,13.98,164,4603,31
3.395,-6.522,13.89,6811,6010,30
12.949,-17.736,13.8,4365,3140,30
19.151,-17.597,13.79,2777,3175,30
5.697,-25.686,13.79,6222,1104,30
4.056,-10.644,13.78,6642,4955,30
6.76,-14.432,13.78,5949,3985,30
6.466,-2.639,13.78,6025,7004,30
19.968,-13.733,13.69,2568,4164,30
28.109,-12.989,13.69,484,4355,30
15.759,-15.703,13.67,3646,3660,30
2.033,-2.367,13.66,7160,7074,30
7.636,-5.221,13.66,5725,6343,30
9.92,-8.209,13.66,5140,5578,30
0.78,-3.26,13.66,7480,6845,30
20.073,-9.024,13.64,2541,5370,30
24.127,-16.277,13.61,1503,3513,30
26.745,-9.942,13.59,833,5135,30
27.192,-14.955,13.56,719,3852,30
13.74,-19.679,13.52,4163,2642,30
26.662,-10.894,13.51,855,4891,30
18.932,-17.002,13.44,2833,3327,30
22.971,-16.351,13.42,1799,3494,29
15.345,-22.755,13.41,3752,1855,29
26.554,-14.563,13.4,882,3952,29
17.062,-23.428,13.4,3312,1682,29
5.043,-11.364,13.39,6389,4771,29
20.419,-14.279,13.37,2453,4025,29
0.186,-15.266,13.36,7632,3772,29
27.468,-12.124,13.36,648,4576,29
25.413,-25.078,13.34,1174,1260,29
10.0,-28.547,13.33,5120,372,29
4.093,-10.956,13.33,6632,4875,29
8.38,-1.474,13.31,5535,7303,29
21.284,-4.106,13.28,2231,6629,29
27.956,-8.654,13.27,523,5465,29
16.172,-18.486,13.27,3540,2948,29
12.777,-24.21,13.25,4409,1482,29
7.263,-14.735,13.25,5821,3908,29
4.852,-5.117,13.25,6438,6370,29
16.454,-0.594,13.22,3468,7528,29
23.334,-21.022,13.18,1706,2298,29
20.938,-1.391,13.14,2320,7324,29
18.728,-23.641,13.12,2886,1628,29
27.592,-10.823,13.11,616,4909,29
8.205,-1.826,13.11,5580,7213,29
9.155,-7.424,13.09,5336,5779,29
0.766,-13.079,13.08,7484,4332,29
10.823,-23.089,13.08,4909,1769,29
9.233,-29.71,13.0,5316,74,29
20.779,-1.022,13.0,2361,7418,29
4.475,-1.444,12.99,6534,7310,29
4.458,-10.798,12.97,6539,4916,29
6.976,-25.699,12.97,5894,1101,29
28.578,-9.91,12.91,364,5143,28
14.648,-18.427,12.87,3930,2963,28
15.179,-26.046,12.85,3794,1012,28
24.889,-14.903,12.83,1308,3865,28
1.32,-24.167,12.79,7342,1493,28
25.39,-2.699,12.78,1180,6989,28
17.56,-7.4,12.76,3185,5786,28
5.452,-2.07,12.72,6284,7150,28
9.221,-27.62,12.68,5319,609,28
28.269,-7.131,12.66,443,5854,28
16.56,-21.393,12.65,3441,2203,28
7.56,-8.655,12.6,5745,5464,28
1.486,-4.435,12.6,7300,6545,28
8.968,-17.728,12.6,5384,3142,28
12.511,-7.46,12.59,4477,5770,28
28.56,-0.3,12.59,369,7603,28
11.897,-23.489,12.58,4634,1667,28
21.117,-3.406,12.53,2274,6808,28
12.537,-8.211,12.5,4471,5578,27
29.202,-1.773,12.49,204,7226,27
12.056,-23.074,12.49,4594,1773,27
10.042,-17.992,12.44,5109,3074,27
0.364,-2.688,12.43,7587,6992,27
14.682,-15.131,12.43,3921,3806,27
3.3,-12.101,12.41,6835,4582,27
6.237,-16.007,12.41,6083,3582,27
27.776,-1.24,12.36,569,7363,27
23.017,-5.935,12.34,1788,6161,27
19.16,-18.564,12.26,2775,2928,27
12.275,-9.609,12.25,4538,5220,27
5.602,-21.409,12.24,6246,2199,27
28.291,-16.036,12.24,438,3575,27
13.038,-13.982,12.22,4342,4101,27
8.367,-25.806,12.22,5538,1074,27
12.072,-17.132,12.16,4590,3294,27
26.979,-19.264,12.15,773,2748,27
10.553,-20.837,12.12,4978,2346,27
27.932,-15.882,12.12,529,3614,27
0.131,-14.709,12.11,7646,3914,27
5.782,-1.134,12.07,6200,7390,27
7.431,-6.676,12.05,5778,5971,27
28.629,-8.885,12.05,351,5405,27
15.34,-23.81,12.04,3753,1585,26
19.157,-13.668,12.03,2776,4181,26
26.681,-10.14,12.0,850,5084,26
12.287,-1.713,11.99,4535,7241,26
29.749,-8.88,11.97,64,5407,26
18.837,-4.645,11.95,2858,6491,26
20.577,-9.119,11.95,2412,5346,26
1.165,-11.921,11.94,7382,4628,26
18.77,-27.597,11.94,2875,615,26
16.636,-2.968,11.93,3421,6920,26
2.929,-3.809,11.92,6930,6705,26
24.391,-4.569,11.88,1436,6510,26
1.029,-29.533,11.87,7417,120,26
28.043,-1.924,11.81,501,7187,26
27.265,-9.602,11.81,700,5222,26
6.96,-19.202,11.8,5898,2764,26
20.698,-19.211,11.78,2381,2762,26
9.208,-17.894,11.77,5323,3099,26
7.421,-0.608,11.75,5780,7524,26
16.014,-11.066,11.74,3580,4847,26
21.681,-6.929,11.71,2130,5906,26
10.663,-10.633,11.69,4950,4958,26
6.339,-25.166,11.68,6057,1238,26
10.306,-7.457,11.64,5042,5771,26
20.691,-5.994,11.64,2383,6146,26
23.426,-4.316,11.61,1683,6575,26
1.047,-14.234,11.6,7412,4036,26
16.943,-24.191,11.6,3343,1487,26
10.681,-26.645,11.6,4946,859,26
24.521,-17.23,11.58,1403,3269,26
16.451,-0.026,11.58,3469,7673,26
27.574,-16.945,11.52,621,3342,25
23.859,-2.317,11.51,1572,7087,25
8.694,-13.134,11.5,5454,4318,25
21.766,-13.267,11.47,2108,4284,25
17.052,-11.895,11.45,3315,4635,25
25.649,-2.136,11.39,1114,7133,25
12.764,-12.925,11.39,4412,4371,25
2.952,-4.194,11.31,6924,6606,25
15.16,-13.31,11.3,3799,4273,25
13.601,-26.203,11.29,4198,972,25
8.65,-8.654,11.28,5466,5465,25
10.694,-18.888,11.28,4942,2845,25
5.608,-15.222,11.25,6244,3783,25
10.188,-18.697,11.24,5072,2894,25
