LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
0.237,75.491,13.84,7619,3966,30
22.706,79.4,13.78,1867,4966,30
24.452,60.163,13.77,1420,42,30
21.358,68.625,13.76,2212,2208,30
28.51,69.3,13.63,381,2381,30
16.62,72.318,13.59,3425,3153,30
27.549,60.391,13.58,627,100,30
26.756,68.046,13.57,830,2060,30
21.414,68.094,13.56,2198,2072,30
24.601,86.919,13.52,1382,6891,30
0.695,85.29,13.47,7502,6474,30
21.366,78.041,13.38,2210,4618,29
11.082,67.63,13.37,4843,1953,29
26.649,89.339,13.34,858,7511,29
25.445,87.883,13.33,1166,7138,29
20.679,65.908,13.33,2386,1512,29
18.219,73.942,13.26,3016,3569,29
8.593,60.044,13.24,5480,11,29
0.818,78.398,13.24,7471,4710,29
24.59,73.622,13.23,1385,3487,29
3.038,86.644,13.22,6902,6821,29
23.323,78.02,13.19,1709,4613,29
14.054,61.231,13.16,4082,315,29
2.753,63.702,13.15,6975,948,29
29.808,65.963,13.15,49,1527,29
9.729,72.605,13.11,5189,3227,29
16.608,89.538,13.11,3428,7562,29
15.053,88.296,13.04,3826,7244,29
14.913,60.318,12.99,3862,81,29
1.652,89.606,12.97,7257,7579,29
22.908,79.704,12.96,1816,5044,28
25.846,74.619,12.94,1063,3742,28
14.372,70.052,12.94,4001,2573,28
26.084,64.904,12.92,1002,1255,28
20.852,68.23,12.92,2342,2107,28
10.174,71.588,12.9,5075,2967,28
1.414,82.503,12.9,7318,5761,28
23.911,72.852,12.89,1559,3290,28
28.777,61.279,12.84,313,327,28
1.54,60.747,12.82,7286,191,28
25.041,84.373,12.77,1270,6239,28
1.515,87.108,12.75,7292,6940,28
19.318,83.744,12.7,2735,6078,28
15.085,76.557,12.68,3818,4239,28
9.764,64.463,12.64,5180,1143,28
10.453,69.514,12.63,5004,2436,28
26.828,62.775,12.59,812,710,28
14.505,60.821,12.59,3967,210,28
12.71,68.074,12.54,4426,2067,28
28.031,60.862,12.53,504,221,28
1.573,60.95,12.48,7277,243,27
18.529,75.336,12.34,2937,3926,27
6.223,86.561,12.33,6087,6800,27
13.278,82.974,12.32,4281,5881,27
1.071,63.263,12.26,7406,835,27
2.766,89.797,12.25,6972,7628,27
1.119,69.745,12.23,7394,2495,27
28.647,80.301,12.18,346,5197,27
15.68,61.108,12.16,3666,284,27
15.975,61.083,12.15,3590,277,27
21.292,73.36,12.14,2229,3420,27
2.923,86.917,12.13,6932,6891,27
15.822,61.089,12.11,3630,279,27
1.13,72.038,12.09,7391,3082,27
21.729,81.973,12.08,2117,5625,27
28.646,84.949,12.06,347,6387,27
12.933,69.35,12.03,4369,2394,26
26.191,74.595,12.01,975,3736,26
22.792,75.07,11.98,1845,3858,26
29.244,73.797,11.94,194,3532,26
26.68,70.278,11.94,850,2631,26
0.313,66.037,11.93,7600,1545,26
24.629,85.323,11.92,1375,6483,26
27.665,60.544,11.89,598,139,26
13.056,72.671,11.87,4338,3244,26
15.209,72.913,11.82,3786,3306,26
27.59,71.041,11.81,617,2826,26
3.097,88.54,11.81,6887,7306,26
14.298,60.473,11.79,4020,121,26
11.461,68.864,11.75,4746,2269,26
9.583,68.625,11.74,5227,2208,26
17.642,74.472,11.67,3164,3705,26
22.745,71.941,11.61,1857,3057,26
29.734,68.673,11.6,68,2220,26
26.305,64.569,11.58,946,1170,26
29.098,66.992,11.57,231,1790,25
29.405,89.027,11.53,152,7431,25
3.98,80.411,11.53,6661,5225,25
4.438,66.035,11.5,6544,1545,25
28.503,63.149,11.48,383,806,25
17.931,62.11,11.46,3090,540,25
21.219,64.407,11.46,2248,1128,25
13.635,68.971,11.41,4189,2297,25
0.556,79.274,11.37,7538,4934,25
21.79,81.86,11.36,2102,5596,25
29.678,66.648,11.32,82,1702,25
17.816,74.288,11.29,3119,3658,25
1.682,84.38,11.28,7249,6241,25
23.764,76.042,11.22,1596,4107,25
24.287,71.905,11.21,1463,3048,25
24.857,80.142,11.21,1317,5156,25
26.986,89.047,11.21,772,7436,25
15.085,81.274,11.19,3818,5446,25
14.774,63.28,11.18,3898,840,25
21.087,83.116,11.17,2282,5918,25
29.768,68.817,11.12,59,2257,25
22.213,80.433,11.07,1993,5231,24
13.662,61.252,11.04,4183,321,24
12.166,88.888,11.03,4566,7395,24
13.896,69.459,11.02,4123,2422,24
21.522,82.413,10.99,2170,5738,24
8.667,76.931,10.95,5461,4334,24
22.898,76.14,10.93,1818,4132,24
13.679,79.369,10.92,4178,4958,24
11.95,82.079,10.88,4621,5652,24
20.799,82.257,10.87,2355,5698,24
7.913,85.055,10.86,5654,6414,24
1.513,86.43,10.86,7293,6766,24
23.823,73.06,10.85,1581,3343,24
19.74,76.702,10.84,2627,4276,24
1.233,75.266,10.83,7364,3908,24
13.366,65.281,10.82,4258,1352,24
19.687,79.609,10.81,2640,5020,24
11.799,69.471,10.81,4659,2425,24
3.459,80.599,10.78,6794,5273,24
7.437,70.38,10.78,5776,2657,24
11.349,87.701,10.76,4775,7091,24
26.365,69.244,10.74,931,2366,24
11.419,73.814,10.61,4757,3536,23
18.788,67.514,10.6,2870,1924,23
3.426,76.959,10.52,6803,4342,23
18.675,73.883,10.47,2899,3554,23
22.071,62.236,10.45,2030,572,23
0.377,74.679,10.42,7583,3758,23
16.076,61.212,10.42,3565,310,23
25.403,61.184,10.42,1177,303,23
20.927,82.677,10.41,2323,5805,23
23.657,74.739,10.38,1624,3773,23
17.294,74.883,10.35,3253,3810,23
5.117,83.006,10.29,6370,5890,23
18.947,67.953,10.21,2830,2036,23
20.659,82.629,10.2,2391,5793,23
3.095,82.589,10.19,6888,5783,23
16.443,76.898,10.18,3471,4326,22
21.158,63.316,10.17,2264,849,22
26.332,64.025,10.17,939,1030,22
23.304,68.724,10.16,1714,2233,22
21.376,82.14,10.15,2208,5668,22
25.853,88.911,10.14,1062,7401,22
15.076,71.99,10.13,3821,3069,22
24.044,67.515,10.1,1525,1924,22
28.02,67.756,10.1,507,1986,22
16.765,76.153,10.1,3388,4135,22
19.775,69.712,10.09,2618,2486,22
0.873,85.136,10.09,7457,6435,22
21.142,89.772,10.09,2268,7622,22
19.6,68.67,10.07,2662,2220,22
5.658,87.287,10.01,6232,6985,22
23.136,83.224,9.97,1757,5945,22
22.23,66.439,9.96,1989,1648,22
0.975,67.208,9.92,7430,1845,22
3.729,88.27,9.92,6725,7237,22
0.156,63.719,9.9,7640,952,22
12.873,61.62,9.89,4385,415,22
22.644,73.418,9.88,1883,3435,22
27.441,65.836,9.86,655,1494,22
22.91,77.008,9.86,1815,4354,22
27.984,60.745,9.85,516,191,22
27.388,66.359,9.84,669,1628,22
19.822,60.419,9.83,2606,107,22
18.123,72.472,9.83,3041,3193,22
0.993,78.924,9.81,7426,4845,22
29.437,69.495,9.8,144,2431,22
26.042,83.29,9.8,1013,5962,22
2.214,87.001,9.79,7113,6912,22
22.678,70.754,9.79,1874,2753,22
21.567,88.137,9.75,2159,7203,22
2.894,81.868,9.73,6939,5598,22
23.859,72.502,9.66,1572,3201,21
24.816,85.26,9.63,1327,6467,21
27.088,61.945,9.63,745,498,21
15.173,82.656,9.6,3796,5800,21
0.953,81.886,9.54,7436,5603,21
26.341,71.324,9.45,937,2899,21
20.194,68.351,9.39,2510,2138,21
4.922,82.505,9.37,6420,5761,21
25.188,64.016,9.36,1232,1028,21
3.044,77.941,9.35,6901,4593,21
26.604,64.653,9.34,869,1191,21
3.975,82.352,9.31,6662,5722,21
16.213,60.215,9.3,3529,55,21
20.854,69.818,9.28,2341,2513,21
16.701,65.423,9.28,3405,1388,21
13.486,63.739,9.27,4228,957,21
1.405,85.026,9.27,7320,6407,21
27.67,65.461,9.24,596,1398,20
15.618,89.773,9.24,3682,7622,20
29.645,67.694,9.22,91,1970,20
24.954,71.797,9.22,1292,3020,20
23.557,63.295,9.22,1649,844,20
16.735,71.546,9.2,3396,2956,20
25.548,60.118,9.19,1140,30,20
17.024,85.037,9.18,3322,6409,20
19.796,70.179,9.16,2612,2606,20
0.665,80.759,9.16,7510,5314,20
29.017,84.113,9.15,252,6173,20
29.524,65.329,9.13,122,1364,20
11.951,62.022,9.11,4621,518,20
22.337,82.269,9.08,1962,5701,20
24.221,66.153,9.07,1479,1575,20
21.631,87.489,9.05,2142,7037,20
14.92,76.564,9.04,3860,4240,20
21.977,76.173,9.04,2054,4140,20
22.64,69.881,9.03,1884,2530,20
0.351,89.978,9.03,7590,7674,20
27.447,65.659,9.02,654,1449,20
14.572,60.467,9.0,3950,120,20
16.749,61.142,8.99,3392,292,20
27.744,83.569,8.98,578,6034,20
12.748,87.91,8.95,4417,7145,20
26.811,60.895,8.95,816,229,20
22.738,69.826,8.95,1859,2515,20
0.382,87.285,8.93,7582,6985,20
1.845,79.556,8.91,7208,5006,20
1.547,80.726,8.89,7284,5306,20
19.051,75.808,8.88,2803,4047,20
29.711,68.528,8.88,74,2183,20
25.068,89.668,8.84,1263,7595,20
6.362,74.075,8.82,6051,3603,20
20.152,60.244,8.8,2521,62,20
27.902,70.914,8.8,537,2794,20
14.573,87.266,8.8,3949,6980,20
8.445,63.001,8.77,5518,768,19
3.395,81.942,8.76,6811,5617,19
17.692,79.397,8.74,3151,4966,19
23.64,88.941,8.74,1628,7409,19
22.418,66.126,8.73,1941,1568,19
3.52,87.106,8.73,6779,6939,19
24.486,72.282,8.73,1412,3144,19
13.989,79.768,8.72,4099,5061,19
0.034,84.444,8.71,7671,6258,19
21.725,82.891,8.69,2118,5860,19
24.43,69.711,8.68,1426,2486,19
16.096,77.222,8.67,3559,4409,19
25.76,69.673,8.66,1085,2476,19
8.078,72.712,8.66,5612,3254,19
18.69,74.196,8.66,2895,3634,19
6.172,82.873,8.64,6100,5855,19
3.319,81.888,8.63,6830,5603,19
26.01,71.348,8.63,1021,2905,19
4.181,75.144,8.61,6610,3877,19
2.879,78.777,8.6,6943,4807,19
15.19,63.493,8.6,3791,894,19
4.893,68.583,8.59,6427,2197,19
23.916,63.849,8.56,1558,985,19
0.086,77.926,8.54,7658,4589,19
3.413,85.274,8.54,6806,6470,19
0.705,88.333,8.54,7500,7253,19
18.609,74.326,8.52,2916,3667,19
0.339,89.038,8.48,7593,7434,19
22.761,80.656,8.48,1853,5288,19
5.871,80.66,8.45,6177,5289,19
25.452,68.221,8.43,1164,2105,19
2.399,89.34,8.42,7066,7511,19
22.104,71.317,8.42,2021,2897,19
20.615,74.642,8.41,2403,3748,19
29.526,63.001,8.41,121,768,19
21.264,70.313,8.4,2236,2640,19
20.308,89.026,8.39,2481,7431,19
19.058,72.512,8.38,2801,3203,19
23.152,72.598,8.34,1753,3225,19
19.256,60.336,8.33,2750,86,18
25.781,60.256,8.33,1080,66,18
24.453,69.151,8.3,1420,2343,18
24.148,88.897,8.28,1498,7398,18
22.423,63.681,8.26,1940,942,18
23.364,67.915,8.24,1699,2026,18
6.676,74.725,8.22,5971,3770,18
11.013,86.602,8.21,4861,6810,18
26.659,73.232,8.19,855,3387,18
19.277,69.859,8.17,2745,2524,18
15.013,61.059,8.15,3837,271,18
25.771,79.31,8.08,1083,4943,18
6.135,83.449,8.04,6109,6003,18
29.433,86.32,8.03,145,6738,18
5.052,85.094,8.02,6387,6424,18
22.108,70.765,7.99,2020,2756,18
26.149,64.135,7.98,986,1059,18
0.901,79.846,7.97,7449,5081,18
9.489,67.78,7.96,5251,1992,18
8.48,63.827,7.95,5509,980,18
23.736,72.46,7.94,1604,3190,18
22.093,81.869,7.93,2024,5598,18
28.134,87.118,7.9,478,6942,18
8.065,69.929,7.9,5615,2542,18
25.119,60.446,7.89,1250,114,18
25.582,73.225,7.88,1131,3386,18
15.629,60.494,7.88,3679,126,18
0.231,86.962,7.87,7621,6902,17
19.449,81.491,7.85,2701,5502,17
25.56,86.53,7.85,1137,6792,17
21.71,73.63,7.84,2122,3489,17
12.985,88.062,7.84,4356,7184,17
29.448,65.724,7.84,141,1465,17
26.529,73.141,7.83,889,3364,17
27.79,69.603,7.82,566,2458,17
0.974,71.069,7.81,7431,2834,17
26.73,67.771,7.8,837,1989,17
21.666,73.034,7.78,2134,3337,17
7.414,64.915,7.77,5782,1258,17
15.063,68.83,7.76,3824,2260,17
18.961,74.011,7.76,2826,3587,17
16.279,73.156,7.75,3513,3368,17
2.504,80.079,7.75,7039,5140,17
24.094,72.279,7.75,1512,3143,17
24.817,75.479,7.73,1327,3963,17
0.148,76.186,7.73,7642,4144,17
0.448,87.718,7.71,7565,7096,17
28.195,75.386,7.7,462,3939,17
1.072,84.431,7.67,7406,6254,17
0.083,60.61,7.66,7659,156,17
15.875,76.042,7.65,3616,4107,17
18.256,70.972,7.63,3006,2809,17
26.51,64.151,7.63,893,1063,17
1.773,83.108,7.61,7226,5916,17
0.717,79.888,7.61,7496,5091,17
6.029,77.278,7.58,6137,4423,17
19.113,71.362,7.57,2787,2909,17
22.548,73.687,7.55,1908,3504,17
29.71,81.886,7.54,74,5603,17
15.996,60.664,7.54,3585,170,17
7.959,81.386,7.54,5642,5475,17
1.859,60.745,7.52,7204,191,17
22.967,85.051,7.52,1800,6413,17
10.326,78.356,7.51,5037,4699,17
19.522,82.375,7.51,2682,5728,17
13.502,74.528,7.47,4223,3719,17
6.481,78.934,7.47,6021,4847,17
25.528,63.504,7.45,1145,897,17
0.59,87.94,7.45,7529,7153,17
3.138,76.086,7.41,6877,4118,17
5.686,61.797,7.36,6224,460,16
0.264,64.882,7.36,7612,1250,16
16.657,80.064,7.34,3416,5136,16
28.463,85.121,7.32,393,6431,16
11.44,60.099,7.31,4751,25,16
4.034,86.472,7.3,6647,6777,16
20.296,85.85,7.3,2484,6618,16
3.11,72.141,7.27,6884,3108,16
20.992,69.876,7.27,2306,2528,16
11.518,61.996,7.24,4731,511,16
0.403,86.894,7.23,7577,6885,16
21.894,73.698,7.23,2075,3507,16
17.844,77.546,7.21,3112,4492,16
2.763,74.493,7.19,6973,3710,16
18.777,63.748,7.18,2873,959,16
10.806,79.468,7.17,4914,4984,16
11.338,88.027,7.17,4777,7175,16
21.136,64.57,7.17,2269,1170,16
7.871,76.812,7.14,5665,4304,16
26.663,82.942,7.13,854,5873,16
26.281,60.277,7.12,952,71,16
28.395,75.509,7.11,411,3970,16
23.563,66.736,7.11,1648,1724,16
23.125,86.859,7.1,1760,6876,16
12.586,84.858,7.09,4458,6364,16
3.588,89.788,7.08,6761,7626,16
12.653,61.823,7.07,4441,467,16
27.53,74.642,7.05,632,3748,16
16.469,73.851,7.02,3464,3546,16
21.835,70.523,7.01,2090,2694,16
29.368,65.359,7.01,162,1372,16
25.302,63.804,7.0,1203,974,16
1.735,71.143,7.0,7236,2853,16
7.229,63.263,7.0,5829,835,16
0.251,67.486,6.98,7616,1916,16
25.459,65.615,6.97,1162,1437,16
1.677,83.069,6.97,7251,5906,16
16.815,61.51,6.96,3375,387,16
4.588,66.429,6.95,6505,1646,16
2.642,83.944,6.94,7004,6130,15
24.57,69.431,6.91,1390,2414,15
20.189,82.556,6.91,2512,5774,15
23.633,62.874,6.91,1630,736,15
16.083,87.503,6.91,3563,7041,15
19.348,70.832,6.9,2727,2773,15
12.102,67.718,6.9,4582,1976,15
21.474,63.91,6.89,2183,1001,15
20.855,76.329,6.88,2341,4180,15
20.594,67.537,6.88,2408,1929,15
9.119,75.62,6.88,5346,3999,15
11.057,74.805,6.87,4849,3790,15
8.362,66.275,6.87,5539,1606,15
23.47,64.172,6.86,1672,1068,15
24.344,89.042,6.85,1448,7435,15
20.848,79.286,6.85,2343,4937,15
23.714,61.344,6.84,1609,344,15
23.825,63.844,6.83,1581,984,15
1.349,84.477,6.83,7335,6266,15
16.266,60.846,6.82,3516,217,15
15.864,70.656,6.8,3619,2728,15
20.733,67.023,6.8,2372,1798,15
