LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
1.567,-172.397,13.63,7279,1946,30
5.764,-156.606,13.63,6204,5989,30
17.945,-171.922,13.53,3086,2068,30
14.185,-157.669,13.42,4049,5717,29
1.82,-172.591,13.34,7214,1897,29
10.043,-168.974,13.22,5109,2823,29
18.122,-166.219,13.14,3041,3528,29
5.667,-166.496,13.14,6229,3457,29
14.922,-179.631,13.11,3860,94,29
21.274,-174.576,13.1,2234,1389,29
16.89,-175.882,13.07,3356,1054,29
9.229,-177.239,12.96,5317,707,28
13.716,-169.918,12.93,4169,2581,28
4.863,-165.802,12.91,6435,3635,28
3.93,-167.088,12.9,6674,3305,28
23.062,-175.83,12.8,1776,1068,28
8.279,-178.434,12.66,5561,401,28
12.846,-171.117,12.63,4391,2274,28
4.091,-177.64,12.58,6633,604,28
19.988,-167.664,12.53,2563,3158,28
14.286,-160.738,12.51,4023,4931,28
13.131,-175.713,12.49,4318,1097,27
14.007,-167.693,12.43,4094,3151,27
20.591,-161.651,12.37,2409,4697,27
20.528,-164.562,12.35,2425,3952,27
27.596,-178.492,12.26,615,386,27
26.55,-172.822,12.26,883,1838,27
8.106,-171.754,12.19,5605,2111,27
22.026,-166.197,12.11,2041,3534,27
26.372,-178.531,12.08,929,376,27
6.615,-160.598,12.08,5987,4967,27
21.853,-160.522,12.03,2086,4986,26
4.692,-178.031,12.03,6479,504,26
7.633,-178.958,11.85,5726,267,26
3.886,-177.738,11.73,6685,579,26
7.86,-179.347,11.63,5668,167,26
1.055,-170.236,11.53,7410,2500,25
14.635,-173.829,11.46,3933,1580,25
1.158,-171.646,11.41,7384,2139,25
3.195,-178.837,11.41,6862,298,25
5.623,-178.827,11.29,6241,300,25
8.895,-169.736,11.27,5403,2628,25
3.476,-165.099,11.27,6790,3815,25
8.234,-158.604,11.21,5572,5477,25
6.352,-176.959,11.21,6054,778,25
23.742,-174.812,11.2,1602,1328,25
27.198,-172.268,11.08,717,1979,24
5.599,-177.972,11.01,6247,519,24
26.478,-175.015,10.98,902,1276,24
13.749,-153.991,10.98,4160,6658,24
11.612,-166.91,10.86,4707,3351,24
16.869,-173.503,10.74,3362,1663,24
13.01,-173.248,10.73,4349,1729,24
18.911,-161.859,10.67,2839,4644,24
2.604,-172.249,10.65,7013,1984,23
21.243,-179.232,10.6,2242,197,23
19.754,-162.091,10.57,2623,4585,23
13.027,-171.964,10.54,4345,2057,23
2.624,-171.493,10.47,7008,2178,23
18.076,-172.593,10.43,3053,1896,23
6.515,-173.455,10.43,6012,1676,23
8.68,-153.085,10.43,5458,6890,23
6.032,-179.791,10.42,6136,54,23
21.134,-179.467,10.3,2270,136,23
23.253,-175.723,10.18,1727,1095,22
14.565,-174.116,10.1,3951,1506,22
8.378,-163.455,10.09,5535,4236,22
20.011,-152.824,10.02,2557,6957,22
22.974,-170.698,10.01,1799,2381,22
7.537,-156.069,9.98,5751,6126,22
12.643,-169.298,9.98,4443,2740,22
4.383,-178.539,9.97,6558,374,22
15.616,-157.939,9.91,3682,5648,22
5.64,-176.459,9.9,6236,906,22
7.08,-173.804,9.86,5868,1586,22
28.676,-175.558,9.85,339,1137,22
11.017,-179.385,9.81,4860,157,22
19.62,-167.449,9.81,2657,3213,22
16.831,-165.095,9.74,3371,3816,22
1.764,-178.289,9.7,7228,438,21
3.898,-179.042,9.69,6682,245,21
5.174,-171.382,9.67,6355,2206,21
17.776,-170.792,9.67,3129,2357,21
15.852,-168.458,9.67,3622,2955,21
14.291,-160.751,9.66,4022,4928,21
1.874,-178.025,9.58,7200,506,21
18.92,-176.017,9.58,2836,1020,21
27.495,-179.972,9.57,641,7,21
3.359,-165.775,9.51,6820,3642,21
7.896,-166.222,9.5,5659,3527,21
19.039,-176.819,9.5,2806,814,21
22.72,-179.968,9.45,1864,8,21
24.213,-165.466,9.45,1481,3721,21
19.999,-161.535,9.43,2560,4727,21
6.916,-174.301,9.4,5910,1459,21
28.767,-173.46,9.38,316,1674,21
3.814,-175.7,9.37,6704,1101,21
3.452,-175.508,9.36,6796,1150,21
6.45,-173.149,9.35,6029,1754,21
19.936,-168.383,9.22,2576,2974,20
25.618,-172.941,9.14,1122,1807,20
14.396,-167.148,9.08,3995,3290,20
16.646,-175.273,9.03,3419,1210,20
16.005,-168.517,9.02,3583,2940,20
16.706,-170.287,9.02,3403,2487,20
13.791,-171.979,9.01,4150,2053,20
5.026,-156.34,8.98,6393,6057,20
17.607,-172.337,8.97,3173,1962,20
14.759,-173.265,8.9,3902,1724,20
17.228,-168.561,8.9,3270,2928,20
29.276,-176.427,8.88,185,915,20
13.893,-176.961,8.88,4123,778,20
18.239,-174.068,8.81,3011,1519,20
16.657,-174.953,8.8,3416,1292,20
21.754,-156.525,8.8,2111,6010,20
8.838,-157.425,8.77,5417,5779,19
21.142,-176.713,8.75,2268,841,19
4.645,-166.557,8.72,6491,3441,19
19.504,-169.712,8.7,2687,2634,19
6.566,-179.488,8.66,5999,131,19
13.815,-157.954,8.64,4143,5644,19
21.613,-163.398,8.57,2147,4250,19
6.543,-179.222,8.55,6005,199,19
9.756,-179.862,8.54,5182,35,19
12.173,-171.344,8.47,4564,2216,19
26.474,-159.734,8.47,903,5188,19
18.651,-177.222,8.47,2905,711,19
5.157,-157.886,8.45,6360,5661,19
29.096,-179.067,8.41,231,239,19
9.006,-165.581,8.39,5374,3691,19
11.014,-179.475,8.32,4860,134,18
4.973,-152.668,8.21,6407,6997,18
15.812,-170.426,8.21,3632,2451,18
2.941,-171.681,8.19,6927,2130,18
3.662,-179.061,8.18,6743,240,18
3.852,-177.535,8.17,6694,631,18
2.71,-164.328,8.13,6986,4012,18
1.527,-174.023,8.02,7289,1530,18
3.25,-178.254,7.85,6848,447,17
21.506,-164.269,7.83,2174,4027,17
15.823,-173.156,7.81,3629,1752,17
19.559,-176.325,7.81,2673,941,17
19.198,-164.232,7.81,2765,4037,17
17.567,-160.395,7.8,3183,5019,17
5.539,-178.62,7.8,6262,353,17
4.68,-153.381,7.79,6482,6814,17
23.232,-178.903,7.78,1733,281,17
5.503,-178.201,7.78,6271,461,17
8.992,-175.479,7.72,5378,1157,17
5.077,-174.954,7.71,6380,1292,17
12.525,-168.472,7.71,4474,2951,17
28.282,-179.179,7.69,440,210,17
14.589,-175.783,7.68,3945,1080,17
8.512,-169.021,7.67,5501,2811,17
3.112,-179.989,7.65,6883,3,17
2.946,-166.965,7.64,6926,3337,17
17.614,-175.376,7.63,3171,1184,17
10.74,-174.02,7.63,4931,1531,17
22.463,-155.549,7.61,1929,6259,17
9.413,-174.398,7.61,5270,1434,17
9.537,-156.983,7.6,5239,5892,17
20.846,-156.537,7.58,2343,6007,17
2.527,-178.498,7.55,7033,385,17
6.317,-173.077,7.54,6063,1772,17
29.256,-177.879,7.52,190,543,17
13.503,-179.665,7.51,4223,86,17
15.996,-157.868,7.51,3585,5666,17
2.999,-175.292,7.47,6912,1205,17
8.844,-157.454,7.45,5416,5772,17
13.746,-178.281,7.43,4161,440,17
21.072,-179.632,7.43,2286,94,17
15.309,-164.081,7.41,3761,4075,17
24.448,-162.687,7.4,1421,4432,16
24.223,-156.132,7.39,1479,6110,16
20.975,-166.856,7.36,2310,3365,16
11.714,-170.14,7.36,4681,2524,16
28.328,-174.494,7.32,428,1410,16
24.741,-173.965,7.31,1346,1545,16
14.71,-175.067,7.28,3914,1263,16
9.935,-165.036,7.28,5137,3831,16
12.678,-171.994,7.24,4434,2050,16
20.529,-159.661,7.23,2425,5207,16
10.692,-164.849,7.21,4943,3879,16
7.753,-165.668,7.15,5695,3669,16
8.883,-155.785,7.14,5406,6199,16
6.719,-174.909,7.12,5960,1303,16
2.974,-165.02,7.11,6919,3835,16
5.097,-178.239,7.05,6375,451,16
10.432,-177.714,7.05,5009,585,16
19.187,-173.674,7.03,2768,1619,16
1.617,-151.881,6.98,7266,7198,16
2.866,-179.117,6.98,6946,226,16
1.496,-168.715,6.97,7297,2889,16
19.737,-174.641,6.96,2627,1372,16
29.987,-177.572,6.94,3,622,15
19.989,-158.545,6.92,2563,5492,15
28.543,-179.906,6.92,373,24,15
17.41,-164.926,6.91,3223,3859,15
20.087,-162.837,6.91,2538,4394,15
26.389,-178.316,6.91,924,431,15
16.369,-176.995,6.9,3490,769,15
16.137,-168.761,6.85,3549,2877,15
12.071,-168.186,6.81,4590,3024,15
6.545,-152.237,6.79,6004,7107,15
2.965,-163.666,6.78,6921,4182,15
0.744,-165.62,6.77,7490,3681,15
14.537,-173.196,6.76,3959,1742,15
3.766,-155.343,6.75,6716,6312,15
12.829,-177.47,6.73,4396,648,15
4.795,-165.607,6.73,6452,3685,15
11.344,-164.729,6.73,4776,3909,15
20.715,-159.046,6.73,2377,5364,15
3.501,-168.05,6.71,6784,3059,15
5.853,-179.025,6.7,6182,250,15
21.03,-160.582,6.68,2296,4971,15
2.221,-179.688,6.64,7111,80,15
29.164,-179.675,6.61,214,83,15
27.099,-173.125,6.59,743,1760,15
9.977,-179.361,6.57,5126,164,15
19.336,-164.421,6.57,2730,3988,15
2.787,-173.583,6.54,6967,1643,15
21.829,-177.399,6.52,2092,666,15
27.315,-153.986,6.5,687,6660,15
22.4,-178.671,6.44,1946,340,14
0.113,-168.026,6.44,7651,3065,14
15.231,-169.134,6.4,3781,2782,14
19.341,-165.182,6.38,2729,3793,14
28.45,-156.934,6.37,397,5905,14
6.925,-167.698,6.37,5907,3149,14
1.435,-173.452,6.37,7313,1676,14
21.827,-169.698,6.36,2092,2637,14
1.45,-150.543,6.34,7309,7541,14
5.273,-162.575,6.33,6330,4461,14
15.402,-164.122,6.33,3737,4065,14
1.766,-165.375,6.31,7228,3744,14
14.221,-170.716,6.28,4039,2377,14
16.607,-168.655,6.27,3429,2904,14
28.206,-173.825,6.26,459,1581,14
24.581,-170.339,6.26,1387,2473,14
14.977,-174.746,6.25,3846,1345,14
3.835,-173.023,6.25,6698,1786,14
14.097,-174.348,6.2,4071,1447,14
17.75,-176.821,6.18,3136,814,14
8.512,-170.053,6.18,5501,2546,14
11.815,-176.582,6.16,4655,875,14
18.372,-165.215,6.15,2977,3785,14
11.153,-175.86,6.14,4825,1060,14
12.631,-168.266,6.14,4446,3004,14
14.291,-163.327,6.13,4022,4268,14
3.446,-166.451,6.13,6798,3469,14
15.99,-157.499,6.11,3587,5760,14
1.414,-150.516,6.05,7318,7548,14
5.144,-166.4,6.04,6363,3482,14
15.738,-164.035,6.04,3651,4087,14
24.106,-172.498,6.03,1509,1921,14
10.344,-172.756,6.0,5032,1854,13
29.917,-179.932,5.94,21,17,13
8.619,-173.816,5.94,5474,1583,13
4.242,-174.888,5.93,6594,1309,13
15.813,-163.313,5.89,3632,4272,13
20.875,-172.353,5.88,2336,1958,13
11.443,-165.101,5.87,4751,3814,13
6.817,-177.655,5.86,5935,600,13
2.931,-175.649,5.85,6930,1114,13
5.346,-163.255,5.84,6311,4287,13
22.127,-166.097,5.82,2015,3559,13
13.038,-179.941,5.82,4342,15,13
8.492,-168.115,5.82,5506,3043,13
4.699,-167.875,5.8,6477,3104,13
3.633,-163.186,5.78,6750,4304,13
17.41,-156.499,5.75,3223,6016,13
25.763,-174.076,5.74,1085,1517,13
28.834,-170.469,5.72,298,2440,13
22.235,-158.835,5.71,1988,5418,13
28.016,-179.385,5.71,508,157,13
8.349,-163.93,5.7,5543,4114,13
20.564,-156.905,5.69,2416,5912,13
8.412,-167.559,5.68,5527,3185,13
6.547,-162.921,5.66,6004,4372,13
10.898,-160.745,5.65,4890,4929,13
3.734,-165.662,5.64,6724,3671,13
15.4,-174.119,5.61,3738,1506,13
23.677,-174.212,5.59,1619,1482,13
9.112,-162.814,5.58,5347,4400,13
0.573,-169.144,5.58,7533,2779,13
5.036,-172.698,5.58,6391,1869,13
18.948,-174.918,5.58,2829,1301,13
10.658,-164.731,5.57,4952,3909,13
24.691,-161.24,5.57,1359,4803,13
5.25,-171.787,5.55,6336,2103,12
2.66,-168.621,5.55,6999,2913,12
20.123,-162.008,5.54,2529,4606,12
17.032,-155.328,5.54,3320,6316,12
19.329,-178.28,5.53,2732,440,12
3.978,-176.976,5.52,6662,774,12
12.834,-165.708,5.52,4394,3659,12
11.046,-165.062,5.51,4852,3824,12
19.006,-176.706,5.51,2814,843,12
9.718,-173.553,5.47,5192,1650,12
5.367,-172.902,5.47,6306,1817,12
2.134,-169.021,5.47,7134,2811,12
24.058,-166.237,5.46,1521,3523,12
9.393,-178.538,5.46,5275,374,12
6.167,-173.811,5.45,6101,1584,12
13.54,-171.554,5.45,4214,2162,12
14.209,-163.855,5.41,4042,4133,12
24.688,-175.31,5.41,1360,1201,12
12.123,-167.217,5.41,4577,3272,12
15.621,-165.922,5.38,3681,3604,12
10.195,-169.438,5.37,5070,2704,12
18.752,-165.05,5.36,2879,3827,12
0.979,-175.05,5.36,7429,1267,12
28.718,-173.518,5.34,328,1659,12
10.403,-171.823,5.34,5017,2093,12
1.837,-167.873,5.34,7210,3105,12
13.399,-177.851,5.34,4250,550,12
22.882,-173.82,5.32,1822,1582,12
15.985,-173.057,5.31,3588,1777,12
28.274,-174.097,5.31,442,1511,12
7.609,-173.916,5.31,5732,1558,12
3.199,-168.977,5.29,6861,2822,12
23.212,-162.93,5.29,1738,4370,12
4.877,-172.073,5.25,6431,2029,12
18.223,-171.502,5.25,3015,2175,12
10.152,-158.881,5.24,5081,5406,12
18.75,-161.738,5.22,2880,4675,12
8.832,-168.0,5.21,5419,3072,12
13.813,-179.211,5.21,4144,202,12
11.38,-168.665,5.21,4767,2902,12
15.272,-170.887,5.2,3770,2333,12
1.728,-171.724,5.19,7238,2119,12
1.591,-156.197,5.18,7273,6094,12
18.5,-171.368,5.18,2944,2210,12
20.332,-164.087,5.18,2475,4074,12
28.413,-177.36,5.16,406,676,12
18.865,-163.395,5.15,2851,4251,12
22.985,-178.688,5.14,1796,336,12
12.649,-162.767,5.14,4442,4412,12
23.67,-179.493,5.13,1620,130,12
26.154,-165.723,5.12,985,3655,12
9.314,-169.16,5.12,5296,2775,12
16.477,-167.773,5.1,3462,3130,12
26.916,-157.522,5.09,790,5754,11
1.517,-178.434,5.09,7292,401,11
12.75,-168.877,5.07,4416,2847,11
2.052,-171.859,5.07,7155,2084,11
11.692,-175.663,5.07,4687,1110,11
2.933,-169.555,5.05,6929,2674,11
20.315,-170.5,5.03,2479,2432,11
16.266,-169.946,5.02,3516,2574,11
17.167,-166.56,5.01,3285,3441,11
1.113,-169.446,5.01,7395,2702,11
19.213,-156.782,5.0,2761,5944,11
13.212,-155.068,4.99,4298,6383,11
15.024,-160.329,4.98,3834,5036,11
4.225,-151.661,4.96,6598,7255,11
7.481,-174.73,4.96,5765,1349,11
11.27,-170.181,4.94,4795,2514,11
13.456,-175.023,4.92,4235,1274,11
21.815,-175.019,4.92,2095,1275,11
11.829,-176.709,4.89,4652,842,11
1.756,-173.609,4.87,7230,1636,11
17.286,-166.286,4.86,3255,3511,11
17.515,-159.497,4.86,3196,5249,11
15.593,-157.708,4.84,3688,5707,11
2.208,-154.007,4.83,7115,6654,11
17.133,-155.153,4.83,3294,6361,11
28.087,-179.807,4.83,490,49,11
0.812,-152.369,4.82,7472,7074,11
22.742,-176.782,4.8,1858,824,11
15.971,-175.924,4.79,3591,1043,11
29.721,-175.496,4.79,71,1153,11
19.05,-173.301,4.78,2803,1715,11
29.35,-175.181,4.78,166,1234,11
23.362,-174.304,4.77,1699,1458,11
9.826,-157.702,4.77,5165,5708,11
12.149,-168.799,4.77,4570,2867,11
16.68,-163.772,4.75,3410,4154,11
21.632,-165.473,4.74,2142,3719,11
16.181,-169.354,4.73,3538,2725,11
8.445,-157.317,4.73,5518,5807,11
6.928,-166.967,4.72,5906,3336,11
22.078,-177.645,4.7,2028,603,11
5.346,-167.692,4.69,6311,3151,11
9.719,-172.224,4.69,5192,1991,11
3.043,-172.564,4.68,6901,1904,11
8.512,-165.708,4.67,5501,3659,11
18.508,-169.228,4.67,2942,2758,11
1.531,-153.03,4.67,7288,6904,11
4.907,-169.725,4.66,6424,2630,11
10.861,-175.188,4.65,4900,1232,11
10.065,-164.064,4.65,5103,4080,11
17.63,-177.721,4.65,3167,583,11
20.495,-176.881,4.65,2433,798,11
12.488,-177.309,4.64,4483,689,11
29.123,-171.418,4.63,225,2197,10
5.918,-164.472,4.62,6165,3975,10
17.828,-175.18,4.61,3116,1234,10
21.919,-167.138,4.61,2069,3293,10
15.646,-177.059,4.61,3675,753,10
20.176,-165.969,4.6,2515,3592,10
18.111,-177.343,4.6,3044,680,10
7.048,-174.571,4.59,5876,1390,10
14.515,-178.148,4.59,3964,474,10
26.005,-179.081,4.58,1023,235,10
20.357,-176.948,4.58,2469,781,10
8.227,-170.714,4.58,5574,2377,10
17.24,-174.241,4.57,3267,1474,10
7.179,-165.475,4.57,5842,3718,10
8.78,-163.946,4.56,5432,4110,10
26.38,-158.046,4.56,927,5620,10
23.783,-158.324,4.55,1592,5549,10
5.553,-151.167,4.55,6258,7381,10
2.758,-174.445,4.54,6974,1422,10
26.151,-165.82,4.54,985,3630,10
17.511,-163.246,4.54,3197,4289,10
26.014,-175.818,4.52,1020,1071,10
10.46,-176.451,4.52,5002,909,10
5.953,-165.649,4.52,6156,3674,10
11.237,-171.553,4.51,4803,2162,10
6.784,-174.323,4.5,5943,1453,10
19.829,-157.995,4.49,2604,5633,10
10.772,-167.847,4.46,4922,3111,10
17.561,-160.46,4.46,3184,5002,10
9.567,-172.761,4.45,5231,1853,10
11.449,-167.764,4.44,4749,3132,10
6.162,-175.806,4.44,6103,1074,10
2.682,-176.687,4.43,6993,848,10
14.563,-168.85,4.43,3952,2854,10
10.963,-163.924,4.43,4873,4115,10
5.77,-152.805,4.4,6203,6962,10
3.143,-179.849,4.39,6875,39,10
28.28,-173.618,4.38,440,1634,10
6.133,-163.972,4.38,6110,4103,10
8.382,-175.051,4.38,5534,1267,10
20.538,-156.141,4.38,2422,6108,10
22.069,-174.302,4.37,2030,1459,10
2.778,-170.233,4.36,6969,2500,10
5.386,-167.929,4.36,6301,3090,10
4.195,-151.619,4.34,6606,7266,10
12.654,-152.754,4.33,4441,6975,10
18.209,-177.069,4.33,3018,750,10
4.601,-168.939,4.33,6502,2832,10
21.386,-160.485,4.32,2205,4996,10
29.508,-162.671,4.32,126,4436,10
15.374,-167.813,4.3,3744,3120,10
6.702,-168.325,4.3,5964,2989,10
11.556,-168.896,4.29,4722,2843,10
10.626,-154.945,4.29,4960,6414,10
13.776,-179.146,4.29,4153,219,10
17.895,-170.111,4.29,3099,2532,10
16.734,-168.91,4.29,3396,2839,10
2.848,-163.093,4.27,6951,4328,10
29.901,-175.841,4.26,25,1065,10
4.649,-168.991,4.25,6490,2818,10
21.961,-157.295,4.25,2058,5812,10
19.133,-165.023,4.24,2782,3834,10
9.677,-161.79,4.24,5203,4662,10
14.595,-174.367,4.24,3944,1442,10
9.485,-168.298,4.24,5252,2996,10
21.184,-158.798,4.24,2257,5428,10
10.985,-167.395,4.23,4868,3227,10
7.617,-166.735,4.23,5730,3396,10
25.023,-154.267,4.22,1274,6588,10
10.563,-151.428,4.22,4976,7314,10
2.775,-154.124,4.22,6970,6624,10
26.614,-176.653,4.21,867,857,10
21.226,-177.551,4.2,2246,627,10
11.688,-167.656,4.19,4688,3160,10
17.408,-160.223,4.19,3224,5063,10
18.958,-178.095,4.19,2827,488,10
12.774,-169.207,4.18,4410,2763,10
17.996,-161.325,4.18,3073,4781,10
19.614,-173.398,4.17,2659,1690,10
20.359,-158.091,4.16,2468,5609,9
22.811,-177.155,4.16,1840,728,9
17.852,-171.203,4.14,3110,2252,9
6.257,-154.489,4.13,6078,6531,9
3.398,-162.736,4.12,6810,4420,9
17.05,-166.865,4.12,3315,3363,9
15.458,-170.534,4.1,3723,2423,9
22.281,-174.232,4.1,1976,1477,9
20.278,-169.345,4.1,2489,2728,9
5.176,-173.038,4.1,6355,1782,9
5.447,-171.719,4.1,6286,2120,9
8.774,-178.652,4.1,5434,345,9
26.864,-173.701,4.09,803,1613,9
22.133,-171.279,4.09,2014,2233,9
20.7,-178.67,4.09,2381,340,9
7.722,-163.837,4.07,5703,4138,9
1.524,-176.172,4.07,7290,980,9
1.96,-164.323,4.06,7178,4013,9
7.647,-164.334,4.05,5722,4010,9
20.259,-162.557,4.02,2494,4465,9
6.627,-164.735,4.02,5983,3908,9
16.111,-168.808,4.01,3556,2865,9
1.849,-166.796,4.01,7207,3380,9
21.512,-179.074,4.01,2173,237,9
23.176,-176.988,4.01,1747,771,9
7.647,-162.978,4.0,5722,4358,9
5.309,-172.441,3.99,6321,1935,9
26.854,-176.657,3.98,805,856,9
9.331,-155.438,3.97,5291,6288,9
19.143,-166.964,3.96,2779,3337,9
14.548,-162.058,3.96,3956,4593,9
2.393,-153.16,3.95,7067,6871,9
5.965,-166.977,3.95,6153,3334,9
3.625,-173.671,3.93,6752,1620,9
1.209,-151.942,3.93,7370,7183,9
17.186,-169.864,3.93,3280,2595,9
25.259,-175.482,3.93,1214,1157,9
20.942,-176.731,3.92,2319,837,9
2.134,-171.737,3.92,7134,2115,9
2.722,-176.211,3.92,6983,970,9
10.673,-163.866,3.92,4948,4130,9
18.852,-161.036,3.91,2854,4855,9
1.635,-167.597,3.91,7261,3175,9
25.4,-178.32,3.9,1178,430,9
0.943,-171.568,3.9,7439,2159,9
6.802,-174.392,3.89,5939,1436,9
12.393,-165.993,3.89,4507,3586,9
25.637,-163.712,3.89,1117,4170,9
6.704,-166.334,3.89,5964,3498,9
14.457,-170.84,3.88,3979,2345,9
4.459,-173.858,3.87,6538,1572,9
8.069,-168.939,3.86,5614,2832,9
