LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
-20.143,-16.301,20.64,5157,3507,45
-24.177,-19.099,20.64,6189,2791,45
-14.37,-1.466,20.61,3679,7305,45
-29.707,-16.664,20.53,7605,3414,45
-23.972,-6.718,20.5,6137,5960,45
-12.21,-16.994,20.39,3126,3330,45
-7.436,-0.261,20.37,1904,7613,44
-10.922,-14.673,20.33,2796,3924,44
-13.49,-27.064,20.29,3453,752,44
-9.75,-18.044,20.23,2496,3061,44
-17.655,-28.898,20.23,4520,282,44
-17.691,-3.559,20.22,4529,6769,44
-18.878,-5.964,20.22,4833,6153,44
-26.969,-6.094,20.21,6904,6120,44
-16.706,-16.073,20.18,4277,3565,44
-17.475,-13.037,20.17,4474,4343,44
-0.033,-19.458,20.15,8,2699,44
-6.162,-14.236,20.12,1577,4036,44
-7.588,-25.137,20.1,1943,1245,44
-25.866,-24.381,19.97,6622,1438,44
-13.528,-12.454,19.97,3463,4492,44
-7.891,-11.735,19.96,2020,4676,44
-28.988,-4.204,19.91,7421,6604,43
-9.258,-2.821,19.89,2370,6958,43
-11.583,-0.027,19.88,2965,7673,43
-27.63,-5.769,19.86,7073,6203,43
-7.138,-12.565,19.85,1827,4463,43
-3.651,-23.638,19.84,935,1629,43
-17.347,-2.575,19.81,4441,7021,43
-9.457,-2.847,19.75,2421,6951,43
-17.252,-17.872,19.71,4417,3105,43
-10.347,-11.541,19.66,2649,4726,43
-7.701,-5.989,19.65,1971,6147,43
-16.183,-20.03,19.54,4143,2552,43
-0.197,-5.313,19.54,50,6320,43
-27.966,-2.246,19.53,7159,7105,43
-29.139,-5.477,19.5,7460,6278,43
-26.276,-20.032,19.49,6727,2552,43
-3.623,-13.861,19.45,927,4132,42
-26.979,-1.422,19.44,6907,7316,42
-27.497,-9.429,19.36,7039,5266,42
-20.287,-19.465,19.34,5193,2697,42
-1.948,-0.471,19.29,499,7559,42
-10.785,-8.064,19.26,2761,5616,42
-17.621,-6.162,19.23,4511,6103,42
-9.376,-12.787,19.21,2400,4407,42
-21.996,-27.92,19.21,5631,532,42
-0.343,-2.148,19.08,88,7130,42
-2.99,-12.692,18.94,765,4431,41
-2.959,-6.282,18.89,758,6072,41
-11.152,-15.739,18.85,2855,3651,41
-20.959,-19.966,18.85,5366,2569,41
-4.95,-22.87,18.8,1267,1825,41
-25.121,-8.425,18.75,6431,5523,41
-0.381,-27.9,18.73,98,538,41
-24.336,-26.667,18.72,6230,853,41
-19.53,-25.963,18.68,5000,1033,41
-19.23,-13.228,18.62,4923,4294,41
-21.383,-23.129,18.48,5474,1759,40
-21.446,-5.02,18.48,5490,6395,40
-8.413,-15.478,18.42,2154,3718,40
-15.766,-12.697,18.4,4036,4430,40
-14.276,-25.133,18.4,3655,1246,40
-27.818,-7.084,18.4,7121,5866,40
-19.669,-8.872,18.39,5035,5409,40
-16.252,-9.519,18.22,4161,5243,40
-25.268,-22.33,18.21,6469,1964,40
-21.537,-20.483,18.2,5513,2436,40
-7.25,-21.482,18.14,1856,2181,40
-8.584,-26.309,18.09,2198,945,40
-29.092,-17.432,18.09,7448,3217,40
-11.784,-24.807,18.07,3017,1329,40
-3.86,-14.229,17.99,988,4037,39
-9.783,-2.054,17.81,2504,7154,39
-29.413,-1.592,17.76,7530,7272,39
-6.459,-5.943,17.64,1654,6159,39
-23.018,-19.692,17.63,5893,2639,39
-6.744,-20.653,17.58,1726,2393,38
-16.679,-16.91,17.58,4270,3351,38
-9.707,-11.021,17.56,2485,4859,38
-28.403,-9.797,17.52,7271,5172,38
-25.018,-12.196,17.49,6405,4558,38
-6.439,-0.757,17.49,1648,7486,38
-25.176,-15.188,17.39,6445,3792,38
-20.788,-0.567,17.39,5322,7535,38
-12.258,-24.215,17.35,3138,1481,38
-23.805,-26.524,17.28,6094,890,38
-25.191,-7.519,17.23,6449,5755,38
-26.771,-14.393,17.21,6853,3995,38
-6.346,-2.761,17.15,1625,6973,38
-16.089,-15.967,17.12,4119,3592,37
-14.193,-26.493,17.11,3633,898,37
-13.37,-8.702,17.0,3423,5452,37
-21.403,-29.906,16.92,5479,24,37
-20.208,-0.85,16.9,5173,7462,37
-6.282,-1.407,16.9,1608,7320,37
-5.206,-10.434,16.86,1333,5009,37
-27.921,-14.93,16.85,7148,3858,37
-24.06,-8.023,16.83,6159,5626,37
-4.359,-23.689,16.83,1116,1616,37
-19.425,-16.288,16.8,4973,3510,37
-3.035,-21.679,16.68,777,2130,37
-6.909,-12.724,16.67,1769,4423,36
-14.856,-14.028,16.62,3803,4089,36
-15.011,-22.192,16.62,3843,1999,36
-11.868,-29.339,16.6,3038,169,36
-26.789,-14.939,16.55,6858,3856,36
-28.58,-26.199,16.49,7316,973,36
-24.535,-23.095,16.46,6281,1768,36
-1.628,-13.31,16.45,417,4273,36
-2.824,-0.199,16.36,723,7629,36
-5.194,-29.746,16.27,1330,65,36
-12.138,-1.072,16.26,3107,7406,36
-7.355,-6.322,16.26,1883,6062,36
-29.014,-8.841,16.25,7428,5417,36
-11.29,-14.693,16.24,2890,3919,36
-9.686,-6.921,16.21,2480,5908,36
-13.804,-7.017,16.21,3534,5884,36
-28.368,-5.184,16.2,7262,6353,35
-24.966,-19.664,16.16,6391,2646,35
-29.648,-16.127,16.14,7590,3551,35
-28.256,-21.639,16.13,7234,2140,35
-14.639,-25.594,16.13,3748,1128,35
-7.582,-1.444,16.1,1941,7310,35
-9.969,-25.712,16.08,2552,1098,35
-16.404,-25.085,16.07,4199,1258,35
-7.111,-18.654,16.06,1820,2905,35
-24.343,-25.094,16.02,6232,1256,35
-0.686,-12.903,15.96,176,4377,35
-4.81,-3.426,15.91,1231,6803,35
-5.52,-29.493,15.89,1413,130,35
-14.921,-2.174,15.83,3820,7123,35
-29.279,-9.18,15.82,7495,5330,35
-6.082,-15.337,15.81,1557,3754,35
-8.48,-23.212,15.8,2171,1738,35
-13.344,-26.7,15.77,3416,845,35
-5.385,-11.011,15.71,1379,4861,34
-13.765,-13.458,15.69,3524,4235,34
-12.639,-0.478,15.67,3236,7558,34
-11.538,-29.381,15.65,2954,158,34
-11.739,-1.091,15.64,3005,7401,34
-1.799,-7.763,15.6,461,5693,34
-16.453,-26.53,15.57,4212,888,34
-23.698,-17.474,15.56,6067,3207,34
-11.931,-26.576,15.54,3054,877,34
-26.658,-24.77,15.53,6824,1339,34
-25.691,-28.266,15.48,6577,444,34
-7.053,-14.74,15.44,1806,3907,34
-18.837,-15.671,15.44,4822,3668,34
-13.108,-14.747,15.44,3356,3905,34
-12.197,-8.043,15.44,3122,5621,34
-18.944,-12.903,15.39,4850,4377,34
-18.106,-7.693,15.32,4635,5711,34
-20.372,-11.968,15.32,5215,4616,34
-15.95,-6.412,15.3,4083,6039,34
-18.685,-26.171,15.29,4783,980,34
-26.303,-29.142,15.28,6734,220,33
-20.563,-12.309,15.25,5264,4529,33
-29.965,-2.846,15.2,7671,6951,33
-27.202,-18.999,15.2,6964,2816,33
-12.715,-20.946,15.14,3255,2318,33
-15.44,-7.269,15.12,3953,5819,33
-9.71,-10.376,15.08,2486,5024,33
-22.196,-25.106,15.08,5682,1253,33
-19.127,-12.66,15.07,4897,4439,33
-18.211,-4.103,15.02,4662,6630,33
-28.093,-0.392,15.0,7192,7580,33
-2.983,-5.04,14.99,764,6390,33
-3.692,-21.378,14.96,945,2207,33
-14.393,-3.966,14.94,3685,6665,33
-9.889,-4.771,14.9,2532,6459,33
-4.499,-20.059,14.85,1152,2545,33
-16.94,-6.758,14.84,4337,5950,33
-4.542,-20.728,14.84,1163,2374,33
-23.857,-27.29,14.84,6107,694,33
-18.741,-12.946,14.84,4798,4366,33
-5.437,-8.152,14.83,1392,5593,33
-26.629,-21.964,14.81,6817,2057,32
-0.369,-24.719,14.8,94,1352,32
-1.29,-22.638,14.79,330,1885,32
-7.286,-25.189,14.76,1865,1232,32
-7.927,-13.111,14.73,2029,4324,32
-27.704,-8.35,14.72,7092,5542,32
-10.673,-11.721,14.71,2732,4679,32
-0.466,-0.939,14.69,119,7440,32
-3.39,-21.47,14.67,868,2184,32
-8.819,-16.685,14.49,2258,3409,32
-4.968,-24.708,14.47,1272,1355,32
-21.553,-10.949,14.43,5518,4877,32
-21.807,-15.395,14.4,5583,3739,32
-16.551,-7.089,14.36,4237,5865,32
-3.299,-20.868,14.36,845,2338,32
-22.822,-16.852,14.35,5842,3366,31
-24.441,-18.161,14.32,6257,3031,31
-29.271,-16.095,14.27,7493,3560,31
-19.064,-5.658,14.25,4880,6232,31
-3.115,-22.189,14.23,797,2000,31
-2.925,-1.643,14.2,749,7259,31
-28.459,-24.362,14.19,7286,1443,31
-28.583,-10.353,14.19,7317,5030,31
-15.527,-24.701,14.18,3975,1357,31
-0.406,-1.408,14.17,104,7320,31
-7.526,-17.841,14.17,1927,3113,31
-16.978,-24.972,14.17,4346,1287,31
-7.32,-24.704,14.11,1874,1356,31
-28.517,-12.538,14.07,7300,4470,31
-6.289,-4.355,14.06,1610,6565,31
-1.586,-8.179,14.06,406,5586,31
-12.85,-14.482,14.06,3290,3973,31
-12.073,-8.922,14.04,3091,5396,31
-27.193,-6.119,14.04,6961,6114,31
-22.392,-17.842,14.03,5732,3112,31
-10.801,-17.869,14.0,2765,3106,31
-22.307,-23.652,13.98,5711,1625,31
-22.956,-16.876,13.97,5877,3360,31
-16.678,-29.734,13.96,4270,68,31
-19.634,-9.541,13.95,5026,5238,31
-6.76,-10.139,13.95,1731,5084,31
-28.993,-2.449,13.92,7422,7053,31
-16.356,-13.335,13.91,4187,4266,31
-26.385,-8.066,13.85,6755,5615,30
-22.35,-14.178,13.85,5722,4050,30
-2.146,-21.088,13.83,549,2281,30
-28.522,-10.527,13.77,7302,4985,30
-8.691,-19.381,13.77,2225,2718,30
-2.064,-12.154,13.73,528,4569,30
-17.134,-19.554,13.71,4386,2674,30
-9.609,-23.74,13.71,2460,1603,30
-3.247,-13.175,13.69,831,4307,30
-17.252,-14.353,13.66,4417,4006,30
-25.973,-15.302,13.63,6649,3763,30
-3.995,-0.514,13.63,1023,7548,30
-6.573,-21.786,13.61,1683,2103,30
-3.444,-4.185,13.59,882,6609,30
-28.067,-29.655,13.59,7185,88,30
-22.069,-21.652,13.57,5650,2137,30
-5.798,-13.626,13.53,1484,4192,30
-15.661,-12.61,13.51,4009,4452,30
-18.336,-22.993,13.47,4694,1794,30
-10.38,-29.645,13.42,2657,91,29
-25.396,-16.45,13.41,6501,3469,29
-20.634,-22.087,13.41,5282,2026,29
-22.119,-16.097,13.4,5662,3559,29
-17.058,-25.382,13.4,4367,1182,29
-10.643,-29.74,13.32,2725,67,29
-9.046,-25.839,13.3,2316,1065,29
-27.712,-19.188,13.26,7094,2768,29
-5.804,-23.957,13.25,1486,1547,29
-29.45,-14.498,13.22,7539,3969,29
-26.114,-9.417,13.15,6685,5269,29
-27.339,-8.281,13.15,6999,5560,29
-25.139,-28.871,13.14,6436,289,29
-22.434,-17.327,13.14,5743,3244,29
-29.784,-27.06,13.13,7625,753,29
-22.732,-1.121,13.12,5819,7393,29
-18.652,-9.084,13.09,4775,5354,29
-23.372,-25.724,13.07,5983,1095,29
-22.003,-2.225,13.06,5633,7110,29
-6.153,-5.887,13.03,1575,6173,29
-16.164,-23.385,13.02,4138,1693,29
-21.905,-5.651,13.02,5608,6233,29
-5.357,-10.095,12.99,1371,5096,29
-21.284,-2.885,12.98,5449,6941,29
-15.994,-29.336,12.97,4094,170,29
-7.339,-8.093,12.97,1879,5608,29
-25.897,-20.96,12.95,6630,2314,28
-23.21,-2.687,12.93,5942,6992,28
-20.517,-13.592,12.92,5252,4200,28
-24.232,-10.182,12.87,6203,5073,28
-5.465,-10.829,12.79,1399,4908,28
-7.237,-22.104,12.78,1853,2021,28
-10.374,-3.29,12.77,2656,6838,28
-25.516,-7.546,12.74,6532,5748,28
-24.825,-8.838,12.73,6355,5417,28
-24.337,-24.896,12.73,6230,1307,28
-29.257,-12.414,12.72,7490,4502,28
-4.9,-29.488,12.71,1254,131,28
-19.681,-24.6,12.7,5038,1382,28
-24.275,-5.687,12.68,6214,6224,28
-0.708,-11.449,12.66,181,4749,28
-29.215,-25.559,12.64,7479,1137,28
-24.112,-5.337,12.54,6173,6314,28
-1.041,-8.914,12.52,266,5398,28
-5.173,-17.171,12.5,1324,3284,27
-20.669,-11.881,12.47,5291,4638,27
