LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
27.955,-138.946,3.7,524,2830,8
3.386,-139.058,3.68,6813,2801,8
6.888,-149.225,3.66,5917,198,8
28.286,-135.603,3.6,439,3686,8
8.996,-142.872,3.58,5377,1825,8
4.586,-149.777,3.53,6506,57,8
4.689,-149.733,3.5,6480,68,8
13.84,-146.853,3.46,4137,806,8
0.08,-146.523,3.39,7660,890,8
0.87,-140.01,3.36,7457,2557,8
1.085,-147.377,3.35,7402,671,8
1.474,-141.804,3.35,7303,2098,8
3.73,-141.632,3.33,6725,2142,8
4.002,-147.77,3.3,6655,571,8
3.697,-147.048,3.22,6734,756,7
11.136,-147.071,3.21,4829,750,7
2.315,-140.478,3.15,7087,2438,7
1.822,-149.031,3.09,7214,248,7
4.259,-148.978,3.08,6590,262,7
6.798,-139.773,3.05,5940,2618,7
5.85,-137.904,3.05,6182,3097,7
4.897,-141.001,3.03,6426,2304,7
23.113,-137.89,3.0,1763,3100,7
29.66,-137.662,2.97,87,3159,7
1.194,-147.318,2.87,7374,687,7
2.488,-147.554,2.86,7043,626,7
3.062,-140.956,2.83,6896,2315,7
18.387,-138.928,2.83,2973,2834,7
1.992,-144.226,2.78,7170,1478,7
29.112,-138.915,2.77,227,2838,6
4.166,-147.948,2.75,6614,525,6
2.655,-139.745,2.74,7000,2625,6
4.609,-142.873,2.71,6500,1825,6
0.796,-136.586,2.68,7476,3434,6
0.68,-146.311,2.66,7506,944,6
5.908,-142.557,2.63,6168,1905,6
3.429,-147.781,2.6,6802,568,6
4.772,-142.054,2.6,6458,2034,6
28.774,-148.426,2.6,314,403,6
29.125,-139.012,2.58,224,2813,6
0.583,-141.215,2.55,7531,2249,6
25.219,-137.853,2.54,1224,3110,6
1.995,-139.97,2.53,7169,2568,6
3.467,-148.895,2.51,6792,283,6
8.959,-142.13,2.51,5386,2015,6
0.298,-145.508,2.5,7604,1150,6
2.214,-146.923,2.48,7113,788,6
5.165,-148.247,2.48,6358,449,6
15.684,-143.097,2.46,3665,1767,6
9.892,-143.187,2.44,5148,1744,6
20.497,-137.227,2.42,2433,3270,6
1.759,-146.348,2.41,7230,935,6
3.771,-140.851,2.39,6715,2342,6
15.232,-135.863,2.38,3781,3619,6
0.909,-138.866,2.38,7447,2850,6
4.777,-142.136,2.37,6457,2013,6
26.249,-139.044,2.35,960,2805,6
0.106,-149.969,2.35,7653,8,6
2.714,-147.848,2.32,6985,551,6
4.747,-143.823,2.32,6465,1581,6
2.587,-149.468,2.32,7018,136,6
0.153,-141.517,2.32,7641,2172,6
8.522,-144.052,2.32,5498,1523,6
23.037,-141.004,2.28,1783,2303,5
18.584,-140.888,2.27,2922,2333,5
26.976,-135.798,2.26,774,3636,5
5.104,-143.071,2.25,6373,1774,5
6.501,-141.603,2.23,6016,2150,5
5.708,-143.055,2.23,6219,1778,5
2.935,-145.036,2.2,6929,1271,5
3.305,-149.375,2.2,6834,160,5
4.531,-148.772,2.19,6520,314,5
0.101,-140.449,2.18,7654,2445,5
3.944,-148.014,2.18,6670,508,5
10.189,-142.78,2.14,5072,1848,5
4.29,-141.042,2.12,6582,2293,5
3.718,-141.342,2.1,6728,2216,5
4.624,-147.788,2.1,6496,566,5
1.724,-147.383,2.1,7239,670,5
20.675,-144.966,2.09,2387,1289,5
25.438,-137.972,2.09,1168,3079,5
0.883,-140.854,2.08,7454,2341,5
4.555,-149.622,2.08,6514,97,5
8.361,-145.887,2.07,5540,1053,5
1.727,-146.281,2.06,7238,952,5
4.995,-142.313,2.05,6401,1968,5
3.609,-136.249,2.03,6756,3520,5
12.653,-138.797,2.02,4441,2868,5
3.639,-144.863,2.02,6748,1315,5
17.889,-138.264,2.02,3100,3004,5
6.288,-142.322,2.01,6070,1966,5
7.803,-144.708,2.01,5682,1355,5
3.125,-149.742,2.0,6880,66,5
0.773,-146.196,1.96,7482,974,5
4.211,-142.162,1.95,6602,2007,5
1.891,-140.81,1.95,7196,2353,5
1.154,-144.377,1.94,7385,1439,5
8.532,-146.074,1.92,5496,1005,5
5.078,-141.91,1.91,6380,2071,5
7.075,-138.393,1.9,5869,2971,5
8.92,-144.951,1.87,5396,1293,5
6.127,-140.569,1.87,6111,2414,5
29.618,-139.642,1.85,98,2652,4
2.007,-138.497,1.85,7166,2945,4
22.842,-149.141,1.83,1832,220,4
25.261,-142.793,1.83,1213,1845,4
0.902,-144.809,1.82,7449,1329,4
22.539,-145.645,1.82,1910,1115,4
4.364,-147.748,1.81,6563,577,4
1.845,-138.197,1.81,7208,3022,4
1.141,-149.409,1.8,7388,151,4
26.778,-138.553,1.8,825,2930,4
7.016,-149.136,1.8,5884,221,4
1.213,-147.011,1.79,7369,765,4
12.354,-148.075,1.78,4517,493,4
20.98,-137.852,1.77,2309,3110,4
6.96,-149.962,1.75,5898,10,4
20.519,-137.266,1.74,2427,3260,4
3.852,-142.266,1.74,6694,1980,4
5.744,-141.925,1.71,6210,2067,4
6.382,-145.667,1.69,6046,1109,4
0.2,-144.626,1.69,7629,1376,4
2.139,-143.486,1.68,7132,1668,4
14.95,-140.521,1.64,3853,2427,4
26.502,-139.799,1.64,895,2611,4
2.76,-145.309,1.64,6973,1201,4
22.993,-148.342,1.64,1794,424,4
3.601,-140.073,1.64,6758,2541,4
23.74,-141.782,1.63,1603,2104,4
7.498,-144.989,1.63,5761,1283,4
0.459,-143.727,1.63,7562,1606,4
17.063,-143.059,1.62,3312,1777,4
29.296,-149.046,1.62,180,244,4
8.577,-144.589,1.62,5484,1385,4
2.468,-147.543,1.61,7048,629,4
1.983,-138.586,1.6,7172,2922,4
15.339,-147.748,1.59,3753,577,4
3.076,-140.886,1.58,6893,2333,4
2.874,-148.462,1.58,6944,394,4
24.849,-137.112,1.58,1319,3299,4
13.947,-141.291,1.58,4110,2230,4
2.346,-146.997,1.57,7079,769,4
4.559,-142.148,1.56,6513,2010,4
18.097,-142.631,1.54,3047,1886,4
26.56,-137.494,1.53,881,3202,4
5.936,-140.341,1.52,6160,2473,4
7.128,-145.981,1.51,5855,1029,4
28.637,-148.847,1.5,349,295,4
15.381,-145.488,1.49,3742,1155,4
5.729,-142.122,1.49,6213,2017,4
2.81,-139.955,1.48,6961,2572,4
8.771,-144.931,1.48,5435,1298,4
1.778,-143.841,1.48,7225,1577,4
9.251,-144.342,1.48,5312,1448,4
23.267,-135.002,1.47,1724,3839,4
23.858,-140.82,1.47,1572,2350,4
0.067,-145.737,1.46,7663,1091,4
2.547,-138.681,1.46,7028,2898,4
0.734,-146.792,1.46,7492,821,4
4.261,-149.137,1.45,6589,221,4
1.939,-147.438,1.45,7184,656,4
16.224,-149.194,1.44,3527,206,4
19.491,-137.18,1.44,2690,3282,4
1.761,-147.763,1.44,7229,573,4
3.954,-145.886,1.44,6668,1053,4
2.235,-147.775,1.43,7108,570,4
24.931,-142.014,1.41,1298,2044,4
16.134,-143.793,1.41,3550,1589,4
7.164,-140.183,1.4,5846,2513,4
3.744,-140.866,1.4,6722,2338,4
28.548,-149.231,1.39,372,197,4
28.729,-149.561,1.39,325,112,4
21.403,-138.569,1.38,2201,2926,3
17.857,-139.934,1.38,3109,2577,3
3.151,-148.816,1.37,6873,303,3
5.967,-143.91,1.36,6152,1559,3
20.698,-147.234,1.36,2381,708,3
5.51,-141.943,1.35,6269,2063,3
0.19,-144.801,1.35,7631,1331,3
9.419,-147.666,1.34,5269,598,3
6.002,-143.969,1.33,6143,1544,3
1.327,-148.678,1.33,7340,338,3
13.482,-149.256,1.33,4229,190,3
2.621,-141.138,1.32,7009,2269,3
11.395,-137.706,1.32,4763,3147,3
6.031,-138.349,1.32,6136,2983,3
5.847,-140.57,1.31,6183,2414,3
6.731,-147.639,1.31,5957,604,3
5.725,-147.548,1.3,6214,628,3
2.541,-148.776,1.3,7030,313,3
24.587,-137.073,1.29,1386,3309,3
2.94,-147.751,1.29,6927,576,3
3.906,-149.311,1.29,6680,176,3
5.021,-149.909,1.28,6395,23,3
6.663,-149.763,1.27,5974,61,3
5.427,-143.456,1.27,6291,1675,3
14.285,-145.878,1.27,4023,1055,3
8.442,-144.86,1.26,5519,1316,3
7.979,-142.562,1.26,5637,1904,3
5.234,-140.813,1.26,6340,2352,3
14.242,-144.528,1.26,4034,1401,3
2.071,-146.571,1.26,7150,878,3
0.502,-136.682,1.26,7551,3409,3
1.136,-143.331,1.26,7389,1707,3
5.107,-141.81,1.25,6373,2097,3
5.454,-136.676,1.25,6284,3411,3
5.54,-144.146,1.24,6262,1499,3
20.61,-137.352,1.24,2404,3238,3
0.996,-137.584,1.24,7425,3178,3
13.103,-140.548,1.24,4326,2420,3
17.967,-143.178,1.23,3080,1746,3
2.032,-141.704,1.23,7160,2124,3
4.068,-142.741,1.23,6639,1858,3
2.0,-145.812,1.23,7168,1072,3
1.825,-138.21,1.22,7213,3018,3
2.538,-144.273,1.22,7030,1466,3
4.41,-142.469,1.22,6551,1928,3
7.59,-146.6,1.21,5737,870,3
1.921,-145.701,1.21,7188,1101,3
4.328,-149.987,1.21,6572,3,3
4.042,-140.271,1.2,6645,2491,3
6.313,-138.403,1.2,6064,2969,3
6.46,-139.469,1.19,6026,2696,3
18.407,-139.539,1.19,2968,2678,3
20.18,-136.328,1.18,2514,3500,3
5.292,-141.01,1.17,6325,2301,3
4.637,-142.258,1.17,6493,1982,3
1.028,-145.819,1.17,7417,1070,3
0.902,-144.696,1.17,7449,1358,3
12.973,-138.192,1.16,4359,3023,3
25.613,-138.318,1.16,1123,2991,3
5.482,-140.404,1.15,6277,2457,3
6.201,-144.198,1.15,6093,1485,3
0.012,-138.85,1.15,7677,2854,3
0.746,-145.486,1.15,7489,1156,3
1.382,-141.44,1.15,7326,2191,3
0.792,-147.82,1.15,7477,558,3
24.83,-143.041,1.15,1324,1782,3
2.603,-139.276,1.15,7014,2745,3
15.14,-136.805,1.14,3804,3378,3
5.908,-143.508,1.14,6168,1662,3
1.47,-146.807,1.14,7304,817,3
16.967,-149.361,1.14,3336,164,3
2.926,-147.58,1.12,6931,620,3
11.937,-136.298,1.12,4624,3508,3
4.471,-142.959,1.12,6535,1802,3
12.929,-142.212,1.12,4370,1994,3
1.92,-140.663,1.11,7188,2390,3
9.587,-147.657,1.11,5226,600,3
27.418,-141.849,1.11,661,2087,3
1.385,-140.277,1.11,7325,2489,3
2.884,-146.286,1.1,6942,951,3
22.905,-142.351,1.1,1816,1958,3
16.561,-148.889,1.1,3440,284,3
2.522,-138.769,1.1,7034,2875,3
1.252,-141.358,1.1,7359,2212,3
1.236,-147.158,1.09,7364,728,3
4.559,-147.398,1.09,6513,666,3
2.598,-138.205,1.09,7015,3020,3
1.618,-141.331,1.09,7266,2219,3
14.012,-144.096,1.08,4093,1511,3
6.596,-144.078,1.07,5991,1516,3
22.527,-136.777,1.07,1913,3385,3
6.301,-143.424,1.07,6067,1683,3
0.555,-135.929,1.07,7538,3602,3
3.934,-139.517,1.07,6673,2684,3
1.376,-145.07,1.06,7328,1262,3
8.349,-146.915,1.06,5543,790,3
7.794,-142.861,1.06,5685,1828,3
3.98,-139.433,1.06,6661,2705,3
0.248,-136.612,1.06,7617,3427,3
3.701,-149.717,1.05,6733,72,3
13.921,-137.747,1.05,4116,3137,3
17.657,-139.833,1.05,3160,2603,3
5.165,-143.977,1.04,6358,1542,3
0.582,-146.606,1.04,7531,869,3
6.43,-143.63,1.04,6034,1631,3
3.004,-147.839,1.04,6911,553,3
7.905,-142.245,1.04,5656,1985,3
4.114,-141.815,1.04,6627,2095,3
15.266,-148.305,1.04,3772,434,3
26.775,-138.533,1.04,826,2936,3
13.854,-139.238,1.04,4133,2755,3
4.044,-143.005,1.03,6645,1791,3
12.318,-149.463,1.03,4527,137,3
10.065,-147.519,1.03,5103,635,3
19.863,-137.751,1.03,2595,3136,3
6.069,-143.359,1.03,6126,1700,3
0.847,-136.498,1.03,7463,3457,3
4.309,-147.671,1.03,6577,596,3
7.815,-144.849,1.03,5679,1319,3
13.342,-135.232,1.03,4264,3781,3
17.934,-141.923,1.02,3089,2068,3
24.709,-138.553,1.02,1354,2930,3
4.144,-149.083,1.02,6619,235,3
23.149,-148.123,1.02,1754,481,3
20.218,-139.395,1.02,2504,2715,3
1.444,-138.344,1.01,7310,2984,3
6.665,-144.111,1.01,5974,1508,3
20.996,-137.861,1.01,2305,3108,3
22.882,-139.757,1.01,1822,2622,3
7.777,-144.713,1.01,5689,1353,3
1.349,-143.654,1.01,7335,1625,3
3.598,-141.818,1.01,6759,2095,3
3.542,-121.42,28.73,6773,7316,63
23.895,-121.674,21.66,1563,7251,47
28.171,-126.971,19.87,468,5895,43
27.731,-124.536,19.66,581,6519,43
27.635,-120.047,19.56,605,7668,43
29.925,-132.768,17.3,19,4411,38
27.757,-121.086,16.85,574,7402,37
29.777,-123.581,16.59,57,6763,36
2.652,-120.934,16.39,7001,7441,36
19.153,-120.932,15.63,2777,7441,34
6.853,-120.363,15.43,5926,7587,34
18.407,-131.722,15.29,2968,4679,34
29.679,-127.532,14.64,82,5752,32
1.823,-122.606,14.31,7213,7013,31
17.816,-121.03,13.71,3119,7416,30
8.786,-124.667,13.07,5431,6485,29
7.261,-122.134,12.01,5821,7134,26
5.425,-125.338,11.2,6291,6313,25
8.542,-131.345,10.32,5493,4776,23
26.573,-126.206,10.3,877,6091,23
17.283,-133.387,10.16,3256,4253,22
28.694,-126.366,8.51,334,6050,19
17.38,-122.004,8.18,3231,7167,18
20.038,-120.724,8.13,2550,7495,18
29.22,-129.219,8.06,200,5320,18
28.261,-128.112,7.96,445,5603,18
5.22,-126.274,7.83,6344,6074,17
1.563,-133.261,7.8,7280,4285,17
6.899,-120.658,7.56,5914,7512,17
27.687,-120.733,7.38,592,7492,16
9.255,-123.082,7.34,5311,6891,16
29.705,-128.522,7.17,76,5498,16
29.913,-130.293,6.84,22,5045,15
9.596,-121.749,6.8,5223,7232,15
10.932,-123.049,6.68,4881,6899,15
24.869,-121.071,6.67,1314,7406,15
21.902,-131.427,6.61,2073,4755,15
13.174,-123.875,6.59,4307,6688,15
27.625,-134.494,6.56,608,3970,15
14.497,-123.683,6.43,3969,6737,14
11.682,-124.779,6.07,4689,6457,14
13.465,-122.898,6.06,4233,6938,14
16.917,-126.59,6.02,3349,5993,13
0.913,-127.631,6.02,7446,5726,13
11.912,-124.625,5.92,4631,6496,13
18.917,-121.529,5.89,2837,7289,13
29.79,-128.58,5.87,54,5484,13
7.791,-123.46,5.83,5686,6794,13
16.651,-121.712,5.74,3417,7242,13
22.236,-123.998,5.73,1988,6657,13
26.038,-124.34,5.58,1014,6569,13
3.863,-124.587,5.48,6691,6506,12
9.031,-122.068,5.47,5368,7151,12
11.179,-121.686,5.45,4818,7248,12
8.048,-123.34,5.39,5620,6825,12
8.124,-124.76,5.37,5600,6461,12
8.857,-121.193,5.31,5413,7375,12
14.084,-129.358,5.29,4074,5284,12
15.046,-120.199,5.25,3828,7629,12
6.1,-126.844,5.16,6118,5928,12
16.29,-125.119,5.01,3510,6370,11
28.253,-125.833,4.98,447,6187,11
11.395,-133.651,4.95,4763,4185,11
24.07,-120.285,4.83,1518,7607,11
10.498,-125.768,4.82,4993,6203,11
8.694,-120.026,4.79,5454,7673,11
1.758,-126.988,4.71,7230,5891,11
2.68,-123.766,4.65,6994,6716,11
11.587,-120.24,4.64,4714,7619,11
17.323,-121.152,4.64,3245,7385,11
1.989,-131.974,4.61,7171,4615,10
0.599,-131.868,4.61,7527,4642,10
16.371,-122.436,4.48,3489,7056,10
29.236,-125.664,4.48,196,6230,10
28.225,-125.672,4.38,454,6228,10
9.387,-127.463,4.36,5277,5769,10
9.954,-125.369,4.22,5132,6306,10
27.386,-129.391,4.21,669,5276,10
24.645,-120.364,4.18,1371,7587,10
28.753,-122.072,4.18,319,7150,10
7.905,-121.271,4.15,5656,7355,9
27.399,-121.033,4.14,666,7416,9
14.708,-122.831,4.1,3915,6955,9
24.721,-120.967,3.87,1351,7432,9
21.858,-120.285,3.84,2084,7607,9
13.73,-122.361,3.83,4165,7076,9
10.133,-122.874,3.78,5086,6944,9
9.495,-120.636,3.73,5249,7517,9
26.974,-124.626,3.7,775,6496,8
26.511,-122.713,3.7,893,6985,8
20.641,-125.638,3.69,2396,6237,8
19.728,-121.12,3.67,2630,7393,8
25.905,-124.698,3.62,1048,6477,8
26.888,-124.55,3.58,797,6515,8
9.0,-124.48,3.56,5376,6533,8
15.89,-121.894,3.47,3612,7195,8
18.305,-121.207,3.46,2994,7371,8
12.33,-123.285,3.45,4524,6839,8
17.997,-120.609,3.44,3073,7524,8
2.444,-129.306,3.43,7054,5298,8
6.406,-123.792,3.4,6040,6709,8
12.345,-122.101,3.4,4520,7142,8
27.434,-129.296,3.38,657,5300,8
8.419,-121.585,3.37,5525,7274,8
8.499,-123.563,3.37,5504,6768,8
13.926,-122.916,3.3,4115,6934,8
18.057,-121.174,3.28,3057,7379,8
6.173,-126.245,3.27,6100,6081,8
7.343,-133.973,3.23,5800,4103,7
29.91,-121.703,3.22,23,7244,7
29.979,-125.974,3.21,5,6151,7
22.533,-122.412,3.21,1912,7063,7
21.198,-124.704,3.21,2253,6476,7
16.601,-120.889,3.2,3430,7452,7
25.259,-121.655,3.15,1214,7256,7
14.327,-123.622,3.13,4012,6753,7
2.809,-123.048,3.1,6961,6900,7
13.987,-129.231,3.07,4099,5317,7
28.742,-129.599,3.07,322,5223,7
7.426,-121.94,3.06,5779,7183,7
28.697,-120.518,3.06,334,7547,7
27.321,-123.996,3.03,686,6657,7
26.488,-125.545,3.02,899,6260,7
10.958,-121.55,3.02,4875,7283,7
28.018,-126.648,3.0,507,5978,7
28.679,-121.071,2.98,338,7406,7
7.696,-131.805,2.96,5710,4658,7
3.657,-121.403,2.96,6744,7321,7
27.808,-123.653,2.94,561,6745,7
29.63,-122.985,2.9,95,6916,7
2.067,-129.875,2.89,7151,5152,7
29.383,-129.168,2.86,158,5333,7
7.165,-122.833,2.85,5846,6955,7
8.202,-124.87,2.84,5580,6433,7
0.809,-132.277,2.84,7473,4537,7
13.695,-120.394,2.79,4174,7579,7
26.709,-120.725,2.78,842,7494,7
29.171,-129.725,2.78,212,5190,7
7.835,-132.094,2.78,5674,4584,7
26.099,-124.356,2.78,999,6565,7
26.003,-124.289,2.74,1023,6582,6
21.912,-120.661,2.74,2071,7511,6
12.234,-121.985,2.74,4548,7172,6
5.89,-123.602,2.73,6172,6758,6
24.307,-121.957,2.73,1457,7179,6
16.318,-125.348,2.69,3503,6311,6
13.91,-120.799,2.69,4119,7475,6
28.976,-128.295,2.68,262,5556,6
22.848,-134.416,2.67,1831,3990,6
6.184,-124.222,2.65,6097,6599,6
29.076,-129.317,2.64,237,5295,6
27.066,-124.487,2.64,751,6531,6
7.175,-122.433,2.62,5843,7057,6
24.857,-122.364,2.62,1317,7075,6
27.261,-124.127,2.61,701,6623,6
13.732,-122.639,2.61,4165,7004,6
27.753,-120.099,2.61,575,7655,6
10.483,-127.509,2.6,4996,5758,6
29.937,-122.185,2.58,16,7121,6
15.819,-123.058,2.58,3630,6897,6
10.211,-123.476,2.56,5066,6790,6
16.555,-122.533,2.56,3442,7032,6
2.635,-124.257,2.56,7005,6590,6
9.765,-127.934,2.55,5180,5649,6
26.861,-125.044,2.55,804,6389,6
29.345,-120.97,2.54,168,7432,6
9.449,-120.841,2.54,5261,7465,6
3.455,-121.09,2.52,6796,7401,6
24.252,-125.746,2.5,1471,6209,6
29.572,-128.875,2.48,110,5408,6
22.898,-120.637,2.47,1818,7517,6
5.356,-124.928,2.45,6309,6418,6
26.999,-124.577,2.44,768,6508,6
11.609,-125.128,2.44,4708,6367,6
29.527,-125.522,2.43,121,6266,6
25.627,-125.127,2.43,1119,6367,6
29.394,-121.37,2.41,155,7329,6
5.018,-123.683,2.41,6395,6737,6
11.276,-126.05,2.41,4793,6131,6
26.695,-125.576,2.41,846,6253,6
10.002,-124.785,2.41,5119,6455,6
27.284,-124.106,2.4,695,6629,6
21.88,-121.414,2.4,2079,7318,6
2.426,-128.487,2.4,7059,5507,6
29.014,-128.073,2.39,252,5613,6
9.62,-120.424,2.39,5217,7571,6
27.032,-124.53,2.39,760,6520,6
8.921,-121.857,2.39,5396,7205,6
27.093,-124.056,2.38,744,6642,6
2.828,-125.681,2.38,6956,6226,6
13.242,-125.171,2.38,4290,6356,6
29.834,-129.735,2.37,42,5188,6
26.759,-124.851,2.36,830,6438,6
27.044,-123.347,2.33,757,6823,6
27.141,-124.451,2.33,732,6541,6
3.084,-123.428,2.32,6890,6802,6
4.488,-121.985,2.31,6531,7172,5
14.177,-123.521,2.31,4051,6779,5
26.89,-123.988,2.29,796,6659,5
23.458,-122.687,2.29,1675,6992,5
27.797,-124.049,2.29,564,6643,5
12.219,-124.159,2.28,4552,6615,5
27.905,-125.734,2.28,536,6212,5
6.833,-121.048,2.27,5931,7412,5
2.037,-124.975,2.27,7159,6406,5
3.07,-122.079,2.27,6894,7148,5
11.207,-123.494,2.27,4811,6786,5
10.584,-134.934,2.26,4970,3857,5
26.068,-126.234,2.26,1007,6084,5
17.491,-120.981,2.25,3202,7429,5
13.044,-132.477,2.24,4341,4486,5
27.273,-126.163,2.24,698,6102,5
21.24,-134.428,2.24,2243,3986,5
11.303,-122.61,2.23,4786,7012,5
29.787,-127.681,2.22,55,5714,5
27.968,-127.182,2.22,520,5841,5
24.023,-121.119,2.21,1530,7394,5
3.088,-120.751,2.2,6889,7488,5
26.959,-124.462,2.2,778,6538,5
28.703,-134.634,2.19,332,3934,5
13.282,-124.828,2.18,4280,6444,5
9.63,-120.346,2.18,5215,7591,5
4.957,-121.162,2.17,6411,7383,5
26.693,-125.25,2.16,847,6336,5
7.906,-122.968,2.16,5656,6920,5
12.321,-121.464,2.16,4526,7305,5
12.225,-122.038,2.15,4550,7158,5
11.759,-125.82,2.15,4670,6190,5
5.925,-122.512,2.14,6163,7037,5
0.713,-120.85,2.14,7497,7462,5
27.467,-129.398,2.14,648,5274,5
26.842,-124.587,2.14,808,6506,5
16.992,-121.012,2.13,3330,7421,5
12.049,-120.471,2.13,4595,7559,5
9.479,-121.552,2.13,5253,7283,5
29.806,-123.249,2.13,50,6848,5
11.876,-130.383,2.13,4640,5022,5
27.067,-123.276,2.12,751,6841,5
26.335,-125.221,2.12,938,6343,5
15.495,-120.585,2.12,3713,7530,5
27.456,-124.99,2.11,651,6403,5
0.753,-121.232,2.11,7487,7365,5
25.251,-125.149,2.11,1216,6362,5
22.626,-120.362,2.09,1888,7587,5
17.388,-121.577,2.09,3229,7276,5
7.472,-127.753,2.08,5767,5695,5
26.888,-124.875,2.07,797,6432,5
14.663,-123.731,2.07,3926,6725,5
26.606,-124.214,2.06,869,6601,5
29.566,-123.736,2.06,111,6724,5
2.106,-123.176,2.06,7141,6867,5
2.026,-128.631,2.06,7161,5470,5
13.543,-124.418,2.05,4213,6549,5
6.065,-126.893,2.05,6127,5915,5
26.633,-123.441,2.04,862,6799,5
23.682,-131.607,2.03,1617,4709,5
26.696,-125.865,2.03,846,6179,5
2.983,-131.376,2.03,6916,4768,5
26.014,-121.374,2.02,1020,7328,5
27.396,-124.298,2.02,667,6580,5
8.712,-125.618,2.02,5450,6242,5
27.752,-126.521,2.02,575,6011,5
12.974,-123.622,2.02,4359,6753,5
11.931,-123.476,2.01,4626,6790,5
29.689,-120.586,2.01,80,7530,5
3.923,-133.534,2.01,6676,4215,5
14.309,-121.716,2.0,4017,7241,5
3.521,-121.317,2.0,6779,7343,5
26.784,-124.942,1.99,823,6415,5
4.27,-122.251,1.98,6587,7104,5
8.123,-120.137,1.98,5601,7645,5
26.707,-125.658,1.98,843,6232,5
16.876,-122.102,1.96,3360,7142,5
27.015,-124.224,1.96,764,6599,5
24.59,-124.231,1.96,1385,6597,5
26.662,-124.997,1.96,855,6401,5
26.709,-124.573,1.95,842,6509,5
5.178,-125.031,1.95,6354,6392,5
19.177,-122.79,1.95,2771,6966,5
20.677,-125.613,1.95,2387,6243,5
29.89,-126.172,1.94,28,6100,5
7.018,-128.75,1.93,5883,5440,5
29.493,-121.432,1.93,130,7313,5
27.017,-124.55,1.93,764,6515,5
12.375,-120.759,1.92,4512,7486,5
26.611,-124.552,1.91,868,6515,5
28.858,-132.33,1.91,292,4524,5
9.688,-124.745,1.9,5200,6465,5
26.59,-125.483,1.9,873,6276,5
15.947,-120.956,1.9,3598,7435,5
27.233,-124.668,1.9,708,6485,5
15.857,-120.576,1.9,3621,7533,5
3.576,-124.992,1.89,6765,6402,5
2.746,-126.326,1.88,6977,6061,5
28.716,-126.292,1.88,329,6069,5
5.518,-123.965,1.87,6267,6665,5
16.792,-121.084,1.86,3381,7402,5
3.678,-124.925,1.86,6738,6419,5
