LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
27.446,118.57,33.32,654,7314,72
5.151,112.384,32.75,6361,5730,71
4.439,111.109,32.73,6544,5404,71
2.144,110.041,32.32,7131,5130,70
19.203,101.785,31.91,2764,3017,69
7.603,118.385,31.88,5734,7267,69
1.302,109.091,31.81,7347,4887,69
15.623,117.614,31.56,3681,7069,69
8.267,109.918,31.53,5564,5099,69
6.533,90.852,31.46,6008,218,68
4.709,104.804,31.17,6474,3790,68
8.32,91.264,31.06,5550,324,68
10.462,112.664,30.85,5002,5802,67
6.866,103.583,30.7,5922,3477,67
7.813,102.271,30.55,5680,3141,66
4.858,101.792,30.51,6436,3019,66
0.853,110.211,29.81,7462,5174,65
19.485,107.329,29.41,2692,4436,64
6.988,114.649,29.4,5891,6310,64
10.375,105.015,29.28,5024,3844,64
19.181,104.811,29.03,2770,3792,63
6.288,113.105,29.01,6070,5915,63
5.822,109.636,28.83,6190,5027,63
23.119,119.725,28.7,1762,7610,62
1.317,112.322,28.64,7343,5714,62
9.282,104.183,28.43,5304,3631,62
0.588,103.428,28.39,7529,3438,62
3.805,113.479,28.38,6706,6011,62
7.575,98.539,28.27,5741,2186,62
19.074,95.396,28.17,2797,1381,61
6.066,114.555,27.79,6127,6286,61
0.548,102.09,27.7,7540,3095,60
6.464,96.427,27.68,6025,1645,60
7.039,103.235,27.42,5878,3388,60
2.108,107.944,27.41,7140,4594,60
12.098,113.065,27.41,4583,5905,60
22.634,100.582,27.28,1886,2709,59
12.696,99.197,27.19,4430,2354,59
5.605,107.177,26.99,6245,4397,59
2.489,119.185,26.92,7043,7471,59
7.446,100.191,26.78,5774,2609,58
0.315,95.631,26.67,7599,1442,58
4.308,113.606,26.57,6577,6043,58
22.658,113.649,26.51,1880,6054,58
3.529,93.939,26.2,6777,1008,57
3.8,94.88,26.0,6707,1249,57
10.115,93.244,26.0,5091,830,57
3.693,109.31,25.96,6735,4943,57
10.912,119.63,25.89,4887,7585,56
5.541,114.198,25.87,6262,6195,56
28.348,93.546,25.84,423,908,56
4.64,98.513,25.68,6492,2179,56
2.685,93.249,25.66,6993,832,56
8.603,112.893,25.64,5478,5861,56
10.538,109.281,25.59,4982,4936,56
6.165,117.816,25.4,6102,7121,55
7.689,109.27,25.23,5712,4933,55
5.573,108.78,25.0,6253,4808,54
10.307,112.232,24.85,5041,5691,54
17.647,111.034,24.74,3162,5385,54
11.333,109.694,24.7,4779,5042,54
23.297,93.461,24.63,1716,886,54
6.238,116.682,24.61,6083,6831,54
7.491,97.207,24.45,5762,1845,53
0.693,92.96,24.37,7503,758,53
10.554,111.782,24.3,4978,5576,53
3.089,115.108,24.2,6889,6428,53
7.494,109.205,24.18,5762,4916,53
26.172,117.248,24.12,980,6975,53
1.526,109.23,24.02,7289,4923,52
11.282,111.316,23.98,4792,5457,52
3.565,113.622,23.94,6767,6047,52
20.909,100.907,23.93,2327,2792,52
2.19,114.839,23.82,7119,6359,52
2.03,92.388,23.56,7160,611,51
29.599,116.986,23.15,103,6908,50
8.221,106.674,23.07,5575,4269,50
2.698,96.367,23.0,6989,1630,50
24.888,106.613,22.88,1309,4253,50
7.854,118.29,22.77,5669,7242,50
6.226,114.148,22.74,6086,6182,50
10.111,111.906,22.73,5092,5608,50
11.395,110.448,22.58,4763,5235,49
5.76,97.111,22.52,6205,1820,49
7.387,96.398,22.48,5789,1638,49
11.735,101.942,22.0,4676,3057,48
29.037,91.148,21.97,247,294,48
2.153,94.146,21.89,7129,1061,48
15.594,101.825,21.87,3688,3027,48
26.164,113.423,21.87,982,5996,48
1.923,90.808,21.86,7188,207,48
10.299,108.815,21.85,5043,4817,48
1.076,94.88,21.82,7405,1249,48
0.998,102.783,21.8,7425,3272,48
7.303,118.763,21.78,5810,7363,48
7.042,107.853,21.78,5877,4570,48
27.216,93.146,21.77,713,805,48
6.47,117.54,21.76,6024,7050,47
21.858,117.887,21.75,2084,7139,47
3.817,110.09,21.69,6703,5143,47
13.881,117.848,21.58,4126,7129,47
0.942,94.889,21.55,7439,1252,47
15.858,114.078,21.46,3620,6164,47
20.181,104.323,21.42,2514,3667,47
0.024,96.879,21.37,7674,1761,47
4.138,114.993,21.34,6621,6398,47
4.29,116.545,21.25,6582,6796,46
19.456,106.432,21.16,2699,4207,46
2.274,99.819,21.09,7098,2514,46
6.951,97.215,21.09,5901,1847,46
4.233,101.264,21.05,6596,2884,46
0.809,97.145,20.99,7473,1829,46
6.109,111.627,20.97,6116,5537,46
3.699,95.935,20.62,6733,1519,45
3.524,112.086,20.48,6778,5654,45
8.266,116.21,20.31,5564,6710,44
25.87,98.986,20.19,1057,2300,44
5.146,107.607,20.17,6363,4507,44
7.681,114.475,20.14,5714,6266,44
8.223,116.751,20.14,5575,6848,44
8.859,95.739,20.11,5412,1469,44
9.874,115.602,20.11,5152,6554,44
3.305,100.645,20.11,6834,2725,44
0.402,103.891,20.11,7577,3556,44
4.932,113.524,20.07,6417,6022,44
16.398,111.515,20.07,3482,5508,44
6.077,108.273,20.04,6124,4678,44
7.853,99.909,20.03,5670,2537,44
2.011,100.161,19.97,7165,2601,44
1.499,97.279,19.82,7296,1863,43
6.757,111.178,19.73,5950,5422,43
13.842,108.441,19.63,4136,4721,43
10.947,102.466,19.62,4878,3191,43
2.593,90.507,19.49,7016,130,43
2.554,115.329,19.33,7026,6484,42
17.269,99.876,19.12,3259,2528,42
6.415,118.107,19.11,6038,7195,42
5.508,109.461,18.97,6270,4982,41
6.812,104.917,18.92,5936,3819,41
10.691,112.17,18.89,4943,5676,41
10.985,106.064,18.86,4868,4112,41
2.555,103.302,18.82,7026,3405,41
23.545,95.644,18.78,1652,1445,41
1.214,90.93,18.72,7369,238,41
5.68,116.452,18.7,6226,6772,41
0.958,111.743,18.57,7435,5566,41
0.141,97.629,18.54,7644,1953,41
1.836,117.3,18.52,7210,6989,40
28.918,103.881,18.5,277,3554,40
18.051,99.57,18.33,3059,2450,40
26.07,112.398,18.28,1006,5734,40
4.593,104.586,18.21,6504,3734,40
18.141,113.211,18.16,3036,5942,40
2.904,90.466,18.15,6937,119,40
5.431,102.354,18.05,6290,3163,39
8.066,112.225,18.04,5615,5690,39
7.143,116.53,18.03,5851,6792,39
25.188,90.202,17.92,1232,52,39
14.028,110.524,17.9,4089,5254,39
5.625,97.324,17.84,6240,1875,39
1.687,104.376,17.83,7248,3680,39
28.089,111.786,17.83,489,5577,39
10.586,111.163,17.81,4970,5418,39
10.711,107.034,17.74,4938,4361,39
0.254,92.323,17.68,7615,595,39
3.768,114.304,17.68,6715,6222,39
7.037,117.198,17.44,5879,6963,38
8.43,113.683,17.43,5522,6063,38
9.645,117.657,17.38,5211,7080,38
25.22,109.442,17.24,1224,4977,38
5.46,103.77,17.03,6282,3525,37
6.977,100.506,16.97,5894,2690,37
27.637,107.426,16.74,605,4461,37
0.959,113.616,16.71,7434,6046,37
25.255,117.215,16.6,1215,6967,36
3.019,96.397,16.58,6907,1638,36
3.654,112.873,16.54,6745,5855,36
2.75,115.701,16.51,6976,6579,36
7.151,101.98,16.44,5849,3067,36
2.077,116.241,16.36,7148,6718,36
12.149,97.105,16.31,4570,1819,36
1.935,112.072,16.31,7185,5650,36
1.983,99.883,16.1,7172,2530,35
16.713,100.857,15.99,3401,2779,35
7.821,114.178,15.97,5678,6190,35
3.383,95.036,15.83,6814,1289,35
2.503,90.845,15.78,7039,216,35
21.783,107.008,15.73,2104,4354,34
10.997,106.368,15.67,4865,4190,34
8.487,95.55,15.63,5507,1421,34
22.381,113.799,15.55,1950,6093,34
2.966,99.788,15.53,6921,2506,34
17.807,107.003,15.53,3121,4353,34
11.637,110.632,15.47,4701,5282,34
11.428,94.326,15.35,4754,1107,34
0.966,98.908,15.33,7433,2280,34
0.106,119.223,15.27,7653,7481,33
8.805,117.527,15.26,5426,7047,33
6.355,115.363,15.25,6053,6493,33
5.245,98.678,15.18,6337,2222,33
7.466,100.533,15.16,5769,2696,33
3.775,112.978,15.15,6714,5882,33
17.192,95.052,15.13,3279,1293,33
7.028,110.648,15.09,5881,5286,33
0.988,110.521,14.97,7427,5253,33
4.834,90.512,14.94,6442,131,33
27.998,116.721,14.92,513,6841,33
2.452,115.44,14.91,7052,6513,33
5.134,111.815,14.87,6366,5585,33
5.509,104.076,14.85,6270,3603,33
1.467,116.249,14.81,7304,6720,32
0.072,94.957,14.75,7662,1269,32
4.69,108.479,14.75,6479,4731,32
9.364,109.351,14.75,5283,4954,32
6.952,117.663,14.66,5900,7082,32
5.256,106.605,14.65,6334,4251,32
3.347,108.831,14.64,6823,4821,32
1.13,98.889,14.64,7391,2276,32
7.667,114.033,14.28,5717,6152,31
4.683,113.686,14.27,6481,6064,31
18.405,94.831,14.27,2968,1237,31
3.281,119.892,14.2,6840,7652,31
8.355,112.179,14.18,5541,5678,31
27.54,112.867,14.15,630,5854,31
1.253,110.826,14.14,7359,5331,31
1.249,109.279,14.11,7360,4935,31
7.833,103.051,14.11,5675,3341,31
23.323,114.643,14.08,1709,6309,31
7.732,90.696,14.07,5701,178,31
2.156,93.141,14.04,7128,804,31
13.74,109.508,14.02,4163,4994,31
23.535,119.222,14.0,1655,7481,31
0.26,110.622,14.0,7613,5279,31
0.215,109.432,13.99,7625,4975,31
2.376,112.948,13.95,7072,5875,31
20.564,112.455,13.94,2416,5748,31
6.939,118.037,13.93,5904,7177,31
8.448,103.665,13.91,5517,3498,31
25.456,103.128,13.83,1163,3361,30
12.859,109.395,13.78,4388,4965,30
9.302,117.498,13.72,5299,7039,30
4.299,103.114,13.72,6579,3357,30
0.787,116.681,13.72,7479,6830,30
8.699,94.395,13.7,5453,1125,30
9.175,113.051,13.65,5331,5901,30
4.044,97.241,13.62,6645,1854,30
8.458,105.521,13.62,5515,3973,30
7.08,102.448,13.59,5868,3187,30
10.959,116.822,13.59,4874,6866,30
9.582,118.348,13.57,5227,7257,30
0.053,90.994,13.49,7666,254,30
22.889,92.164,13.46,1820,554,30
16.833,105.141,13.43,3371,3876,30
12.575,116.774,13.38,4461,6854,29
10.847,109.134,13.3,4903,4898,29
13.898,99.349,13.27,4122,2393,29
7.707,96.28,13.17,5707,1608,29
14.543,98.439,13.12,3957,2160,29
9.204,115.808,13.08,5324,6607,29
8.108,102.785,13.08,5604,3273,29
0.06,111.053,12.91,7665,5390,28
1.644,101.4,12.87,7259,2918,28
1.712,115.526,12.84,7242,6535,28
5.682,109.068,12.83,6225,4881,28
5.431,115.753,12.83,6290,6593,28
5.422,115.644,12.82,6292,6565,28
10.685,113.443,12.81,4945,6001,28
12.199,115.572,12.79,4557,6546,28
3.103,100.203,12.75,6886,2612,28
1.25,118.969,12.72,7360,7416,28
2.884,102.87,12.7,6942,3295,28
5.06,106.837,12.65,6385,4310,28
2.867,118.648,12.59,6946,7334,28
8.0,97.411,12.57,5632,1897,28
22.937,108.513,12.5,1808,4739,27
2.255,105.649,12.49,7103,4006,27
19.557,98.807,12.49,2673,2255,27
0.993,113.209,12.44,7426,5942,27
19.203,115.628,12.44,2764,6561,27
26.987,95.252,12.43,771,1345,27
2.471,90.51,12.43,7047,131,27
14.633,119.78,12.39,3934,7624,27
14.691,113.183,12.39,3919,5935,27
7.561,112.215,12.33,5744,5687,27
2.628,101.034,12.32,7007,2825,27
0.869,95.617,12.22,7458,1438,27
4.59,106.781,12.2,6505,4296,27
1.623,98.893,12.13,7265,2277,27
1.762,90.454,12.11,7229,116,27
12.642,114.779,12.09,4444,6343,27
29.016,112.071,12.08,252,5650,27
28.147,107.385,12.07,474,4451,27
1.325,103.073,12.06,7341,3347,27
1.108,102.507,12.03,7396,3202,26
3.518,109.207,12.0,6779,4917,26
9.507,104.284,12.0,5246,3657,26
2.158,98.615,11.99,7128,2205,26
5.54,109.123,11.87,6262,4895,26
5.537,114.552,11.87,6263,6285,26
4.028,114.651,11.87,6649,6311,26
1.484,116.838,11.86,7300,6871,26
4.833,117.591,11.84,6443,7063,26
0.507,105.042,11.83,7550,3851,26
8.219,111.285,11.82,5576,5449,26
3.363,110.828,11.77,6819,5332,26
8.417,101.529,11.76,5525,2951,26
29.667,92.208,11.74,85,565,26
21.533,90.241,11.69,2168,62,26
20.386,118.975,11.67,2461,7418,26
0.438,110.619,11.67,7568,5278,26
9.812,100.086,11.61,5168,2582,26
6.808,110.316,11.6,5937,5201,26
10.618,112.822,11.6,4962,5842,26
2.787,95.713,11.56,6967,1463,25
16.142,112.147,11.56,3548,5670,25
7.652,114.521,11.55,5721,6277,25
0.447,112.177,11.55,7566,5677,25
3.818,111.496,11.53,6703,5503,25
8.63,111.548,11.45,5471,5516,25
2.264,94.891,11.44,7100,1252,25
1.583,119.942,11.37,7275,7665,25
17.248,97.483,11.35,3265,1916,25
0.189,118.49,11.34,7632,7293,25
6.836,113.554,11.34,5930,6030,25
8.733,107.414,11.34,5444,4458,25
14.31,91.189,11.33,4017,304,25
1.43,119.974,11.26,7314,7673,25
5.943,99.396,11.24,6159,2405,25
2.788,109.9,11.23,6966,5094,25
10.401,99.827,11.22,5017,2516,25
4.316,113.147,11.21,6575,5926,25
2.416,93.454,11.14,7062,884,25
8.027,113.243,11.14,5625,5950,25
18.565,95.161,11.13,2927,1321,25
4.507,107.181,11.13,6526,4398,25
0.21,109.633,11.09,7626,5026,24
1.391,96.855,11.09,7324,1755,24
14.978,104.018,11.07,3846,3589,24
27.64,114.103,11.06,604,6170,24
0.851,92.485,11.05,7462,636,24
24.142,90.705,11.03,1500,180,24
23.628,101.726,10.96,1631,3002,24
12.52,111.038,10.91,4475,5386,24
25.972,90.942,10.9,1031,241,24
10.408,118.271,10.87,5016,7237,24
4.841,119.001,10.86,6441,7424,24
23.245,113.661,10.83,1729,6057,24
0.134,91.492,10.82,7646,382,24
8.531,108.564,10.81,5496,4752,24
5.037,110.497,10.79,6391,5247,24
8.98,108.21,10.76,5381,4662,24
12.957,119.825,10.76,4363,7635,24
14.651,113.829,10.75,3929,6100,24
7.206,116.479,10.68,5835,6779,24
24.203,116.745,10.66,1484,6847,24
4.977,104.365,10.63,6406,3677,23
0.45,104.796,10.61,7565,3788,23
4.395,92.302,10.61,6555,589,23
3.368,96.038,10.6,6818,1546,23
4.145,100.038,10.58,6619,2570,23
2.374,101.516,10.57,7072,2948,23
3.144,114.389,10.53,6875,6244,23
12.715,113.958,10.53,4425,6133,23
1.114,117.939,10.53,7395,7152,23
4.788,118.298,10.52,6454,7244,23
28.72,119.952,10.5,328,7668,23
11.805,112.836,10.47,4658,5846,23
16.397,104.284,10.43,3482,3657,23
3.15,97.917,10.41,6874,2027,23
28.663,117.72,10.41,342,7096,23
28.34,102.803,10.36,425,3278,23
12.293,92.569,10.35,4533,658,23
15.272,114.281,10.35,3770,6216,23
8.236,113.216,10.32,5572,5943,23
1.987,113.129,10.26,7171,5921,23
6.155,104.166,10.25,6104,3626,23
6.149,112.069,10.25,6106,5650,23
6.409,96.106,10.23,6039,1563,23
12.441,106.065,10.19,4495,4113,23
7.325,90.529,10.18,5805,135,22
3.09,115.374,10.18,6889,6496,22
5.557,96.007,10.17,6257,1538,22
1.429,115.666,10.15,7314,6570,22
5.546,112.027,10.12,6260,5639,22
1.842,91.371,10.12,7208,351,22
10.615,111.974,10.12,4963,5625,22
0.41,99.22,10.09,7575,2360,22
0.171,110.898,10.08,7636,5350,22
9.328,90.135,10.07,5292,35,22
26.75,112.61,10.07,832,5788,22
3.742,108.376,10.06,6722,4704,22
28.962,91.601,10.05,266,410,22
27.514,91.093,10.04,636,280,22
9.596,110.123,10.03,5223,5151,22
15.524,102.79,10.02,3706,3274,22
8.024,111.768,10.0,5626,5573,22
23.448,118.262,9.89,1677,7235,22
5.207,108.921,9.88,6347,4844,22
23.532,101.153,9.87,1656,2855,22
7.217,114.044,9.84,5832,6155,22
18.763,119.773,9.81,2877,7622,22
4.99,116.694,9.8,6403,6834,22
5.037,118.304,9.79,6391,7246,22
25.948,101.239,9.78,1037,2877,22
9.576,108.217,9.72,5229,4664,21
2.428,115.831,9.69,7058,6613,21
4.064,117.548,9.69,6640,7052,21
11.27,119.207,9.68,4795,7477,21
2.679,109.885,9.62,6994,5091,21
0.381,98.672,9.6,7582,2220,21
3.924,90.295,9.56,6675,76,21
6.064,118.402,9.55,6128,7271,21
1.726,102.171,9.55,7238,3116,21
7.862,91.812,9.54,5667,464,21
21.196,104.221,9.52,2254,3641,21
12.131,96.819,9.45,4574,1746,21
1.135,90.499,9.45,7389,128,21
5.71,116.219,9.42,6218,6712,21
3.481,90.368,9.4,6789,94,21
18.093,96.871,9.4,3048,1759,21
0.94,111.066,9.33,7439,5393,21
22.348,104.659,9.33,1959,3753,21
13.825,111.646,9.3,4141,5541,21
6.844,108.043,9.26,5928,4619,20
6.271,114.099,9.26,6075,6169,20
4.111,96.903,9.25,6628,1767,20
29.665,116.555,9.25,86,6798,20
6.895,110.366,9.17,5915,5214,20
2.201,100.158,9.16,7117,2600,20
4.718,105.531,9.14,6472,3976,20
2.284,117.647,9.13,7095,7078,20
14.265,91.621,9.12,4028,415,20
4.275,116.014,9.1,6586,6660,20
14.706,104.619,9.1,3915,3742,20
9.62,95.632,9.08,5217,1442,20
7.271,119.084,9.07,5819,7446,20
2.6,100.529,9.07,7014,2695,20
2.58,116.993,9.06,7020,6910,20
29.079,103.596,9.02,236,3481,20
15.839,117.689,9.01,3625,7088,20
13.709,102.622,9.01,4170,3231,20
13.953,94.683,9.0,4108,1199,20
16.536,109.852,9.0,3447,5082,20
3.862,110.243,9.0,6691,5182,20
20.279,96.438,8.96,2489,1648,20
10.26,110.496,8.94,5053,5247,20
11.917,97.279,8.92,4629,1863,20
14.328,106.113,8.87,4012,4125,20
22.479,96.8,8.86,1925,1741,20
10.036,106.652,8.86,5111,4263,20
11.072,115.594,8.85,4846,6552,20
20.277,107.518,8.84,2489,4485,20
0.284,102.934,8.83,7607,3311,20
7.306,102.581,8.81,5810,3221,20
1.185,117.319,8.8,7377,6994,20
21.955,106.999,8.79,2060,4352,19
3.214,101.408,8.79,6857,2920,19
23.176,90.004,8.75,1747,1,19
5.722,91.165,8.73,6215,298,19
3.819,116.573,8.71,6702,6803,19
0.607,103.688,8.69,7525,3504,19
4.941,98.468,8.68,6415,2168,19
23.511,115.503,8.68,1661,6529,19
24.457,107.446,8.68,1419,4466,19
19.228,109.486,8.65,2758,4988,19
1.884,115.758,8.64,7198,6594,19
2.659,116.435,8.64,6999,6767,19
14.042,106.462,8.59,4085,4214,19
13.459,104.755,8.58,4234,3777,19
1.344,91.966,8.58,7336,503,19
29.793,96.303,8.57,53,1614,19
22.037,114.599,8.55,2039,6297,19
6.22,99.182,8.55,6088,2351,19
4.911,96.393,8.53,6423,1637,19
5.315,104.531,8.52,6319,3720,19
22.275,109.165,8.51,1978,4906,19
9.8,98.489,8.51,5171,2173,19
1.118,107.365,8.51,7394,4445,19
6.742,109.223,8.5,5954,4921,19
7.547,110.85,8.5,5748,5338,19
9.494,111.533,8.5,5250,5512,19
0.327,116.18,8.48,7596,6702,19
1.334,108.888,8.47,7338,4835,19
22.769,98.021,8.46,1851,2053,19
19.878,98.968,8.45,2591,2296,19
5.105,97.744,8.43,6373,1982,19
11.273,115.578,8.42,4794,6548,19
4.535,112.24,8.42,6519,5693,19
10.099,118.745,8.38,5095,7359,19
7.877,116.941,8.38,5663,6897,19
0.733,112.641,8.38,7492,5796,19
25.976,110.696,8.34,1030,5298,19
15.845,109.021,8.32,3624,4869,18
17.677,102.233,8.31,3155,3132,18
1.555,115.557,8.31,7282,6543,18
8.19,110.82,8.31,5583,5330,18
2.757,100.58,8.3,6974,2708,18
12.467,114.797,8.29,4488,6348,18
23.216,118.048,8.29,1737,7180,18
7.4,117.573,8.29,5786,7059,18
9.454,99.457,8.29,5260,2421,18
6.412,105.163,8.28,6039,3882,18
1.126,112.793,8.27,7392,5835,18
13.886,108.428,8.26,4125,4718,18
0.16,99.971,8.22,7639,2553,18
7.831,112.748,8.21,5675,5823,18
2.687,97.556,8.21,6992,1934,18
3.64,115.154,8.17,6748,6439,18
4.174,97.075,8.16,6611,1811,18
29.946,98.143,8.15,14,2085,18
9.95,111.516,8.15,5133,5508,18
3.245,104.434,8.14,6849,3695,18
1.984,113.599,8.09,7172,6041,18
16.486,103.148,8.08,3460,3366,18
1.911,113.237,8.07,7191,5949,18
6.001,106.415,8.07,6144,4202,18
16.388,108.147,8.05,3485,4646,18
2.864,117.619,8.04,6947,7070,18
15.578,107.402,8.03,3692,4455,18
10.934,118.353,8.01,4881,7258,18
6.084,111.769,8.01,6122,5573,18
8.523,98.245,8.0,5498,2111,18
27.303,95.494,7.98,690,1406,18
3.267,117.656,7.97,6844,7080,18
23.265,104.863,7.95,1724,3805,18
2.087,91.887,7.93,7146,483,18
0.318,110.989,7.93,7599,5373,18
29.587,107.46,7.92,106,4470,18
14.491,104.711,7.89,3970,3766,18
18.657,102.698,7.86,2904,3251,17
26.734,100.944,7.86,836,2802,17
6.94,114.431,7.86,5903,6254,17
22.915,90.452,7.85,1814,116,17
13.543,112.985,7.84,4213,5884,17
24.163,100.185,7.83,1494,2607,17
6.354,108.66,7.83,6053,4777,17
2.891,98.372,7.82,6940,2143,17
17.735,107.249,7.81,3140,4416,17
16.687,108.175,7.74,3408,4653,17
7.458,119.497,7.72,5771,7551,17
9.903,107.803,7.71,5145,4558,17
6.919,109.607,7.7,5909,5019,17
20.925,101.951,7.69,2323,3059,17
11.512,92.898,7.68,4733,742,17
11.052,101.148,7.68,4851,2854,17
3.613,112.921,7.67,6755,5868,17
28.539,93.334,7.65,374,854,17
18.614,102.936,7.65,2915,3312,17
6.297,106.988,7.64,6068,4349,17
28.912,103.752,7.64,279,3521,17
22.706,93.012,7.63,1867,771,17
2.218,114.203,7.62,7112,6196,17
19.38,118.558,7.61,2719,7311,17
8.442,96.252,7.61,5519,1601,17
8.211,112.995,7.6,5578,5887,17
3.481,110.167,7.59,6789,5163,17
1.97,99.308,7.58,7176,2383,17
1.13,99.753,7.57,7391,2497,17
16.228,104.61,7.57,3526,3740,17
2.584,90.377,7.56,7018,97,17
0.993,114.474,7.54,7426,6265,17
25.689,108.015,7.49,1104,4612,17
0.79,109.35,7.49,7478,4954,17
10.842,113.529,7.48,4904,6023,17
13.131,113.656,7.46,4318,6056,17
3.204,105.219,7.46,6860,3896,17
15.696,107.14,7.45,3662,4388,17
0.735,113.148,7.45,7492,5926,17
20.151,96.314,7.45,2521,1616,17
7.36,110.489,7.42,5796,5245,17
6.891,96.921,7.41,5916,1772,17
18.007,118.159,7.4,3070,7209,16
9.636,117.006,7.4,5213,6914,16
23.811,114.715,7.4,1584,6327,16
7.872,97.416,7.36,5665,1898,16
10.236,99.164,7.36,5060,2346,16
4.223,104.986,7.35,6599,3836,16
8.354,119.252,7.35,5541,7489,16
19.342,105.453,7.33,2728,3956,16
9.432,118.676,7.33,5265,7341,16
2.283,91.952,7.32,7096,500,16
7.609,108.807,7.32,5732,4815,16
7.219,92.18,7.32,5832,558,16
13.166,118.44,7.32,4310,7281,16
0.601,99.748,7.3,7526,2495,16
2.666,97.293,7.3,6998,1867,16
3.493,115.375,7.3,6786,6496,16
28.442,97.79,7.29,399,1994,16
9.496,119.935,7.26,5249,7663,16
25.703,109.31,7.25,1100,4943,16
9.405,113.039,7.23,5272,5898,16
1.736,99.521,7.22,7236,2437,16
7.928,107.433,7.22,5650,4463,16
24.603,112.53,7.19,1382,5768,16
18.012,102.402,7.17,3069,3175,16
6.453,109.572,7.17,6028,5010,16
2.116,102.489,7.12,7138,3197,16
0.644,109.552,7.11,7515,5005,16
17.617,102.543,7.11,3170,3211,16
0.46,109.837,7.11,7562,5078,16
2.111,101.507,7.09,7140,2946,16
27.225,95.527,7.08,710,1415,16
19.393,106.884,7.08,2715,4322,16
0.38,103.11,7.07,7583,3356,16
13.945,100.894,7.06,4110,2789,16
4.617,97.511,7.06,6498,1923,16
16.144,116.15,7.05,3547,6694,16
4.027,103.621,7.05,6649,3487,16
20.533,107.752,7.05,2424,4545,16
15.321,95.626,7.02,3758,1440,16
7.528,117.9,7.0,5753,7142,16
2.694,114.998,6.99,6990,6399,16
23.465,110.031,6.99,1673,5128,16
15.881,90.757,6.99,3614,194,16
18.752,99.699,6.98,2879,2483,16
6.368,112.337,6.98,6050,5718,16
0.174,119.033,6.97,7635,7432,16
11.742,104.817,6.97,4674,3793,16
24.842,103.71,6.96,1320,3510,16
15.746,111.276,6.93,3649,5447,15
3.333,102.722,6.92,6827,3257,15
16.314,115.896,6.91,3504,6629,15
18.619,93.124,6.91,2914,800,15
13.32,99.061,6.9,4270,2320,15
4.985,113.913,6.9,6404,6122,15
3.431,112.24,6.87,6802,5693,15
26.965,102.621,6.85,777,3231,15
4.817,116.387,6.84,6447,6755,15
1.491,90.258,6.84,7298,66,15
14.794,116.165,6.83,3893,6698,15
25.915,91.886,6.83,1046,483,15
19.336,98.996,6.82,2730,2303,15
5.156,113.397,6.8,6360,5990,15
5.859,115.686,6.79,6180,6576,15
18.386,118.617,6.79,2973,7326,15
2.917,119.618,6.79,6933,7582,15
1.621,104.11,6.78,7265,3612,15
