LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
-27.597,61.37,55.35,7065,351,120
-16.25,76.287,54.03,4160,4169,117
-4.617,69.206,53.85,1182,2357,117
-11.182,65.706,53.55,2863,1461,116
-3.283,86.316,53.54,840,6737,116
-26.794,86.875,53.41,6859,6880,116
-15.559,84.935,53.32,3983,6383,116
-15.369,73.242,53.2,3934,3390,115
-0.192,86.598,52.55,49,6809,114
-29.251,74.489,52.5,7488,3709,114
-1.007,64.888,52.25,258,1251,113
-18.704,62.658,52.09,4788,680,113
-19.478,66.222,52.04,4986,1593,113
-24.905,67.069,51.58,6376,1810,112
-12.822,80.284,51.22,3282,5193,111
-10.59,71.081,51.15,2711,2837,111
-29.813,77.794,51.01,7632,4555,111
-0.815,75.403,50.71,209,3943,110
-14.206,72.994,50.52,3637,3326,110
-8.095,78.898,50.28,2072,4838,109
-16.13,63.225,49.98,4129,826,108
-9.819,73.339,49.88,2514,3415,108
-2.1,65.222,49.81,538,1337,108
-21.077,72.199,49.66,5396,3123,108
-19.53,84.384,49.6,5000,6242,108
-21.346,75.544,49.49,5465,3979,107
-14.954,81.854,49.26,3828,5595,107
-2.572,74.887,49.26,658,3811,107
-21.293,86.441,49.23,5451,6769,107
-29.698,81.263,49.22,7603,5443,107
-0.224,79.682,49.15,57,5039,107
-7.015,85.817,48.56,1796,6609,105
-20.415,72.123,48.47,5226,3103,105
-3.096,66.105,48.43,793,1563,105
-16.102,85.413,48.41,4122,6506,105
-1.696,75.418,48.38,434,3947,105
-3.258,87.183,48.09,834,6959,104
-2.062,69.951,47.94,528,2547,104
-12.353,60.549,47.86,3162,141,104
-29.852,63.62,47.84,7642,927,104
-28.807,65.555,47.4,7375,1422,103
-6.319,72.163,47.2,1618,3114,102
-9.617,73.893,47.11,2462,3557,102
-11.246,86.197,46.86,2879,6706,102
-13.925,67.446,46.8,3565,1906,102
-13.106,63.145,45.44,3355,805,99
-22.435,76.725,45.38,5743,4282,98
-1.376,72.776,45.29,352,3271,98
-2.575,64.298,45.28,659,1100,98
-25.428,68.716,44.99,6510,2231,98
-4.772,79.15,44.88,1222,4902,97
-8.362,69.945,44.72,2141,2546,97
-6.254,66.485,44.58,1601,1660,97
-26.261,62.44,44.54,6723,625,97
-14.184,67.968,44.14,3631,2040,96
-17.379,73.883,44.11,4449,3554,96
-11.496,64.688,44.07,2943,1200,96
-19.421,86.775,44.04,4972,6854,96
-12.62,65.948,43.79,3231,1523,95
-29.675,82.967,43.67,7597,5880,95
-11.154,69.637,43.65,2855,2467,95
-7.43,83.237,43.48,1902,5949,94
-0.731,88.622,43.25,187,7327,94
-22.602,65.386,43.22,5786,1379,94
-21.917,79.094,43.17,5611,4888,94
-23.549,88.594,42.42,6029,7320,92
-6.578,83.437,42.13,1684,6000,91
-4.7,76.734,42.12,1203,4284,91
-29.383,66.277,42.11,7522,1607,91
-15.992,64.773,42.02,4094,1222,91
-4.31,62.2,41.83,1103,563,91
-14.353,69.83,41.54,3674,2516,90
-26.642,75.96,41.36,6820,4086,90
-21.685,77.609,41.34,5551,4508,90
-3.01,83.312,41.26,771,5968,90
-17.527,80.547,41.21,4487,5260,89
-27.771,89.087,41.09,7109,7446,89
-15.779,84.357,40.97,4039,6235,89
-27.137,65.991,40.68,6947,1534,88
-8.424,78.29,40.67,2157,4682,88
-0.858,81.342,40.54,220,5464,88
-7.682,76.425,40.18,1967,4205,87
-18.603,82.06,39.84,4762,5647,87
-1.654,74.191,39.82,423,3633,86
-29.839,83.676,39.73,7639,6061,86
-3.252,88.265,39.54,833,7236,86
-8.773,61.339,39.35,2246,343,85
-25.406,62.06,39.29,6504,527,85
-9.237,64.126,38.84,2365,1056,84
-20.188,80.693,38.73,5168,5297,84
-6.197,80.807,38.62,1586,5327,84
-8.523,89.219,38.55,2182,7480,84
-15.1,89.349,38.33,3866,7513,83
-1.206,82.447,38.32,309,5746,83
-29.462,73.78,38.02,7542,3528,83
-19.97,84.072,38.0,5112,6162,83
-18.105,82.091,37.82,4635,5655,82
-14.14,81.85,37.73,3620,5594,82
-4.521,76.89,37.56,1157,4324,82
-22.109,68.099,37.51,5660,2073,81
-26.162,61.217,37.33,6697,312,81
-6.191,65.986,37.13,1585,1532,81
-9.283,69.156,36.91,2376,2344,80
-1.553,71.856,36.64,398,3035,80
-22.915,87.275,36.63,5866,6982,80
-13.868,88.644,36.56,3550,7333,79
-2.679,65.26,36.48,686,1347,79
-15.882,66.91,36.45,4066,1769,79
-27.153,80.136,36.19,6951,5155,79
-0.541,68.665,36.16,138,2218,79
-5.62,78.692,36.03,1439,4785,78
-12.672,67.378,35.98,3244,1889,78
-12.209,74.102,35.82,3126,3610,78
-24.049,78.261,35.79,6157,4675,78
-19.706,75.722,35.69,5045,4025,78
-3.251,74.03,35.58,832,3592,77
-24.717,75.318,35.56,6328,3921,77
-6.269,69.646,35.39,1605,2469,77
-0.204,89.782,35.31,52,7624,77
-8.74,66.691,35.26,2237,1713,77
-5.937,68.123,35.1,1520,2079,76
-17.665,70.815,35.08,4522,2769,76
-22.123,70.672,34.98,5663,2732,76
-23.694,86.957,34.95,6066,6901,76
-3.301,65.395,34.77,845,1381,76
-22.649,75.966,34.73,5798,4087,75
-10.761,80.676,34.65,2755,5293,75
-14.665,67.254,34.64,3754,1857,75
-9.115,76.058,34.58,2333,4111,75
-17.119,76.403,34.54,4382,4199,75
-26.452,63.4,34.52,6772,870,75
-21.607,83.718,34.52,5531,6072,75
-18.666,84.118,34.51,4778,6174,75
-23.856,89.284,34.39,6107,7497,75
-14.61,75.044,34.27,3740,3851,75
-14.493,73.207,33.98,3710,3381,74
-28.925,88.862,33.95,7405,7389,74
-27.768,83.845,33.89,7109,6104,74
-8.573,78.747,33.8,2195,4799,73
-4.576,62.228,33.72,1171,570,73
-27.444,69.823,33.4,7026,2515,73
-7.989,66.939,33.24,2045,1776,72
-15.303,89.66,33.19,3918,7593,72
-26.838,68.499,33.16,6871,2176,72
-15.228,61.261,33.08,3898,323,72
-3.561,69.569,33.0,912,2450,72
-28.391,83.417,33.0,7268,5995,72
-23.109,84.786,32.97,5916,6345,72
-26.357,64.885,32.96,6747,1251,72
-10.195,63.549,32.92,2610,909,72
-4.187,79.043,32.74,1072,4875,71
-10.976,85.269,32.35,2810,6469,70
-7.4,62.612,32.22,1894,669,70
-27.079,88.74,32.19,6932,7357,70
-11.699,61.541,32.18,2995,394,70
-19.163,64.013,31.93,4906,1027,69
-5.687,86.706,31.91,1456,6837,69
-23.346,87.53,31.79,5977,7048,69
-29.824,79.543,31.73,7635,5003,69
-4.979,64.969,31.72,1275,1272,69
-15.549,89.85,31.55,3981,7642,69
-20.141,72.097,31.53,5156,3097,69
-21.455,70.042,31.51,5492,2571,69
-4.43,63.862,31.51,1134,989,69
-7.885,87.427,31.46,2019,7021,68
-14.013,86.07,31.46,3587,6674,68
-7.215,72.296,31.38,1847,3148,68
-8.615,66.317,31.33,2205,1617,68
-19.23,72.651,31.31,4923,3239,68
-20.471,87.001,31.3,5241,6912,68
-9.022,67.139,31.11,2310,1828,68
-2.199,73.441,30.96,563,3441,67
-2.517,82.752,30.89,644,5825,67
-20.278,71.038,30.65,5191,2826,67
-29.689,78.74,30.4,7600,4797,66
-4.204,64.276,30.3,1076,1095,66
-14.517,79.978,30.28,3716,5114,66
-1.946,76.332,30.19,498,4181,66
-6.869,69.08,30.1,1758,2324,65
-13.76,74.284,30.07,3523,3657,65
-20.011,76.748,30.01,5123,4287,65
-16.691,87.913,29.8,4273,7146,65
-14.545,72.174,29.75,3724,3117,65
-8.211,62.265,29.61,2102,580,64
-14.495,86.687,29.58,3711,6832,64
-13.849,77.836,29.45,3545,4566,64
-9.122,86.174,29.32,2335,6701,64
-15.113,69.141,29.21,3869,2340,64
-16.568,62.789,29.2,4241,714,64
-4.986,76.362,29.2,1276,4189,64
-6.429,61.966,29.19,1646,503,64
-23.315,86.067,29.01,5969,6673,63
-8.507,68.674,28.97,2178,2221,63
-28.247,76.84,28.95,7231,4311,63
-24.323,63.659,28.88,6227,937,63
-22.606,79.371,28.81,5787,4959,63
-29.443,86.268,28.77,7537,6725,63
-12.945,83.02,28.77,3314,5893,63
-9.123,71.894,28.71,2335,3045,62
-14.797,62.812,28.64,3788,720,62
-5.788,73.28,28.61,1482,3400,62
-27.569,65.493,28.6,7058,1406,62
-25.867,83.066,28.6,6622,5905,62
-4.45,66.832,28.59,1139,1749,62
-18.235,79.76,28.56,4668,5059,62
-1.469,63.156,28.51,376,808,62
-16.688,80.016,28.49,4272,5124,62
-21.358,79.257,28.22,5468,4930,61
-8.235,63.413,28.18,2108,874,61
-4.376,77.834,28.1,1120,4566,61
-14.371,89.456,28.05,3679,7541,61
-13.524,67.589,28.04,3462,1943,61
-0.834,86.867,28.03,214,6878,61
-15.166,84.086,28.01,3882,6166,61
-7.669,63.469,27.97,1963,888,61
-4.934,83.057,27.66,1263,5903,60
-9.121,61.779,27.65,2335,455,60
-1.822,83.281,27.58,466,5960,60
-2.272,76.285,27.55,582,4169,60
-2.168,71.007,27.24,555,2818,59
-24.429,87.528,27.11,6254,7047,59
-26.714,84.629,27.11,6839,6305,59
-13.659,71.811,27.1,3497,3024,59
-10.51,64.671,27.06,2691,1196,59
-9.92,62.51,26.96,2540,643,59
-25.088,83.279,26.89,6423,5959,59
-4.885,87.973,26.86,1251,7161,59
-10.56,72.131,26.85,2703,3106,58
-8.201,86.462,26.79,2099,6774,58
-3.522,89.74,26.77,902,7613,58
-4.503,89.409,26.76,1153,7529,58
-26.558,62.888,26.73,6799,739,58
-5.687,77.716,26.72,1456,4535,58
-1.247,62.949,26.72,319,755,58
-19.105,84.199,26.7,4891,6195,58
-2.626,79.8,26.63,672,5069,58
-26.474,62.275,26.53,6777,582,58
-23.09,81.03,26.5,5911,5384,58
-6.583,81.817,26.4,1685,5585,58
-0.532,87.166,26.32,136,6954,57
-5.37,70.948,26.3,1375,2803,57
-29.518,62.094,26.29,7557,536,57
-15.772,62.343,26.22,4038,600,57
-14.168,62.889,26.21,3627,740,57
-21.817,79.979,26.17,5585,5115,57
-24.516,70.1,26.12,6276,2586,57
-19.416,70.753,26.1,4970,2753,57
-2.624,73.635,26.1,672,3491,57
-8.472,83.213,26.09,2169,5943,57
-3.395,79.662,26.01,869,5033,57
-2.899,69.399,25.98,742,2406,57
-19.923,62.677,25.96,5100,685,57
-9.366,87.489,25.92,2398,7037,56
-10.303,75.334,25.8,2638,3926,56
-22.544,83.495,25.8,5771,6015,56
-2.948,73.992,25.71,755,3582,56
-10.582,62.516,25.7,2709,644,56
-1.416,83.212,25.68,362,5942,56
-21.544,80.448,25.66,5515,5235,56
-14.233,88.642,25.53,3644,7332,56
-22.78,86.82,25.39,5832,6866,55
-23.685,85.925,25.36,6063,6637,55
-28.14,88.94,25.36,7204,7409,55
-2.677,76.361,25.35,685,4188,55
-24.096,70.809,25.33,6169,2767,55
-9.873,85.969,25.28,2527,6648,55
-17.251,75.603,25.16,4416,3994,55
-15.208,83.429,25.16,3893,5998,55
-17.308,80.914,25.14,4431,5354,55
-26.092,89.098,25.07,6680,7449,55
-12.656,83.532,25.07,3240,6024,55
-8.7,70.42,25.07,2227,2668,55
-20.02,80.029,25.01,5125,5127,55
-10.656,69.084,24.88,2728,2326,54
-5.405,84.902,24.79,1384,6375,54
-6.048,78.151,24.7,1548,4647,54
-27.402,86.111,24.63,7015,6684,54
-4.128,66.444,24.59,1057,1650,54
-13.977,70.285,24.58,3578,2633,54
-23.222,64.504,24.55,5945,1153,54
-23.673,77.284,24.5,6060,4425,53
-22.966,77.232,24.45,5879,4411,53
-23.945,60.517,24.43,6130,132,53
-5.307,75.841,24.41,1359,4055,53
-21.035,77.506,24.4,5385,4482,53
-13.543,76.221,24.28,3467,4153,53
-12.338,88.961,24.24,3159,7414,53
-11.113,87.636,24.24,2845,7075,53
-24.993,84.913,24.21,6398,6378,53
-8.628,75.884,24.14,2209,4066,53
-18.238,86.701,24.09,4669,6835,53
-13.637,67.219,24.08,3491,1848,52
-4.12,70.516,23.94,1055,2692,52
-18.56,76.159,23.94,4751,4137,52
-19.897,67.784,23.88,5094,1993,52
-21.598,82.447,23.79,5529,5746,52
-25.529,85.162,23.76,6535,6441,52
-5.525,70.437,23.65,1414,2672,52
-15.853,78.038,23.57,4058,4618,51
-14.396,84.612,23.54,3685,6301,51
-24.111,62.135,23.5,6172,547,51
-1.106,63.853,23.28,283,986,51
-8.921,88.646,23.26,2284,7333,51
-14.521,86.195,23.25,3717,6706,51
-26.523,73.651,23.13,6790,3495,50
-19.314,67.686,23.11,4944,1968,50
-24.945,86.763,23.1,6386,6851,50
-4.717,82.991,23.1,1208,5886,50
-19.152,66.681,22.96,4903,1710,50
-22.715,83.86,22.93,5815,6108,50
-19.614,86.234,22.84,5021,6716,50
-16.436,79.956,22.79,4208,5109,50
-8.039,64.669,22.73,2058,1195,50
-3.915,69.079,22.71,1002,2324,50
-13.983,88.328,22.68,3580,7252,49
-17.939,73.39,22.68,4592,3428,49
-28.18,89.829,22.61,7214,7636,49
-16.263,74.518,22.56,4163,3717,49
-18.318,66.402,22.48,4689,1639,49
-19.219,75.777,22.45,4920,4039,49
-26.639,61.769,22.4,6820,453,49
-20.163,88.474,22.3,5162,7289,49
-11.852,63.124,22.26,3034,800,49
-11.995,77.192,22.26,3071,4401,49
-24.403,84.183,22.23,6247,6191,49
-20.298,81.203,22.18,5196,5428,48
-28.281,86.785,22.16,7240,6857,48
-5.526,89.592,22.15,1415,7576,48
-22.946,78.216,22.14,5874,4663,48
-10.021,86.298,22.09,2565,6732,48
-9.411,60.197,21.84,2409,50,48
-22.021,69.598,21.83,5637,2457,48
-19.823,80.131,21.81,5075,5154,48
-21.211,84.42,21.78,5430,6252,48
-2.681,63.227,21.75,686,826,47
-6.058,87.714,21.66,1551,7095,47
-19.057,86.443,21.66,4879,6769,47
-11.437,85.395,21.63,2928,6501,47
-12.792,74.876,21.62,3275,3808,47
-23.375,86.439,21.62,5984,6768,47
-19.257,64.731,21.59,4930,1211,47
-18.108,81.93,21.56,4636,5614,47
-13.115,73.893,21.54,3357,3557,47
-11.818,88.355,21.54,3025,7259,47
-24.382,86.6,21.53,6242,6810,47
-22.358,80.33,21.49,5724,5204,47
-12.088,68.247,21.49,3095,2111,47
-17.302,76.78,21.45,4429,4296,47
-2.91,61.297,21.41,745,332,47
-6.331,70.581,21.33,1621,2709,47
-22.262,82.026,21.33,5699,5639,47
-11.398,88.838,21.32,2918,7383,47
-5.084,60.866,21.3,1302,222,46
-9.077,80.372,21.27,2324,5215,46
-29.03,87.899,21.21,7432,7142,46
-21.642,86.401,21.21,5540,6759,46
-19.898,73.331,21.16,5094,3413,46
-14.243,71.818,21.09,3646,3025,46
-13.561,71.194,21.09,3472,2866,46
-9.311,87.3,21.07,2384,6989,46
-6.019,78.341,20.98,1541,4695,46
-13.889,78.462,20.95,3556,4726,46
-4.644,70.475,20.94,1189,2682,46
-2.655,89.519,20.92,680,7557,46
-15.898,82.305,20.92,4070,5710,46
-5.982,76.251,20.92,1531,4160,46
-23.811,82.099,20.92,6096,5657,46
-9.979,68.109,20.87,2555,2076,46
-13.632,71.082,20.73,3490,2837,45
-13.351,79.73,20.7,3418,5051,45
-12.219,81.709,20.7,3128,5558,45
-15.887,83.42,20.66,4067,5996,45
-0.041,63.998,20.65,10,1023,45
-20.263,69.618,20.51,5187,2462,45
-3.981,71.034,20.51,1019,2825,45
-20.851,61.033,20.5,5338,264,45
-25.551,77.184,20.49,6541,4399,45
-27.185,76.45,20.47,6959,4211,45
-24.893,86.356,20.47,6373,6747,45
-9.832,79.382,20.4,2517,4962,45
-7.233,63.823,20.38,1852,979,45
-3.908,77.672,20.32,1000,4524,44
-7.193,72.64,20.29,1841,3236,44
-27.267,60.621,20.27,6980,159,44
-7.831,77.246,20.19,2005,4415,44
-25.27,69.264,20.14,6469,2372,44
-26.148,69.432,20.12,6694,2415,44
-7.538,76.676,20.05,1930,4269,44
-15.322,84.871,20.03,3922,6367,44
-4.794,81.511,19.99,1227,5507,44
-12.99,68.285,19.99,3325,2121,44
-26.311,82.038,19.99,6736,5642,44
-19.7,78.15,19.98,5043,4646,44
-6.865,75.248,19.85,1757,3903,43
-26.755,76.314,19.84,6849,4176,43
-4.58,79.886,19.83,1172,5091,43
-8.796,82.83,19.83,2252,5844,43
-5.599,79.588,19.79,1433,5015,43
-25.617,69.338,19.75,6558,2391,43
-9.199,86.855,19.69,2355,6875,43
-15.2,65.319,19.66,3891,1362,43
-21.726,69.709,19.65,5562,2486,43
-1.316,68.827,19.63,337,2260,43
-10.742,86.044,19.56,2750,6667,43
-13.604,77.233,19.54,3483,4412,43
-7.747,73.699,19.47,1983,3507,43
-3.55,86.896,19.43,909,6885,42
-17.208,62.517,19.43,4405,644,42
-11.169,75.167,19.37,2859,3883,42
-29.989,61.97,19.34,7677,504,42
-19.385,70.999,19.31,4963,2816,42
-20.439,64.962,19.29,5232,1270,42
-14.308,65.341,19.28,3663,1367,42
-5.346,69.969,19.28,1369,2552,42
-6.671,61.721,19.28,1708,441,42
-15.98,68.588,19.26,4091,2199,42
-6.221,68.152,19.09,1593,2087,42
-24.959,76.805,18.99,6390,4302,42
-16.37,61.799,18.91,4191,461,41
-15.373,62.527,18.9,3935,647,41
-20.802,79.441,18.89,5325,4977,41
-25.315,86.118,18.87,6481,6686,41
-7.749,70.043,18.8,1984,2571,41
-3.257,70.212,18.79,834,2614,41
-13.741,79.424,18.78,3518,4973,41
-28.445,61.029,18.78,7282,263,41
-6.178,70.295,18.78,1582,2636,41
-20.853,64.158,18.69,5338,1064,41
-15.283,80.401,18.69,3912,5223,41
-17.711,69.452,18.64,4534,2420,41
-15.189,83.01,18.63,3888,5891,41
-9.385,72.824,18.55,2403,3283,41
-7.556,85.369,18.46,1934,6494,40
-3.834,86.027,18.45,982,6663,40
-16.323,67.492,18.45,4179,1918,40
-12.444,85.676,18.43,3186,6573,40
-1.95,84.911,18.4,499,6377,40
-4.564,89.998,18.37,1168,7679,40
-15.022,86.559,18.32,3846,6799,40
-4.583,85.851,18.27,1173,6618,40
-14.464,86.905,18.25,3703,6888,40
-9.782,65.923,18.22,2504,1516,40
-27.378,67.479,18.22,7009,1915,40
-24.947,85.861,18.22,6386,6620,40
-7.397,75.514,18.16,1894,3972,40
-7.796,82.03,18.16,1996,5640,40
-9.545,76.896,18.15,2444,4325,40
-8.138,84.782,18.14,2083,6344,40
-4.835,80.608,18.13,1238,5276,40
-3.477,60.027,18.12,890,7,40
-14.203,66.138,18.1,3636,1571,40
-19.579,79.43,18.09,5012,4974,40
-6.024,82.401,18.06,1542,5735,39
-22.433,89.767,18.0,5743,7620,39
-4.485,85.861,17.99,1148,6620,39
-2.169,85.101,17.96,555,6426,39
-20.315,78.522,17.96,5201,4742,39
-8.383,64.631,17.91,2146,1186,39
-20.481,79.157,17.9,5243,4904,39
-24.689,64.438,17.87,6320,1136,39
-20.169,79.024,17.85,5163,4870,39
-5.01,68.643,17.83,1283,2213,39
-16.111,67.224,17.81,4124,1849,39
-25.087,86.091,17.79,6422,6679,39
-25.861,85.988,17.79,6620,6653,39
-3.06,72.854,17.77,783,3291,39
-27.082,60.516,17.76,6933,132,39
-20.6,61.846,17.76,5274,473,39
-23.667,86.254,17.74,6059,6721,39
-26.594,79.395,17.74,6808,4965,39
-15.393,87.797,17.68,3941,7116,39
-26.441,68.648,17.62,6769,2214,39
-10.918,86.389,17.61,2795,6756,39
-18.463,73.021,17.6,4727,3333,39
-10.524,86.29,17.56,2694,6730,38
-3.474,89.195,17.56,889,7474,38
-3.327,79.012,17.56,852,4867,38
-25.566,78.16,17.47,6545,4649,38
-23.977,89.641,17.46,6138,7588,38
-25.472,84.506,17.45,6521,6274,38
-5.04,74.326,17.44,1290,3667,38
-8.782,70.638,17.39,2248,2723,38
-25.624,62.52,17.31,6560,645,38
-18.33,75.304,17.28,4692,3918,38
-0.842,84.496,17.26,216,6271,38
-12.166,71.126,17.24,3114,2848,38
-24.137,66.761,17.2,6179,1731,38
-13.346,89.559,17.2,3417,7567,38
-17.949,74.547,17.18,4595,3724,38
-7.04,78.928,17.13,1802,4846,37
-17.244,70.404,17.09,4414,2663,37
-1.822,62.305,17.08,466,590,37
-4.483,67.395,17.08,1148,1893,37
-12.491,76.249,17.04,3198,4160,37
-17.095,85.011,17.04,4376,6403,37
-2.832,73.289,16.97,725,3402,37
-11.093,75.779,16.97,2840,4039,37
-4.642,66.195,16.95,1188,1586,37
-26.487,70.644,16.88,6781,2725,37
-12.533,88.583,16.87,3208,7317,37
-11.329,75.267,16.87,2900,3908,37
-7.585,86.163,16.85,1942,6698,37
-1.806,89.906,16.82,462,7656,37
-21.49,88.981,16.81,5501,7419,37
-6.196,61.059,16.79,1586,271,37
-3.665,88.029,16.78,938,7175,37
-25.022,84.012,16.77,6406,6147,37
-16.569,86.266,16.76,4242,6724,37
-15.992,72.857,16.74,4094,3291,37
-3.242,88.956,16.72,830,7413,37
-10.032,85.108,16.61,2568,6428,36
-3.969,63.916,16.57,1016,1002,36
-15.957,65.533,16.56,4085,1416,36
-12.508,67.798,16.53,3202,1996,36
-24.207,63.381,16.48,6197,866,36
-10.956,78.763,16.45,2805,4803,36
-3.59,81.254,16.43,919,5441,36
-2.399,81.768,16.41,614,5573,36
-0.044,88.917,16.41,11,7403,36
-23.913,73.487,16.39,6122,3453,36
-22.806,82.737,16.38,5838,5821,36
-6.529,67.852,16.37,1671,2010,36
-25.684,61.628,16.36,6575,417,36
-20.238,68.581,16.36,5181,2197,36
-0.237,73.166,16.33,61,3370,36
-26.26,68.829,16.33,6723,2260,36
-19.829,82.396,16.31,5076,5733,36
-28.859,62.192,16.28,7388,561,36
-9.306,79.957,16.27,2382,5109,36
-9.876,66.705,16.27,2528,1716,36
-15.88,61.817,16.26,4065,465,36
-2.695,70.264,16.25,690,2628,36
-8.185,74.175,16.24,2095,3629,36
-6.53,75.317,16.18,1672,3921,35
-13.589,73.279,16.15,3479,3399,35
-1.646,89.989,16.14,421,7677,35
-11.464,66.81,16.11,2935,1743,35
-28.379,80.732,16.08,7265,5307,35
-27.253,66.353,16.04,6977,1626,35
-13.288,80.606,16.01,3402,5275,35
-16.099,70.378,16.01,4121,2657,35
-12.371,69.2,15.97,3167,2355,35
-3.154,79.343,15.97,807,4952,35
-9.149,86.961,15.96,2342,6902,35
-9.998,74.921,15.93,2559,3820,35
-3.584,67.37,15.91,918,1887,35
-1.672,68.376,15.88,428,2144,35
-3.808,78.068,15.86,975,4625,35
-7.44,87.641,15.84,1905,7076,35
-18.328,80.892,15.78,4692,5348,35
-15.486,88.413,15.78,3964,7274,35
-1.392,68.316,15.76,356,2129,35
-8.678,81.082,15.75,2222,5397,35
-23.305,85.158,15.73,5966,6440,34
-16.825,89.771,15.71,4307,7621,34
-1.026,63.651,15.68,263,935,34
-28.632,72.12,15.67,7330,3103,34
-23.812,70.797,15.66,6096,2764,34
-24.442,82.289,15.63,6257,5706,34
-19.411,74.767,15.63,4969,3780,34
-18.006,84.477,15.62,4610,6266,34
-24.476,61.396,15.57,6266,357,34
-9.992,84.584,15.56,2558,6294,34
-13.556,77.5,15.55,3470,4480,34
-3.368,69.913,15.54,862,2538,34
-29.723,62.535,15.53,7609,649,34
-14.586,69.896,15.5,3734,2533,34
-17.327,88.607,15.48,4436,7323,34
-16.681,66.102,15.44,4270,1562,34
-28.971,80.73,15.42,7417,5307,34
-24.819,78.579,15.41,6354,4756,34
-10.376,87.452,15.39,2656,7028,34
-6.694,62.149,15.39,1714,550,34
-23.621,69.932,15.37,6047,2543,34
-13.061,68.972,15.34,3344,2297,34
-25.813,81.496,15.33,6608,5503,34
-14.243,61.639,15.32,3646,420,34
-24.567,70.447,15.27,6289,2674,33
-20.081,82.138,15.26,5141,5667,33
-15.614,79.261,15.25,3997,4931,33
-20.856,81.715,15.22,5339,5559,33
-9.693,67.814,15.18,2481,2000,33
-1.581,69.996,15.17,405,2559,33
-29.829,72.215,15.17,7636,3127,33
-12.978,80.986,15.17,3322,5372,33
-7.356,73.2,15.16,1883,3379,33
-9.128,82.314,15.14,2337,5712,33
-14.722,87.808,15.13,3769,7119,33
-18.912,85.648,15.11,4841,6566,33
-28.498,67.882,15.11,7295,2018,33
-5.934,66.297,15.1,1519,1612,33
-13.094,64.06,15.09,3352,1039,33
-18.183,73.185,15.07,4655,3375,33
-1.924,67.586,15.06,493,1942,33
-21.926,78.658,15.03,5613,4776,33
-12.843,81.036,15.01,3288,5385,33
-13.576,70.159,14.97,3475,2601,33
-29.015,65.843,14.97,7428,1496,33
-23.327,82.653,14.97,5972,5799,33
-8.13,84.43,14.95,2081,6254,33
-7.62,69.762,14.89,1951,2499,33
-18.205,84.286,14.89,4660,6217,33
-8.428,88.185,14.87,2158,7215,33
-29.613,78.083,14.87,7581,4629,33
-4.782,61.602,14.85,1224,410,33
-6.002,61.863,14.85,1537,477,33
-11.523,82.197,14.84,2950,5682,33
